Students	1000
198	283 7 763 686
199	83 220 209 443
200	152 258 733 61
201	129 779 333 656
202	497 387 787 325
203	689 531 364 377
204	705 303 313 678
205	380 427 376 715
206	274 318 577 242
207	354 339 426 443
208	791 246 396 205
209	139 735 147 709
210	285 139 516 560
211	725 16 84 31
212	166 105 116 407
213	423 737 660 25
214	208 200 39 768
215	436 748 516 39
216	52 511 150 198
217	665 188 622 83
218	413 324 469 730
219	345 484 664 48
220	431 70 343 658
221	323 86 301 43
222	179 553 51 773
223	507 132 269 551
224	31 413 95 492
225	516 258 232 774
226	619 444 176 447
227	490 489 498 684
228	470 293 223 30
229	184 211 526 392
230	658 760 391 522
231	462 211 402 461
232	227 291 369 25
233	696 53 297 113
234	259 413 778 211
235	648 535 463 770
236	297 654 648 135
237	219 81 177 135
238	429 108 103 189
239	195 240 649 135
240	405 659 435 580
241	171 250 624 697
242	208 345 710 591
243	633 567 628 284
244	43 21 177 223
245	658 114 206 411
246	565 32 168 162
247	174 787 382 752
248	388 718 317 588
249	428 52 558 236
250	610 560 248 551
251	449 532 465 533
252	179 579 422 664
253	249 778 190 779
254	448 392 30 701
255	301 386 533 234
256	405 595 214 388
257	22 733 256 92
258	468 624 123 142
259	253 432 598 731
260	79 91 382 484
261	157 772 54 61
262	622 571 395 548
263	666 677 44 179
264	765 526 471 135
265	314 145 169 130
266	264 217 199 735
267	800 239 45 186
268	114 477 150 557
269	41 773 220 492
270	99 210 689 493
271	595 412 23 196
272	483 544 722 372
273	403 220 746 263
274	37 624 215 11
275	787 102 591 89
276	499 338 794 41
277	337 376 565 373
278	489 765 386 290
279	379 349 22 48
280	38 314 191 42
281	43 637 354 307
282	487 60 596 509
283	276 424 272 504
284	474 588 787 75
285	716 602 193 419
286	587 291 601 529
287	503 219 427 393
288	679 291 371 362
289	555 675 603 139
290	327 21 532 119
291	223 620 371 160
292	625 431 616 729
293	744 389 28 224
294	192 263 748 259
295	363 174 166 127
296	665 597 55 546
297	131 42 300 554
298	674 661 111 135
299	83 152 736 256
300	749 59 748 402
301	726 259 622 420
302	766 12 265 364
303	71 708 532 341
304	51 440 739 187
305	720 679 15 426
306	80 2 533 59
307	317 642 606 652
308	59 75 572 477
309	749 764 372 536
310	137 800 199 294
311	152 663 320 63
312	11 52 393 680
313	517 347 52 179
314	603 566 379 353
315	581 666 563 80
316	125 450 292 431
317	700 109 161 171
318	39 721 267 546
319	332 111 281 221
320	303 759 796 514
321	430 791 255 748
322	520 641 349 754
323	412 423 389 748
324	563 207 600 590
325	95 154 411 662
326	501 23 572 104
327	220 507 490 200
328	76 376 28 2
329	150 476 409 57
330	483 171 65 132
331	399 682 445 149
332	660 630 505 146
333	480 396 550 457
334	663 469 392 424
335	672 135 636 201
336	14 334 145 675
337	200 312 74 191
338	309 76 141 710
339	251 409 564 77
340	139 402 134 425
341	435 326 497 590
342	46 716 28 381
343	656 415 418 206
344	625 132 4 527
345	782 349 623 73
346	415 198 316 229
347	549 673 59 440
348	267 677 90 202
349	365 164 562 664
350	654 130 529 159
351	399 300 462 748
352	268 318 58 704
353	216 651 301 449
354	296 280 459 475
355	595 24 47 683
356	105 470 188 281
357	677 376 162 130
358	720 226 65 105
359	28 749 155 282
360	519 800 323 61
361	559 351 297 768
362	40 367 29 549
363	745 159 490 406
364	291 384 346 111
365	155 364 551 476
366	491 131 187 526
367	504 474 791 756
368	81 482 703 361
369	31 82 638 370
370	480 241 409 98
371	39 656 348 394
372	377 660 45 475
373	520 739 769 713
374	458 89 730 448
375	45 169 34 191
376	37 231 84 132
377	614 190 684 380
378	797 678 105 97
379	717 795 454 442
380	488 357 758 617
381	787 769 2 169
382	418 575 602 523
383	34 415 498 660
384	33 768 191 775
385	56 716 659 296
386	353 537 5 782
387	28 49 695 791
388	545 458 539 628
389	201 205 360 184
390	589 656 26 88
391	30 65 41 72
392	214 694 215 524
393	656 365 581 93
394	374 481 712 340
395	130 60 720 358
396	604 112 381 686
397	580 290 74 307
398	350 767 649 780
399	654 307 175 157
400	492 636 201 665
401	46 454 211 213
402	264 112 334 345
403	477 488 554 180
404	355 789 340 745
405	433 334 701 597
406	639 720 724 306
407	382 400 190 660
408	762 329 6 403
409	361 627 429 679
410	166 155 345 760
411	300 343 734 448
412	552 382 223 283
413	477 685 753 31
414	776 542 149 762
415	215 698 600 127
416	49 218 620 780
417	198 360 6 491
418	564 450 714 75
419	380 389 756 359
420	386 19 441 97
421	146 462 132 208
422	536 538 576 704
423	645 542 295 508
424	605 797 250 456
425	169 240 210 143
426	123 585 688 213
427	508 634 241 357
428	796 16 232 155
429	683 76 594 361
430	661 187 184 180
431	118 240 615 751
432	541 67 778 529
433	39 218 20 430
434	168 352 56 585
435	235 488 15 789
436	527 552 43 303
437	31 124 214 71
438	611 261 319 704
439	172 311 740 605
440	202 731 173 420
441	666 49 748 367
442	209 434 467 88
443	119 411 307 553
444	523 276 483 215
445	709 261 676 484
446	355 572 401 595
447	84 26 793 629
448	283 308 82 409
449	718 698 495 206
450	102 513 22 274
451	654 627 455 162
452	262 437 639 613
453	681 58 576 433
454	205 156 690 458
455	593 410 256 395
456	82 586 172 15
457	586 740 401 357
458	454 20 721 458
459	97 528 542 796
460	30 544 158 521
461	414 626 741 656
462	691 271 528 28
463	320 131 113 104
464	299 790 451 642
465	295 119 731 615
466	62 295 388 384
467	382 744 530 572
468	741 360 698 590
469	130 226 363 528
470	472 237 435 356
471	481 666 291 398
472	370 492 747 72
473	594 504 761 84
474	406 593 653 444
475	723 304 523 406
476	94 616 737 60
477	444 258 349 487
478	693 91 481 563
479	682 344 33 778
480	346 636 154 6
481	440 209 487 614
482	765 305 202 652
483	113 461 144 685
484	666 455 155 590
485	396 422 685 169
486	181 83 117 730
487	618 68 780 228
488	512 702 42 671
489	80 101 553 531
490	389 612 94 367
491	308 410 619 336
492	758 9 578 529
493	474 262 221 643
494	279 593 675 158
495	45 313 765 432
496	746 393 640 466
497	515 76 780 672
498	104 370 743 773
499	106 472 383 306
500	365 497 290 48
501	624 288 63 749
502	524 473 530 165
503	662 206 126 12
504	13 646 373 271
505	554 123 131 734
506	555 218 563 108
507	513 361 606 637
508	306 658 107 719
509	52 671 589 739
510	764 626 133 650
511	668 680 141 147
512	414 382 777 5
513	670 762 76 709
514	701 114 684 452
515	404 131 225 351
516	474 305 619 756
517	23 326 476 26
518	515 404 506 401
519	15 109 164 413
520	157 576 569 639
521	431 57 578 634
522	135 308 128 63
523	666 198 99 532
524	45 217 798 695
525	438 760 543 630
526	763 44 400 762
527	758 419 692 420
528	688 54 89 59
529	336 412 296 643
530	62 531 252 467
531	445 42 675 615
532	13 345 773 746
533	213 712 11 728
534	598 721 526 247
535	485 82 137 447
536	342 225 504 786
537	428 746 601 114
538	99 218 462 702
539	272 783 770 281
540	480 761 363 578
541	243 359 778 311
542	298 238 46 512
543	43 777 119 689
544	556 735 583 346
545	113 38 208 333
546	131 162 785 718
547	485 43 276 144
548	269 127 188 373
549	561 310 109 140
550	47 740 130 80
551	356 146 470 301
552	204 51 232 696
553	352 659 28 646
554	402 391 510 724
555	139 280 770 56
556	95 89 134 327
557	78 568 143 7
558	299 58 583 217
559	731 609 363 647
560	87 577 795 300
561	663 678 227 526
562	244 274 496 92
563	9 601 443 201
564	69 9 390 599
565	126 682 214 700
566	176 678 330 159
567	655 275 342 356
568	351 291 125 461
569	94 346 310 736
570	647 458 743 215
571	484 452 552 604
572	735 18 650 524
573	186 666 388 469
574	711 743 574 501
575	681 717 82 168
576	58 114 417 704
577	202 761 212 800
578	679 630 30 515
579	350 393 577 237
580	65 796 277 670
581	601 705 618 796
582	534 275 615 727
583	413 35 256 404
584	87 210 405 412
585	16 707 413 370
586	132 710 420 6
587	60 342 97 124
588	378 490 640 153
589	692 31 711 270
590	393 640 339 104
591	368 391 120 218
592	184 7 334 718
593	190 73 663 107
594	18 270 227 11
595	305 501 590 461
596	10 343 406 2
597	651 184 713 159
598	118 21 166 722
599	140 23 14 669
600	146 753 81 647
601	748 653 122 55
602	505 579 651 428
603	264 563 333 128
604	520 270 210 181
605	438 247 507 497
606	427 537 469 288
607	449 543 380 782
608	748 598 462 714
609	23 717 121 723
610	692 83 79 358
611	751 794 432 610
612	237 751 279 261
613	56 462 633 658
614	371 181 61 679
615	683 303 92 626
616	15 198 84 771
617	777 569 333 67
618	622 507 452 272
619	656 591 758 319
620	150 250 229 144
621	27 221 714 48
622	420 386 536 641
623	329 649 101 580
624	426 59 180 510
625	725 277 763 383
626	342 786 494 547
627	663 523 606 519
628	137 573 625 446
629	52 437 707 91
630	389 23 91 243
631	698 647 6 419
632	268 400 199 620
633	637 381 353 692
634	396 26 210 742
635	277 246 463 55
636	332 543 310 526
637	266 294 562 724
638	606 225 401 689
639	132 687 724 187
640	721 746 567 196
641	38 383 601 636
642	167 296 252 36
643	527 701 497 86
644	40 12 291 172
645	676 773 304 587
646	322 440 567 673
647	713 170 92 85
648	293 450 207 399
649	100 212 198 274
650	53 35 541 14
651	766 584 158 19
652	182 192 201 541
653	3 157 121 527
654	154 511 126 100
655	458 70 170 554
656	188 545 436 372
657	516 271 279 183
658	684 109 168 609
659	361 300 94 247
660	93 723 521 749
661	701 315 80 393
662	180 382 328 348
663	199 373 273 567
664	220 120 414 210
665	373 453 690 659
666	386 472 549 795
667	72 187 388 91
668	247 265 566 117
669	575 161 646 749
670	466 239 82 691
671	761 793 109 123
672	64 427 570 178
673	213 149 471 423
674	76 675 253 435
675	326 632 306 144
676	138 214 643 67
677	183 699 428 274
678	438 673 558 75
679	429 375 636 139
680	651 316 788 587
681	83 421 555 35
682	8 591 289 478
683	774 449 762 617
684	485 756 769 476
685	41 433 329 475
686	689 73 464 638
687	304 364 636 154
688	499 196 157 323
689	377 761 280 799
690	750 174 269 319
691	748 344 296 93
692	592 42 357 478
693	800 769 123 502
694	436 47 788 597
695	351 359 602 625
696	190 527 294 26
697	270 425 121 384
698	9 241 224 698
699	198 662 172 676
700	41 91 65 119
701	431 187 641 67
702	610 69 196 78
703	135 145 742 637
704	182 41 625 723
705	539 746 633 740
706	91 689 496 565
707	730 200 592 754
708	327 624 617 74
709	791 773 458 188
710	163 710 301 653
711	402 698 213 368
712	481 432 717 780
713	27 414 720 5
714	536 88 290 729
715	510 418 552 432
716	423 580 604 783
717	441 87 67 567
718	1 42 520 448
719	291 584 418 170
720	687 75 727 209
721	607 681 207 610
722	187 286 431 171
723	72 18 101 345
724	225 717 176 504
725	460 263 17 780
726	440 591 319 26
727	320 532 82 377
728	389 166 79 57
729	510 59 138 795
730	736 344 449 333
731	352 427 402 118
732	335 97 530 787
733	524 145 289 749
734	686 318 452 551
735	488 763 712 720
736	545 721 354 761
737	469 794 439 308
738	689 29 185 382
739	131 14 194 461
740	571 376 207 131
741	320 5 354 180
742	279 275 244 436
743	503 164 17 794
744	598 666 87 732
745	334 373 255 16
746	120 645 482 70
747	115 279 729 486
748	541 243 120 624
749	396 222 711 701
750	714 403 744 630
751	88 192 29 714
752	264 521 121 329
753	446 162 93 19
754	651 108 164 101
755	629 355 544 180
756	641 425 785 53
757	175 385 127 437
758	686 799 429 584
759	554 81 631 315
760	646 639 9 214
761	405 265 658 792
762	63 96 168 610
763	777 630 644 30
764	187 472 402 208
765	758 796 174 629
766	567 44 660 520
767	55 574 488 491
768	280 215 277 99
769	402 191 396 573
770	335 62 28 511
771	293 682 483 577
772	272 489 594 578
773	100 409 679 689
774	503 602 499 779
775	526 566 181 679
776	106 664 535 686
777	738 138 144 594
778	711 110 714 553
779	459 732 346 724
780	551 252 191 229
781	164 365 71 501
782	550 74 464 268
783	293 667 741 75
784	168 157 237 395
785	717 99 80 145
786	190 344 621 56
787	511 615 139 773
788	757 75 674 287
789	58 756 231 762
790	30 734 456 797
791	762 474 391 600
792	442 530 109 89
793	517 377 571 290
794	255 273 313 541
795	313 658 581 209
796	143 650 470 194
797	339 597 248 156
798	518 114 223 101
799	392 363 289 2
800	593 553 610 178
801	45 717 134 610
802	222 286 424 655
803	120 83 799 219
804	50 654 98 172
805	510 619 275 179
806	54 668 387 357
807	335 201 472 296
808	658 768 264 122
809	760 56 495 599
810	13 798 301 377
811	210 521 720 162
812	408 515 174 665
813	485 473 693 400
814	593 490 418 591
815	566 159 5 751
816	660 294 633 729
817	484 748 495 374
818	252 215 524 796
819	643 681 369 163
820	750 660 779 32
821	355 170 560 271
822	707 369 577 482
823	61 136 614 348
824	390 750 27 783
825	629 222 348 99
826	393 313 341 225
827	703 224 486 427
828	65 173 107 601
829	240 234 318 502
830	336 353 622 385
831	28 449 773 265
832	793 602 748 134
833	447 51 137 301
834	4 727 786 639
835	604 506 164 367
836	22 548 349 324
837	337 736 229 314
838	599 581 47 243
839	456 422 765 547
840	418 469 182 463
841	234 646 522 101
842	714 39 305 730
843	672 312 80 613
844	673 249 722 195
845	755 231 374 693
846	714 754 357 121
847	94 391 320 245
848	420 509 440 265
849	654 265 636 146
850	460 499 293 764
851	749 463 507 196
852	353 235 359 227
853	793 47 217 179
854	743 3 696 303
855	649 713 248 783
856	427 206 294 301
857	183 697 520 758
858	629 386 653 283
859	405 237 221 218
860	49 283 97 392
861	634 472 115 466
862	713 184 404 681
863	702 332 670 333
864	335 465 212 674
865	760 440 603 712
866	54 339 238 89
867	659 583 146 245
868	728 557 63 333
869	263 630 62 50
870	398 130 253 628
871	137 755 181 328
872	73 760 188 84
873	466 587 210 235
874	279 28 193 109
875	417 148 146 630
876	430 36 640 656
877	799 69 74 294
878	168 448 382 547
879	293 619 363 500
880	126 540 357 55
881	14 608 323 644
882	95 781 174 724
883	32 503 549 769
884	328 194 34 602
885	640 53 219 325
886	101 78 118 701
887	224 476 31 446
888	32 479 1 150
889	247 449 578 199
890	533 169 675 795
891	374 167 24 75
892	159 729 24 495
893	427 150 679 357
894	166 197 89 115
895	677 566 424 117
896	41 792 151 557
897	666 518 502 200
898	731 538 629 755
899	212 242 584 490
900	209 553 307 570
901	421 127 661 243
902	267 686 627 763
903	192 7 138 446
904	737 189 571 453
905	160 788 590 94
906	256 697 311 778
907	323 450 142 517
908	675 427 230 579
909	296 352 548 59
910	555 739 65 631
911	503 176 193 495
912	228 698 343 550
913	360 190 424 429
914	305 761 324 37
915	304 367 199 390
916	388 453 318 570
917	151 293 483 707
918	6 31 518 54
919	75 702 450 333
920	507 326 31 620
921	6 721 637 417
922	160 541 284 629
923	512 665 279 361
924	98 20 786 53
925	732 321 602 158
926	60 42 762 134
927	134 458 558 444
928	165 387 246 389
929	732 650 305 145
930	517 697 787 583
931	704 761 301 520
932	332 601 646 737
933	76 22 105 111
934	131 327 598 43
935	432 756 249 459
936	286 672 197 222
937	657 423 596 595
938	473 631 272 345
939	612 456 89 149
940	611 605 207 448
941	562 603 364 292
942	584 545 309 789
943	318 748 176 20
944	697 475 629 375
945	208 82 645 307
946	585 745 772 746
947	416 396 433 192
948	437 280 155 226
949	387 608 477 769
950	769 638 409 675
951	721 625 481 571
952	582 280 362 32
953	544 574 481 260
954	392 649 559 37
955	742 115 476 466
956	46 271 40 197
957	253 537 62 705
958	529 363 478 426
959	261 226 712 476
960	672 490 408 518
961	604 571 184 588
962	403 114 475 14
963	176 500 655 789
964	520 628 536 626
965	68 762 84 334
966	770 182 695 3
967	265 645 681 665
968	192 15 88 289
969	364 397 495 722
970	149 793 355 14
971	289 648 374 40
972	473 675 305 547
973	468 354 536 169
974	297 695 51 283
975	702 440 258 412
976	177 712 736 503
977	318 644 453 157
978	704 279 347 794
979	180 729 422 756
980	98 119 645 770
981	746 407 148 232
982	516 238 467 432
983	234 453 108 435
984	749 478 595 765
985	769 709 487 251
986	66 530 310 279
987	133 52 128 439
988	180 229 733 470
989	7 267 142 516
990	3 627 387 140
991	783 21 569 128
992	769 198 498 653
993	535 18 133 251
994	215 637 115 2
995	397 335 62 410
996	476 649 650 550
997	333 670 432 679
998	135 656 673 750
999	211 205 670 524
1000	246 143 752 223
