Students	1000
119	9622 4152 4927 8231
120	5627 8683 5877 723
121	3529 7260 390 8373
122	3255 1771 2943 5081
123	7574 5831 839 710
124	9282 4805 7294 2948
125	9232 6258 5176 7239
126	758 7401 4199 2160
127	6705 5134 3075 7068
128	6696 7571 9067 1486
129	3260 8869 93 9667
130	6499 427 5917 1310
131	2404 5473 2347 255
132	366 3444 5483 5947
133	635 8835 7024 8802
134	3301 3163 9039 5787
135	1900 909 339 9213
136	8233 1492 2021 2142
137	676 1299 7679 2003
138	7864 7229 2298 8870
139	8609 6930 1607 1955
140	9345 9814 1567 2648
141	3034 6719 2194 2142
142	662 7895 4742 8101
143	4397 7461 678 7005
144	2677 4819 1462 4918
145	3538 7512 1860 170
146	6200 6856 5842 1534
147	9182 4253 2840 7146
148	9152 7617 5502 4009
149	519 9845 5703 9150
150	4927 3933 8522 9331
151	9765 7284 9581 1905
152	9393 4279 7474 9500
153	4767 5429 3164 2446
154	600 707 2982 6520
155	2332 7298 2172 7746
156	2267 9231 5339 8662
157	8795 711 7571 1262
158	9371 1604 1646 5229
159	5522 4119 9356 7387
160	1727 3523 7663 468
161	3568 3346 7666 9239
162	9412 425 8096 7224
163	3477 6877 7627 2212
164	2021 2254 6397 7487
165	3359 8329 6886 4286
166	2338 2844 5345 63
167	802 4767 5078 4207
168	3791 7889 2602 5257
169	1908 8669 2637 359
170	240 7867 1298 2699
171	3832 9485 2282 6373
172	6106 8740 4232 1193
173	5527 7995 287 4368
174	4605 3769 1753 8842
175	5126 2969 6203 3057
176	1969 4363 7566 7606
177	1342 4966 9102 5921
178	5913 6518 3788 8899
179	611 6581 5589 4150
180	7330 2129 6394 5902
181	1308 1878 9853 88
182	5211 1185 4898 3823
183	1273 355 8848 9597
184	6156 1733 5561 1531
185	5187 2343 6320 5887
186	1434 9355 5723 6679
187	3823 3457 7861 3158
188	6586 6881 7968 1751
189	8132 5430 5415 5688
190	776 8048 6720 258
191	7251 9472 3732 6878
192	5718 5942 6633 795
193	1056 6141 3169 3229
194	6904 8149 1638 1551
195	4668 2669 2922 194
196	3059 5793 5911 9486
197	4437 4618 6274 435
198	3283 2867 3136 6407
199	2374 3867 4781 142
200	5183 5633 8476 8892
201	8738 8950 1452 5742
202	1427 9218 8403 198
203	540 7034 3916 1599
204	6643 21 7173 80
205	7093 8974 7336 9116
206	1345 8051 5138 2806
207	2438 256 3402 9005
208	4653 2889 3323 4539
209	8430 944 6116 1471
210	2984 621 718 8752
211	1626 7207 7291 3515
212	7606 6794 5611 2350
213	1691 5464 4666 8664
214	9949 2207 9939 5796
215	8996 7754 3413 2024
216	9948 4170 6126 7667
217	4320 3542 7380 2785
218	9292 5803 9148 7818
219	4113 8825 9932 7012
220	8460 9824 2688 3580
221	674 8184 5447 5918
222	3669 1373 7148 306
223	7741 9179 1643 8649
224	7474 6448 9029 933
225	8526 1377 9783 4079
226	4632 8681 5698 9268
227	4992 4212 4476 3110
228	3076 7406 6963 8162
229	4328 8868 7359 1520
230	8367 4211 4990 6896
231	985 9422 9198 3551
232	8820 3530 7123 1731
233	383 7602 3142 8105
234	7657 5175 1925 9787
235	3461 3673 7775 2674
236	8011 3222 7372 9231
237	9616 3223 2375 4936
238	6359 6129 1563 8060
239	9239 5895 8381 8344
240	76 7581 501 9712
241	6078 7500 430 5943
242	5181 6186 4589 6174
243	3940 1339 7529 6196
244	1073 4838 5296 8320
245	1871 8077 9959 5618
246	64 7360 6138 8778
247	6900 6039 290 5677
248	883 845 7593 4813
249	3645 5423 7559 5599
250	6934 7019 3849 7405
251	5672 594 2090 8464
252	2103 4887 414 8015
253	4336 4358 4693 5293
254	9131 9982 5488 6338
255	7038 6915 8064 718
256	8208 2556 4788 795
257	8307 54 84 4238
258	6303 8251 8989 8457
259	3943 4070 8418 3102
260	991 9964 5355 2623
261	556 880 3309 6391
262	6037 8887 271 4406
263	276 1852 811 5018
264	9846 6045 7359 9289
265	3164 2980 1821 9051
266	2045 3047 6686 880
267	7888 3211 3208 2008
268	7914 2200 4131 1844
269	4624 3963 6133 1598
270	5164 1685 6436 6361
271	2788 9176 3185 7757
272	2646 1048 6661 9343
273	246 5594 372 1753
274	5980 5915 6824 5135
275	9910 2407 2180 4661
276	804 8541 9361 2451
277	4275 7862 7952 9550
278	356 2567 6683 2881
279	8381 8002 5634 9374
280	465 6199 8626 7487
281	6905 9312 4575 1715
282	1655 7913 837 9689
283	1691 2700 2535 2320
284	5037 2721 3284 2980
285	1838 1022 3292 1652
286	5947 5104 6949 8792
287	9691 6102 312 2577
288	6853 6732 8548 3298
289	2565 4111 8858 2726
290	8989 3296 7597 1864
291	1816 59 3571 2103
292	358 4927 7563 6429
293	8027 3154 1099 5038
294	6269 8995 2944 4173
295	3475 4839 7652 5741
296	7454 2363 7154 5479
297	820 394 9514 8393
298	9896 2613 1840 5445
299	9987 3226 465 5946
300	19 4163 6877 5960
301	3602 8129 3853 6653
302	8637 5758 1717 4719
303	5008 6171 8608 3685
304	7148 381 2966 3439
305	1888 9162 7885 1168
306	9878 7248 128 50
307	2844 6131 6219 9450
308	7161 8305 1299 8613
309	3864 7690 6082 3482
310	4806 8372 3269 6359
311	6575 6732 7556 832
312	6905 8925 5950 9386
313	414 5520 5463 14
314	600 401 9357 7253
315	6391 9882 6771 5605
316	3403 6858 2468 2022
317	1008 991 7295 3899
318	5912 9853 7197 9140
319	5072 3976 861 1753
320	5374 5460 7454 5927
321	3621 494 5908 1697
322	8442 9523 2798 8463
323	13 9316 4269 8403
324	4676 1402 8549 9152
325	9336 4952 4328 5154
326	5881 5788 9386 5358
327	3707 9391 6110 4093
328	200 5451 1440 4173
329	4820 6173 8970 717
330	4023 5190 8676 9573
331	7110 9132 3509 1331
332	9268 8734 2976 6026
333	8306 431 8105 1996
334	8323 5808 3732 6956
335	2797 3793 7007 8882
336	4059 6223 1999 7356
337	7268 9172 1337 2868
338	7706 1426 6296 7346
339	7317 4582 6537 5742
340	3109 1710 1995 7472
341	8444 9227 9812 1421
342	1896 9005 3909 7170
343	4674 9675 8929 3223
344	430 1029 2158 4949
345	3373 7409 9389 7430
346	6076 2466 4698 2581
347	5334 1745 419 4118
348	7272 2778 5984 5876
349	5104 6888 1490 8561
350	9149 8296 171 1448
351	7686 5644 155 371
352	4085 8305 8975 2300
353	4259 5209 8870 3000
354	4400 974 8862 5023
355	1358 2362 3163 3210
356	2704 5208 9574 7941
357	5081 6356 6028 8700
358	3845 8737 6200 2609
359	4308 7910 3749 2187
360	1310 1119 9924 765
361	4676 1728 6473 1947
362	55 2693 8437 5034
363	8112 8241 2824 2061
364	7190 7014 5549 4452
365	1070 7420 1593 428
366	1750 4773 986 5272
367	8343 3861 5115 8983
368	4853 1823 5569 3362
369	8268 7690 8336 8509
370	1941 2555 4029 7019
371	9480 243 4754 9914
372	9530 2580 7540 8051
373	8984 6991 5447 4919
374	9916 1441 747 4541
375	6236 2700 208 1739
376	8596 6893 3527 915
377	8182 5454 459 5514
378	865 7222 6010 9623
379	5742 6824 2032 9000
380	5958 6970 6508 4024
381	3120 5205 2203 6353
382	9420 4513 5894 3941
383	7482 8152 9420 1715
384	6953 6969 8716 3725
385	8040 7396 6028 4740
386	5906 9085 873 7664
387	407 7158 4042 7212
388	3775 7940 6014 9085
389	4177 2338 1480 8463
390	6597 4591 8026 7621
391	9137 8245 2118 2435
392	3999 7087 4904 3733
393	8256 7612 4657 5904
394	1753 6699 131 843
395	3656 3826 8233 5659
396	7214 646 1282 3181
397	5124 1546 9972 2219
398	7740 138 1974 1809
399	9434 7162 6854 9063
400	7322 2107 2529 2199
401	2707 1939 8543 9290
402	2018 6667 6747 4205
403	7375 74 28 6107
404	534 46 7045 9294
405	9923 2419 2943 9639
406	2279 4467 7873 528
407	5500 4156 2239 154
408	1602 2339 7826 7890
409	753 1304 536 6999
410	3534 1973 4109 5351
411	6802 6644 5904 3294
412	3334 5993 9186 6257
413	99 368 122 8741
414	9435 1657 8287 564
415	164 4544 3476 6793
416	6918 4364 8230 770
417	9615 3382 9120 7845
418	6617 1751 2538 3421
419	3766 3177 4638 7140
420	3103 6029 5166 9572
421	4168 6816 1020 4622
422	3356 6437 5355 702
423	2887 7765 9561 4114
424	6778 2043 9076 6200
425	2092 7586 5314 871
426	6320 7507 8340 4824
427	6532 9181 1707 9830
428	9982 873 8236 5248
429	4907 5224 4661 1671
430	1722 2994 208 9773
431	7515 6146 204 882
432	2734 6584 4648 4646
433	8368 6479 2507 9645
434	786 398 731 1246
435	9571 1868 2783 8769
436	7606 449 1627 9487
437	7928 8723 1916 2833
438	7740 9133 1580 7694
439	8943 9071 7388 7603
440	3689 2133 1908 823
441	1845 2047 2359 3750
442	7281 9299 1326 9984
443	9784 4888 8507 3141
444	5541 9451 4241 7450
445	8797 3098 4503 6169
446	1022 2979 2547 7511
447	7927 3550 898 1203
448	3665 2829 4819 5037
449	747 6157 2625 118
450	2387 4000 1809 397
451	5459 9441 2331 7101
452	9806 4065 8656 1536
453	6719 2859 1308 1429
454	2769 2339 2333 1403
455	7413 4034 9925 8772
456	4710 3352 7500 1701
457	2678 2212 6153 9715
458	3205 1038 5166 1968
459	1686 179 9023 8661
460	7605 3664 6339 6372
461	4898 5651 3679 1045
462	7099 5963 7176 9288
463	5829 9726 6050 1889
464	9161 4107 3089 4706
465	6705 4345 8123 4111
466	1986 1273 6690 3854
467	6834 2951 9294 740
468	2188 6336 8520 9997
469	975 8488 5320 1176
470	854 5939 102 9352
471	2565 768 4065 8018
472	6828 647 5993 2261
473	3265 801 6371 7591
474	6024 9176 5261 9350
475	5941 3199 1175 4298
476	9505 829 3078 3254
477	2971 8966 6293 6174
478	1098 5124 9965 7681
479	5531 88 171 6626
480	7376 9398 9638 2073
481	2388 4230 5335 5233
482	8993 9651 6385 1936
483	8674 2515 1290 8692
484	2564 7296 9417 2022
485	6050 5891 3168 1529
486	6546 4607 4734 1987
487	5772 5915 2559 5026
488	2902 4669 4738 1888
489	5249 3903 8642 1965
490	8728 7398 1994 7939
491	6868 8355 1000 4256
492	8478 1823 6360 7308
493	5097 4323 296 290
494	7944 6221 4046 4445
495	4169 9954 9378 8951
496	5708 1950 3064 380
497	4030 4829 5328 7604
498	6454 3817 1993 786
499	6624 1927 2439 2116
500	3216 9745 8053 8185
501	8123 29 7216 7964
502	2399 5089 6017 8625
503	5200 6224 9083 2849
504	6269 2496 1720 3390
505	5111 8797 4683 2862
506	2459 6446 2580 1869
507	9988 9238 9422 6223
508	9034 2757 2868 2582
509	5489 8355 7201 888
510	6643 7208 3301 5526
511	2772 5568 8162 4912
512	6396 4209 2935 517
513	579 2328 4738 1338
514	3211 5944 6309 3001
515	1191 305 8252 2618
516	9620 4806 321 928
517	9947 2508 1929 3084
518	4254 7076 3420 3715
519	3128 818 1258 1824
520	2594 3803 4354 7067
521	3051 6538 9380 2478
522	4922 5611 8924 5484
523	2464 1529 3392 920
524	7920 1781 995 7648
525	2503 6256 7291 6582
526	1816 354 8343 8564
527	9821 7629 8655 8240
528	4615 5256 4839 6342
529	8828 3921 9098 518
530	8557 8444 7939 770
531	4428 6240 3030 3042
532	1666 9983 4472 5506
533	9103 6040 5330 224
534	9024 6572 8326 5593
535	5758 5976 6168 5989
536	4212 9555 783 7290
537	4359 7042 369 4402
538	1288 6734 7984 7727
539	6042 8395 9528 4136
540	1598 8391 269 7805
541	3133 7498 7318 1951
542	7736 6865 5008 2909
543	7317 7313 2396 8008
544	9074 731 7927 2503
545	1036 4145 8668 3676
546	9395 9206 7907 1507
547	9131 4451 9747 759
548	7379 9716 6789 3437
549	8748 1409 2956 9552
550	4972 1761 8770 7749
551	5532 2403 8376 1996
552	6977 3180 3682 1567
553	3296 6678 117 5353
554	7608 692 4631 9017
555	2485 8393 262 1272
556	6210 5237 3272 9778
557	14 4042 716 4903
558	4856 3999 5341 2126
559	9347 4801 4602 8803
560	5109 5272 4968 4762
561	5058 3724 6765 6769
562	9899 9346 8771 5987
563	521 4932 2453 3458
564	9137 8438 9760 8447
565	873 6930 4311 6673
566	4501 1383 6675 2578
567	5945 5011 443 534
568	9607 4256 6551 2118
569	9470 8355 499 9400
570	6716 6399 7011 642
571	1521 5867 2483 4378
572	52 2425 66 8908
573	928 1050 299 6517
574	8846 4688 1076 9010
575	3144 302 932 3391
576	280 7443 4896 2816
577	6975 898 592 8664
578	3667 3449 6233 8979
579	439 4604 1159 7440
580	2395 6134 2754 4922
581	2049 416 1821 3733
582	9431 5593 7587 7648
583	8861 5190 5944 235
584	5529 4690 2518 9948
585	6711 4108 9880 4697
586	6642 2296 4408 6638
587	1276 3851 8673 1702
588	8543 4329 5120 8857
589	801 98 3469 3405
590	2124 9657 9630 3090
591	2655 7581 6757 7879
592	2465 7164 7856 5620
593	6214 5268 4572 9108
594	8386 2311 3246 2382
595	4030 1464 9232 8404
596	6904 6392 5192 8846
597	1685 3637 2290 3021
598	8787 9338 2913 4456
599	4327 5585 4988 4100
600	7222 7400 5635 1416
601	4454 189 2695 2707
602	1516 346 7601 8176
603	1213 9468 558 9721
604	1697 8895 6728 3799
605	6209 4892 9921 2563
606	7891 2043 2586 643
607	4604 9984 8926 9386
608	459 5647 2757 9207
609	3181 4133 6172 9213
610	2984 8185 6632 862
611	8939 1235 3289 4744
612	434 6967 2225 1260
613	2773 9286 857 3078
614	9079 8224 4659 9684
615	2884 7372 2232 8407
616	3068 7499 4679 7312
617	1607 4650 1529 9934
618	4980 2529 1730 446
619	7578 1831 5245 7690
620	4092 9447 8938 3123
621	2377 9477 1850 8723
622	6663 4512 6678 7202
623	7057 8959 35 6206
624	7067 7824 7318 7015
625	9385 1323 4240 4430
626	7290 2527 6190 9980
627	6994 6520 5588 3336
628	4989 2831 2903 4199
629	5146 439 7446 7292
630	7086 6884 2660 8969
631	389 33 7402 4131
632	6696 5972 9448 4426
633	2935 7436 1698 2148
634	6092 9837 1654 2045
635	1333 2443 3864 4680
636	7343 8997 5972 8626
637	2681 8953 6651 4208
638	5304 8880 7281 2566
639	485 5089 5195 476
640	4701 7281 618 2703
641	66 8544 9828 32
642	4196 6236 6305 6836
643	8400 8448 8921 7829
644	5536 1734 851 9145
645	1226 2521 5728 5008
646	5140 9848 4324 3150
647	5320 3628 8310 862
648	8824 5862 9564 9618
649	7936 2971 8325 1117
650	7738 3763 9816 6855
651	8596 8097 2717 9117
652	5070 7048 9152 4211
653	654 2685 2131 1285
654	8560 8234 4392 8311
655	1333 1610 1297 3338
656	3475 3687 8144 5479
657	9321 9210 9528 9090
658	4309 2402 65 3195
659	8427 827 4006 9439
660	1218 2260 7445 7972
661	4279 7766 4569 5129
662	8910 4912 6863 7039
663	8600 3578 6367 3214
664	1609 950 5768 6398
665	2213 5244 5927 3834
666	7538 304 6600 8434
667	3585 6279 6913 826
668	371 8901 6325 8086
669	4482 16 4206 7020
670	3092 1547 1122 7796
671	8077 442 8780 2612
672	1799 2729 9343 7920
673	7731 4782 1300 2949
674	3114 1549 5867 1127
675	6599 6793 9381 236
676	9079 4381 7482 6397
677	9164 2183 1990 2220
678	7683 9006 2032 675
679	5904 7933 4610 9750
680	5493 6935 3721 3991
681	1358 5401 488 4245
682	1257 6446 3193 6899
683	4053 3063 6515 5573
684	5791 7463 3783 7460
685	4010 8486 7114 627
686	4007 800 4679 8678
687	9794 711 5902 2954
688	9480 8542 7664 6292
689	2491 3611 2800 4213
690	630 9375 6531 1142
691	8383 7961 3795 8938
692	285 2516 7356 9921
693	5587 5015 1619 5112
694	7147 6567 3364 3082
695	2477 7151 8209 4390
696	8544 5119 302 8911
697	7323 1829 4045 7477
698	8707 9164 6952 8310
699	9231 3519 5182 2101
700	5795 7556 689 5741
701	244 4534 6115 3329
702	3898 600 9856 7917
703	7226 9776 5505 8529
704	3312 8639 3114 3376
705	32 2268 2212 2217
706	3569 7005 911 2821
707	9381 6078 1101 9202
708	8841 1087 5730 2280
709	3852 705 1649 8005
710	4677 404 5906 8535
711	448 6372 7492 333
712	8305 8586 2407 9035
713	7301 2744 1763 6570
714	2162 6914 9257 6555
715	262 4605 1310 1677
716	1737 2717 6002 2230
717	7349 6722 2697 704
718	4367 300 5014 9291
719	6344 6753 4281 8173
720	5175 1345 7304 3789
721	1152 9388 1579 1009
722	9992 3726 8007 7955
723	2016 7166 7649 412
724	2815 2576 6715 6394
725	3114 3360 6291 4070
726	7115 5067 8457 5315
727	8644 195 3461 6468
728	6143 885 8247 176
729	5101 1283 1520 1700
730	7265 3628 5877 7733
731	3146 573 1676 126
732	9329 4511 7900 4325
733	7157 1440 2282 7543
734	68 8618 573 3399
735	4408 8541 4544 3058
736	2630 5728 996 1805
737	8639 2006 2632 9828
738	6473 2237 3573 6175
739	4724 8183 2180 974
740	8059 8082 5536 7811
741	2131 3707 9730 1556
742	1058 2721 8304 6970
743	4903 9953 5805 6295
744	4086 7211 1148 5150
745	5025 3088 5981 1912
746	6431 5207 9833 7044
747	4178 870 7581 2382
748	8615 4335 5701 2212
749	6164 1122 4431 5203
750	5233 755 9996 177
751	8541 8349 8492 6864
752	2013 4030 4155 1679
753	7404 4391 5119 6083
754	7749 6390 9235 3092
755	3643 6162 8214 4105
756	4428 376 6713 653
757	2512 8565 2578 2390
758	5634 1509 8458 6074
759	894 3486 3425 9336
760	4178 8086 5851 5354
761	8246 6394 7185 9349
762	4761 8516 6755 8168
763	7886 533 3491 9517
764	6442 7724 4293 6064
765	5033 4959 5549 1458
766	2710 8016 3275 3904
767	6783 6720 4979 8438
768	4033 6601 8495 467
769	7102 9393 7637 829
770	8886 1436 4093 929
771	6801 9870 8948 6122
772	4499 9459 4729 6070
773	4475 2802 833 3283
774	7791 6426 7387 488
775	9424 7420 7446 5056
776	317 5542 7308 4837
777	1683 4620 3620 5974
778	8448 2878 2745 5153
779	7472 3095 8179 8293
780	1425 1158 1050 5740
781	597 2113 4089 2855
782	5493 9925 2917 714
783	1662 5055 8782 6964
784	1867 9325 2531 3352
785	7261 2271 962 6750
786	9931 6768 8841 1655
787	807 3957 4646 7238
788	4798 618 7207 3179
789	5096 3799 7331 9332
790	79 2685 1259 2122
791	4258 1939 6737 9275
792	2608 1804 1981 6869
793	9381 1452 9805 2808
794	5686 4068 4739 6799
795	7748 5983 8373 3195
796	1425 1371 5263 2980
797	363 7426 8258 9569
798	757 8852 2431 8603
799	6258 1641 2367 9627
800	1755 3559 9124 1462
801	4909 7037 3875 8631
802	3076 1168 2374 2621
803	40 5600 2529 4849
804	9511 4984 587 2519
805	9060 8414 5702 125
806	931 1587 8674 8188
807	2430 8062 5928 3086
808	4201 466 1644 3018
809	6385 8437 8371 1650
810	75 807 3369 3542
811	582 8415 4889 978
812	3516 7154 60 6106
813	9509 9637 6222 2751
814	6391 7124 7317 9943
815	2765 174 157 1782
816	6098 8559 5533 2194
817	4703 5291 1500 6343
818	2309 544 900 4695
819	8339 3662 9175 9326
820	6717 2586 8290 1990
821	1913 2444 6824 8343
822	7451 8891 7899 4967
823	9059 7421 5928 4270
824	643 179 9679 4718
825	5117 5065 4638 9310
826	6535 3757 8323 6840
827	2831 1810 1285 7702
828	6456 3665 6830 7212
829	388 2091 8813 4387
830	31 6649 8546 6487
831	3556 787 5299 9616
832	9049 6415 5964 2040
833	1553 7563 6126 320
834	5579 8185 9552 2896
835	3190 338 5402 2305
836	7095 7911 1404 5309
837	5818 2588 7781 864
838	689 5684 6608 4063
839	4665 4530 6939 1213
840	1721 830 9874 7343
841	4257 1361 3697 4339
842	9708 7013 6204 1058
843	6785 2676 4992 8278
844	5656 9232 2148 1871
845	4533 5958 4729 9648
846	591 1032 8553 6883
847	4749 3574 8935 5318
848	4615 9480 6614 1901
849	5750 7145 541 9533
850	9452 7493 6496 9530
851	2420 5305 3670 7483
852	5158 7957 1848 2950
853	7802 911 3316 2366
854	3433 1746 4118 1168
855	4981 1568 3982 9322
856	5807 2221 7727 6782
857	114 2970 9993 6251
858	4872 2101 898 7851
859	3103 8022 966 8508
860	656 4664 7197 1323
861	7154 5938 8245 1746
862	2301 198 9719 6679
863	2271 4613 1964 4742
864	7246 304 3228 4917
865	592 6432 3864 1975
866	6268 7237 9549 9823
867	3382 2373 7965 3901
868	2964 2793 8051 5596
869	510 1805 9783 1432
870	487 1424 6121 7318
871	3267 5648 4906 9941
872	6707 5257 4238 8507
873	509 8748 9399 7259
874	1343 4467 6429 3049
875	6255 3248 7826 9624
876	5088 5053 9696 7178
877	4143 8479 9412 9286
878	1237 7506 5359 839
879	421 4497 9315 7575
880	4937 4064 1138 6787
881	2515 5761 9870 7634
882	3799 9293 5285 57
883	4647 8638 6197 1741
884	6340 8613 3124 84
885	5456 1453 1611 9154
886	1457 1997 1926 2654
887	5128 8594 908 1766
888	3001 5621 2213 9145
889	1147 847 3801 6498
890	8389 2477 2322 6044
891	2459 2556 6497 5330
892	9155 4085 8317 8612
893	1576 2491 6770 6120
894	4354 9375 3209 8747
895	2935 9354 6711 1
896	4818 3496 7821 8587
897	3713 4747 7824 3976
898	7409 8888 646 8204
899	191 6127 5093 617
900	3604 3295 5536 7852
901	8777 9791 247 232
902	6031 4550 4192 2682
903	5823 9222 9554 4760
904	9895 9961 5059 556
905	4495 7304 8175 6758
906	3636 8905 1466 1673
907	124 1839 1354 1344
908	4596 843 9617 2063
909	7714 2554 2544 3701
910	1019 7396 1409 1720
911	6553 4376 9939 9868
912	1255 6328 7943 2101
913	7271 6121 5810 3920
914	4711 7343 7057 7062
915	6088 5954 7586 361
916	6784 4454 2283 5888
917	9484 4973 5624 6583
918	1764 7337 1164 7031
919	87 8105 294 6574
920	3562 4567 8087 6399
921	1162 7129 169 3709
922	3973 4932 475 4602
923	2786 4091 3860 7439
924	2158 9116 7454 3430
925	7505 4634 357 5935
926	7048 2956 6995 3016
927	7079 9840 6613 4356
928	6442 5210 906 7633
929	4791 2070 6560 6318
930	2727 7321 7036 9887
931	9698 4967 2710 4320
932	5339 5 4569 176
933	213 331 104 3443
934	4363 1656 1411 717
935	4436 4858 2476 1457
936	7992 6555 2307 1208
937	3772 7893 2184 7629
938	8967 6638 2548 6214
939	4549 7303 8718 1982
940	1567 9205 4916 2770
941	9586 4296 5428 6535
942	1232 4355 6878 346
943	7949 9640 449 139
944	3497 146 904 4337
945	6514 3071 5786 8935
946	7542 569 3303 8533
947	1353 4898 7990 5143
948	2381 1213 5971 1644
949	478 3841 4942 7966
950	467 215 1063 7898
951	1992 7908 5872 1676
952	4331 7550 729 1962
953	3345 5817 5949 7637
954	6764 3996 2828 3990
955	8024 4863 2503 8977
956	4000 2230 8743 1493
957	5784 7416 7284 8877
958	4380 6424 1338 881
959	1295 2307 8027 6056
960	2060 3425 9463 3037
961	3956 9233 3008 3923
962	6467 8160 393 4079
963	8554 4018 4340 3073
964	3394 8251 3123 4609
965	2421 83 9236 335
966	2933 8000 3544 8136
967	9787 6771 3688 1430
968	2736 9866 7162 2159
969	8169 8356 9608 8417
970	2504 2368 6272 3394
971	4770 8459 4810 7605
972	7053 6934 6251 2061
973	3123 3396 4961 8349
974	841 2649 5 8765
975	1507 4536 8058 8271
976	6388 7055 497 1548
977	5024 4132 4887 5807
978	2695 3240 8769 9974
979	2653 1281 3449 6739
980	7453 8262 8881 7729
981	9068 4705 1386 7360
982	8615 5649 1811 5158
983	8585 6829 8084 3268
984	6711 5187 7509 8386
985	5182 9292 7296 9449
986	9221 6496 8001 2262
987	8231 3475 1898 4265
988	2214 8994 4757 188
989	8317 871 4709 7210
990	2547 9784 347 5121
991	1299 7212 3157 7944
992	5947 2692 7854 2499
993	1653 1151 1051 1954
994	2458 6273 1431 7660
995	8045 2979 7678 6448
996	952 5908 8000 7446
997	5077 1388 3044 8585
998	8652 5314 3091 8112
999	5194 6600 8194 7002
1000	9961 5748 3572 9396
