Students	1000
248	368 680 183 694
249	577 257 490 457
250	299 723 721 537
251	2 93 591 485
252	128 359 780 720
253	519 200 627 641
254	655 770 71 132
255	309 380 469 98
256	221 641 694 176
257	362 103 571 137
258	378 94 151 699
259	726 343 359 79
260	79 258 460 148
261	325 301 187 52
262	721 396 598 33
263	715 184 407 412
264	22 484 413 367
265	299 251 625 174
266	48 651 60 237
267	564 104 754 264
268	769 306 385 545
269	124 291 240 634
270	331 749 447 57
271	182 309 424 771
272	549 714 552 640
273	166 229 603 604
274	341 731 37 734
275	526 239 220 367
276	463 98 450 267
277	86 593 43 95
278	694 506 484 476
279	42 155 715 424
280	158 564 501 66
281	311 597 337 740
282	507 346 217 80
283	343 437 303 780
284	449 331 261 52
285	513 647 384 796
286	16 246 517 10
287	312 515 2 98
288	170 420 534 553
289	790 644 492 664
290	508 436 332 651
291	444 397 371 250
292	277 418 768 356
293	265 713 291 167
294	321 741 126 51
295	215 715 47 464
296	482 707 69 480
297	788 800 727 264
298	260 681 27 475
299	307 634 32 16
300	246 754 54 581
301	468 590 737 465
302	798 797 155 74
303	62 379 477 436
304	210 42 681 22
305	315 562 251 208
306	789 290 21 594
307	789 94 57 776
308	300 450 472 598
309	306 452 550 668
310	476 678 447 642
311	125 604 308 522
312	558 252 668 164
313	585 337 388 462
314	521 544 523 212
315	435 592 608 108
316	569 541 337 151
317	482 198 135 513
318	227 280 640 2
319	85 153 174 401
320	715 262 769 607
321	270 400 743 747
322	699 709 506 33
323	561 58 367 319
324	728 248 173 564
325	361 118 584 274
326	497 480 412 672
327	257 662 57 751
328	781 44 635 162
329	30 570 571 137
330	331 521 623 599
331	325 607 167 744
332	185 316 713 328
333	395 77 201 677
334	765 49 382 13
335	193 461 120 118
336	123 632 59 39
337	527 201 148 195
338	260 24 589 3
339	561 617 330 483
340	302 207 245 183
341	622 8 25 162
342	332 529 60 399
343	663 619 248 17
344	353 602 550 22
345	711 480 152 56
346	766 386 207 209
347	10 27 107 772
348	241 769 523 491
349	439 531 358 281
350	36 275 456 176
351	616 391 284 280
352	543 625 464 736
353	787 658 235 643
354	298 471 451 749
355	308 48 414 208
356	437 764 24 102
357	65 79 692 439
358	494 465 537 206
359	719 97 575 250
360	260 474 92 408
361	662 580 409 31
362	530 783 201 220
363	172 93 685 1
364	497 466 555 300
365	70 140 249 773
366	477 274 738 10
367	268 598 21 433
368	103 296 115 667
369	339 30 344 549
370	773 233 367 750
371	321 614 474 740
372	717 424 657 187
373	623 309 773 609
374	16 329 693 689
375	607 19 603 47
376	397 699 322 155
377	644 385 199 564
378	311 460 355 155
379	594 11 404 544
380	259 149 760 207
381	128 759 447 791
382	647 232 669 6
383	198 321 55 269
384	772 230 315 788
385	304 85 286 355
386	127 424 41 777
387	252 352 401 342
388	527 337 241 142
389	740 27 420 566
390	37 492 568 291
391	546 788 606 394
392	460 421 119 486
393	25 458 95 38
394	12 248 623 174
395	708 441 327 433
396	700 103 689 75
397	136 433 578 394
398	11 3 137 498
399	269 649 563 427
400	643 657 510 68
401	130 549 574 368
402	789 36 691 337
403	47 167 758 225
404	234 446 263 83
405	208 139 52 272
406	545 485 336 660
407	795 465 316 291
408	663 180 720 562
409	583 516 338 561
410	51 524 62 536
411	54 772 87 704
412	445 182 584 638
413	599 97 545 68
414	740 712 617 284
415	344 792 412 58
416	693 43 625 403
417	538 238 209 450
418	458 590 609 546
419	449 414 464 139
420	765 26 724 695
421	758 7 591 397
422	553 601 597 107
423	118 352 671 16
424	76 624 633 94
425	201 720 506 172
426	607 17 480 246
427	738 639 580 205
428	467 27 286 240
429	512 475 365 413
430	495 345 124 440
431	714 503 731 159
432	526 686 454 363
433	608 703 267 173
434	62 699 505 3
435	488 154 492 538
436	644 357 774 539
437	346 573 630 132
438	503 603 529 487
439	354 414 49 308
440	201 790 367 580
441	115 77 416 350
442	553 316 798 626
443	2 305 483 523
444	469 255 51 43
445	208 9 219 493
446	761 146 275 641
447	122 144 132 455
448	632 271 575 273
449	9 98 74 318
450	542 446 744 104
451	228 253 773 701
452	103 325 287 788
453	425 686 468 732
454	106 150 587 161
455	624 23 616 144
456	530 154 649 97
457	430 8 2 408
458	346 745 386 323
459	669 660 59 210
460	289 576 209 63
461	331 82 181 695
462	382 349 682 224
463	62 735 775 471
464	47 431 267 306
465	615 55 792 583
466	639 369 390 153
467	515 273 502 256
468	591 234 22 562
469	618 16 739 472
470	374 233 588 758
471	521 505 485 316
472	708 92 39 286
473	647 120 196 98
474	308 652 211 126
475	192 213 358 404
476	714 490 238 212
477	201 33 149 169
478	496 110 744 251
479	476 192 214 8
480	612 301 426 372
481	333 747 393 674
482	480 643 445 678
483	522 368 239 109
484	483 211 388 474
485	792 576 436 196
486	255 7 407 539
487	311 681 465 5
488	490 736 749 744
489	385 572 3 9
490	714 285 174 779
491	704 286 225 260
492	489 201 425 734
493	398 379 772 90
494	72 39 35 173
495	453 178 253 620
496	237 673 284 201
497	724 163 36 12
498	559 460 97 540
499	302 178 213 369
500	596 413 418 760
501	129 443 745 267
502	672 220 68 761
503	528 613 620 758
504	704 431 257 10
505	301 649 185 569
506	475 277 655 193
507	61 12 703 573
508	726 121 536 444
509	725 634 577 699
510	442 133 498 294
511	724 342 800 91
512	758 360 721 436
513	424 773 254 34
514	125 15 350 654
515	329 324 430 74
516	292 635 126 421
517	398 473 271 121
518	751 450 31 241
519	176 750 217 261
520	409 193 726 752
521	15 726 735 448
522	25 526 249 460
523	695 324 34 403
524	715 579 278 765
525	787 530 504 162
526	438 307 36 432
527	763 767 324 706
528	798 745 584 721
529	769 402 522 290
530	567 282 678 692
531	450 104 171 315
532	192 114 682 562
533	631 25 66 413
534	662 531 89 514
535	723 472 286 719
536	656 365 217 760
537	234 443 161 753
538	404 80 114 665
539	256 156 66 305
540	337 124 772 368
541	758 632 629 14
542	526 324 704 385
543	83 614 503 132
544	25 144 403 385
545	414 96 647 347
546	200 601 657 6
547	634 185 101 364
548	285 741 771 731
549	790 80 64 573
550	654 592 56 5
551	701 31 769 630
552	448 673 108 129
553	271 269 559 634
554	146 418 506 302
555	65 32 54 150
556	267 437 613 410
557	760 764 296 414
558	745 733 298 592
559	532 166 681 91
560	418 360 709 137
561	561 192 738 288
562	447 461 211 335
563	314 697 569 398
564	640 63 366 253
565	48 157 501 552
566	287 481 661 385
567	100 301 278 359
568	101 487 710 650
569	570 77 98 284
570	363 131 727 484
571	157 264 269 352
572	792 237 139 371
573	431 222 43 395
574	437 794 151 598
575	794 673 526 37
576	520 640 547 749
577	778 589 615 228
578	674 52 720 340
579	331 114 427 712
580	494 688 573 52
581	235 351 376 268
582	205 636 337 171
583	318 45 716 4
584	73 283 597 628
585	311 93 137 427
586	202 59 560 133
587	144 195 97 17
588	583 299 494 298
589	600 536 712 583
590	616 319 114 685
591	396 474 630 304
592	635 196 345 622
593	418 59 745 143
594	768 720 618 324
595	431 570 217 458
596	319 377 590 403
597	475 752 694 490
598	556 410 720 220
599	630 78 133 377
600	452 652 119 319
601	153 288 272 262
602	695 513 523 204
603	541 140 564 276
604	788 116 421 154
605	3 92 498 743
606	283 576 287 49
607	450 793 214 629
608	354 81 692 663
609	308 448 118 457
610	560 230 16 188
611	489 367 217 41
612	104 659 201 726
613	335 634 333 659
614	745 399 330 204
615	433 316 34 260
616	225 423 615 699
617	736 11 422 29
618	165 430 40 295
619	633 355 341 121
620	757 435 24 271
621	413 511 185 792
622	4 356 260 452
623	31 291 503 320
624	694 85 506 60
625	478 291 85 344
626	705 542 314 239
627	37 287 546 500
628	307 32 542 292
629	551 446 340 238
630	298 665 335 524
631	380 18 140 800
632	5 764 507 322
633	671 123 780 65
634	299 9 218 8
635	434 717 634 519
636	195 494 543 799
637	511 184 23 382
638	785 119 314 764
639	72 799 141 331
640	309 38 211 513
641	469 43 581 468
642	25 378 287 353
643	716 220 85 252
644	414 583 143 560
645	306 60 783 780
646	175 490 72 41
647	330 429 577 103
648	215 436 533 644
649	796 422 213 188
650	748 76 671 445
651	333 570 636 687
652	82 271 325 552
653	439 479 754 666
654	191 195 331 137
655	188 385 228 16
656	98 171 322 15
657	322 273 717 464
658	578 246 135 451
659	470 510 5 553
660	762 60 12 785
661	633 561 156 196
662	520 609 17 337
663	496 783 304 156
664	95 708 155 769
665	486 384 238 149
666	133 322 757 533
667	499 11 8 194
668	740 288 419 536
669	788 163 379 89
670	453 755 97 82
671	574 388 644 497
672	483 694 96 304
673	71 713 733 375
674	33 215 301 677
675	724 713 749 625
676	741 97 379 400
677	209 208 323 766
678	628 283 236 508
679	284 494 772 457
680	587 142 415 672
681	739 530 126 258
682	586 706 375 751
683	454 264 772 283
684	483 180 172 124
685	789 31 777 455
686	737 681 13 785
687	581 6 264 713
688	664 525 785 780
689	414 54 220 699
690	135 642 243 793
691	589 644 442 314
692	21 163 420 126
693	652 694 2 539
694	789 494 82 185
695	522 187 381 273
696	712 135 744 687
697	170 669 342 558
698	713 5 498 515
699	419 309 648 787
700	746 27 47 691
701	207 399 281 755
702	457 101 100 128
703	699 129 722 487
704	184 799 502 371
705	94 342 234 687
706	439 784 73 9
707	236 585 56 795
708	396 171 406 256
709	247 490 454 170
710	232 395 104 461
711	742 571 774 526
712	8 601 90 21
713	119 696 333 348
714	739 365 83 494
715	617 614 649 623
716	193 484 747 217
717	411 98 443 330
718	799 568 128 757
719	84 476 345 745
720	131 197 450 668
721	618 538 644 800
722	772 214 513 678
723	377 456 361 798
724	492 419 628 667
725	13 643 569 597
726	225 201 57 654
727	792 362 91 719
728	172 751 461 729
729	760 238 201 477
730	283 665 543 359
731	778 749 397 17
732	535 473 62 262
733	31 593 62 456
734	563 448 127 408
735	64 780 138 362
736	390 255 710 91
737	641 556 722 532
738	57 613 515 444
739	414 109 446 352
740	342 661 206 615
741	270 71 755 402
742	272 738 58 487
743	794 348 384 521
744	177 664 3 118
745	376 337 448 364
746	404 110 343 607
747	353 300 586 136
748	296 407 194 418
749	85 516 377 211
750	55 163 438 582
751	596 145 505 248
752	57 634 213 785
753	552 639 182 326
754	452 661 360 566
755	749 341 678 525
756	458 225 109 491
757	672 601 631 576
758	107 785 337 57
759	503 442 36 754
760	403 654 676 145
761	454 532 312 5
762	251 426 209 590
763	522 777 51 534
764	791 10 91 161
765	521 799 60 538
766	387 434 369 219
767	124 605 561 437
768	471 193 121 520
769	54 141 426 487
770	504 728 170 42
771	496 98 275 163
772	301 733 791 568
773	442 203 116 679
774	295 219 394 18
775	469 138 775 586
776	551 40 141 220
777	563 142 316 592
778	306 256 532 737
779	9 514 232 786
780	296 333 768 100
781	148 403 3 508
782	576 731 252 779
783	443 482 52 574
784	430 655 208 795
785	753 514 379 295
786	496 576 204 339
787	189 281 668 29
788	156 221 17 754
789	409 13 724 8
790	629 162 751 353
791	198 771 492 515
792	173 116 629 607
793	643 545 201 521
794	235 150 568 182
795	687 182 243 724
796	423 377 446 229
797	771 251 312 182
798	440 313 488 311
799	558 739 667 608
800	418 77 236 737
801	145 486 537 517
802	789 447 567 716
803	691 557 268 737
804	4 258 492 542
805	440 374 654 557
806	326 120 109 148
807	507 774 655 759
808	189 121 427 421
809	288 464 275 409
810	136 566 244 189
811	589 495 136 81
812	690 309 273 776
813	330 164 700 478
814	496 271 12 534
815	343 339 360 74
816	623 122 736 4
817	195 243 3 524
818	378 760 311 150
819	709 364 636 97
820	193 469 88 758
821	279 266 478 579
822	28 133 695 773
823	492 732 330 643
824	613 607 753 635
825	633 244 550 307
826	385 60 565 581
827	720 115 369 725
828	496 87 653 56
829	631 786 275 28
830	460 178 537 511
831	401 606 661 786
832	765 725 783 281
833	128 213 133 399
834	434 407 742 263
835	99 117 44 245
836	716 446 678 718
837	580 134 237 354
838	797 717 224 453
839	282 641 792 590
840	75 612 39 741
841	83 310 84 82
842	213 360 66 162
843	673 299 492 674
844	183 522 84 122
845	734 248 339 531
846	616 124 528 173
847	595 121 115 566
848	782 586 610 46
849	373 55 52 45
850	120 445 180 214
851	47 590 676 277
852	360 372 142 123
853	733 149 113 610
854	49 245 800 567
855	746 307 342 624
856	404 424 376 798
857	521 577 511 370
858	352 137 405 117
859	714 460 154 660
860	371 611 236 668
861	152 197 134 593
862	288 550 767 549
863	398 511 117 137
864	641 768 138 199
865	703 145 202 791
866	565 383 241 249
867	242 545 365 460
868	288 261 544 112
869	213 781 72 313
870	712 617 525 697
871	539 373 644 155
872	739 222 710 527
873	239 734 763 145
874	36 756 117 334
875	168 113 356 280
876	174 401 508 741
877	577 442 537 341
878	140 273 669 636
879	733 16 211 551
880	406 420 515 280
881	777 672 719 764
882	386 654 11 445
883	70 334 425 502
884	63 582 742 71
885	381 583 239 106
886	619 454 3 181
887	30 192 310 381
888	266 788 797 682
889	299 7 306 608
890	521 192 743 577
891	56 544 38 320
892	260 329 415 616
893	721 624 10 157
894	87 371 454 717
895	189 674 516 365
896	316 762 604 274
897	428 421 352 68
898	310 582 697 645
899	409 664 450 753
900	546 501 651 331
901	160 767 656 619
902	460 456 696 759
903	768 107 154 595
904	412 723 510 109
905	86 729 222 705
906	621 44 559 223
907	613 106 321 643
908	494 670 450 234
909	204 560 735 573
910	713 617 568 8
911	203 597 199 781
912	246 654 432 515
913	655 520 356 402
914	282 690 717 382
915	225 443 587 736
916	117 35 304 140
917	768 555 228 496
918	289 638 81 452
919	515 736 484 654
920	575 79 486 330
921	624 176 332 264
922	355 716 587 392
923	274 745 420 7
924	400 184 624 138
925	362 490 199 529
926	334 658 772 756
927	705 155 99 713
928	778 157 294 332
929	610 108 236 364
930	31 455 500 705
931	745 635 575 519
932	376 636 426 65
933	457 82 366 590
934	761 502 217 350
935	24 778 598 511
936	331 356 343 53
937	765 410 132 724
938	561 297 133 639
939	135 254 153 437
940	717 334 668 572
941	23 441 574 327
942	741 691 88 799
943	320 407 414 478
944	629 482 201 394
945	551 531 432 735
946	8 477 303 743
947	692 753 761 367
948	663 715 636 576
949	650 91 168 114
950	622 706 175 70
951	665 608 65 488
952	316 476 382 419
953	503 153 376 630
954	36 725 507 659
955	531 87 80 248
956	675 335 593 308
957	242 417 470 282
958	78 525 349 85
959	658 523 175 369
960	555 781 264 752
961	761 97 609 578
962	316 187 617 70
963	226 535 25 776
964	14 673 674 744
965	498 123 364 597
966	81 224 489 770
967	8 195 691 346
968	626 467 466 349
969	785 433 667 238
970	169 404 732 745
971	282 331 324 174
972	50 285 429 637
973	560 699 575 376
974	311 441 357 189
975	397 205 109 236
976	246 730 470 680
977	652 218 558 741
978	633 561 374 469
979	284 212 290 300
980	104 138 237 329
981	447 120 261 439
982	384 108 622 370
983	416 431 695 169
984	223 549 703 82
985	322 34 454 718
986	161 606 650 64
987	125 481 394 97
988	609 499 151 762
989	267 741 702 113
990	511 650 645 27
991	780 713 115 66
992	232 114 668 318
993	489 561 484 366
994	340 625 154 705
995	513 184 50 780
996	405 199 612 473
997	401 623 490 62
998	392 245 613 163
999	228 647 271 642
1000	529 419 730 118
