Students	10000
386	596 1845 2309 758
387	1985 2511 2264 927
388	1273 915 2888 446
389	1575 16 405 2959
390	1605 2090 1270 408
391	810 514 1032 2116
392	1987 1719 1959 2330
393	413 2355 1488 93
394	2891 979 2134 615
395	2645 2456 15 2420
396	1 1413 489 1980
397	2710 1603 2396 1265
398	1070 926 2595 1149
399	2679 727 1273 264
400	274 1293 2127 1255
401	294 1355 730 1209
402	154 2660 2367 1872
403	2013 59 2343 1363
404	1693 1192 317 1926
405	1290 165 2897 2610
406	1594 2866 2542 1995
407	2249 1063 1233 1499
408	1424 1541 1450 1744
409	717 280 412 2614
410	2044 704 1191 1470
411	983 1061 336 502
412	515 2858 1651 1876
413	2597 2425 2333 712
414	2587 244 2165 1392
415	1126 1668 911 208
416	2882 570 541 422
417	1927 1990 1896 684
418	947 2592 851 1022
419	2779 1338 1569 2991
420	564 821 1092 1543
421	558 2685 2133 1031
422	1950 224 1345 1815
423	1084 2853 2901 1147
424	1885 2658 2433 1418
425	2829 1529 1009 2083
426	1233 1816 280 2563
427	2279 454 207 2210
428	911 761 2201 36
429	519 1746 2391 1719
430	2983 2602 2295 528
431	1878 2085 957 996
432	336 615 1797 1584
433	2441 2911 2867 380
434	1192 2016 862 2194
435	1700 1972 2422 1935
436	2684 2768 2662 2897
437	2757 2446 1227 797
438	1716 173 2961 2993
439	2172 2481 640 1009
440	2470 590 414 246
441	1832 1286 145 648
442	1130 1440 2836 1139
443	133 2004 631 2339
444	694 676 2455 434
445	2210 1325 344 1037
446	1152 150 2801 437
447	2061 1294 1533 1245
448	815 799 2416 1974
449	2030 970 301 517
450	139 2208 2837 2691
451	440 509 71 1332
452	98 2070 1530 2815
453	2950 1898 283 2063
454	2930 2146 1455 70
455	2711 1895 2535 1900
456	2942 694 2789 1888
457	2422 1851 1242 1193
458	1029 881 63 2575
459	2003 839 184 754
460	2619 1489 509 1451
461	873 66 1886 2167
462	1910 212 801 1453
463	1598 2758 1727 1215
464	1513 62 630 2987
465	1126 668 944 1945
466	935 842 596 1203
467	1826 2027 1335 887
468	2794 1298 2885 2149
469	2134 135 445 2340
470	169 1432 2899 1522
471	2846 929 1309 492
472	117 1559 2673 1002
473	1849 2651 521 553
474	2084 2988 346 336
475	2496 322 2356 2830
476	1774 756 2246 2546
477	801 2961 1063 2015
478	2922 2584 2318 2761
479	2185 2504 1119 2681
480	404 180 576 1286
481	1718 45 2242 1227
482	2237 225 2134 643
483	1501 1477 2400 2191
484	1167 2763 995 2321
485	1245 719 2708 29
486	855 1350 1353 2026
487	2004 2593 218 69
488	9 156 1467 222
489	604 2994 998 1482
490	2294 1276 2420 1674
491	2396 273 2641 2638
492	2413 787 2100 2678
493	2758 785 460 2296
494	378 1592 1632 530
495	1012 2286 2055 558
496	2765 792 2251 1663
497	412 1305 716 1488
498	2572 1294 158 2719
499	1336 792 278 2777
500	1221 1481 2337 2618
501	1908 2247 1475 1700
502	1299 2181 597 470
503	2002 1112 704 1023
504	722 733 2185 899
505	1863 2576 228 1374
506	1244 2788 2291 84
507	1452 945 376 2879
508	2531 479 562 2476
509	2109 1535 2127 694
510	1413 890 389 1810
511	229 2497 674 2276
512	1441 1168 1206 647
513	251 1201 1080 6
514	2453 1353 385 260
515	2590 2731 2025 2938
516	528 2879 1483 1242
517	1943 1670 2866 124
518	2506 2844 606 721
519	1884 713 2798 1103
520	97 465 526 578
521	2679 2739 2801 2726
522	2589 712 896 2501
523	907 1754 2326 2574
524	200 2904 1447 1159
525	2693 2634 2266 760
526	1286 2023 454 166
527	2176 1831 2689 2904
528	2865 2737 992 860
529	2279 165 2112 554
530	1238 1565 2578 297
531	2816 2482 1702 1280
532	931 2256 2740 99
533	617 1365 1774 1049
534	2721 330 2784 1140
535	2524 2162 273 2415
536	1104 2849 697 237
537	915 2477 589 360
538	2294 1748 525 257
539	791 750 29 498
540	648 2642 898 211
541	1454 2866 1662 1575
542	304 2719 513 68
543	2349 699 904 22
544	2828 352 2365 2130
545	856 192 1274 2494
546	744 197 346 2888
547	2526 1014 94 43
548	1001 994 531 1352
549	1648 1948 1672 2737
550	2730 1874 939 2844
551	2972 2054 540 1169
552	2982 1853 1987 267
553	2942 1195 1737 2389
554	1617 225 1987 781
555	948 845 1879 2366
556	91 866 1153 1795
557	819 76 1867 147
558	496 1954 2432 35
559	1123 2389 1502 348
560	1995 1320 2228 2343
561	723 472 82 2619
562	607 1606 2677 1695
563	591 1174 1166 2154
564	1244 2518 2533 1711
565	1953 1853 2173 235
566	2913 1889 19 724
567	547 1849 304 2184
568	2139 2815 1090 204
569	2077 2210 411 934
570	2853 964 2525 50
571	2820 1785 2968 1773
572	315 179 1051 1931
573	826 1613 2131 574
574	39 2746 355 519
575	1224 2982 60 109
576	1174 170 2334 2058
577	1817 2767 1226 746
578	399 1981 2237 312
579	2411 1543 283 45
580	1056 3 2564 2484
581	2159 642 2336 2415
582	1036 1641 2582 2205
583	687 2664 962 1127
584	2790 2087 1177 2216
585	2771 2015 1291 592
586	2814 898 486 793
587	2987 1881 674 877
588	4 196 2295 2413
589	1001 2521 86 2945
590	431 717 567 550
591	2952 13 334 2166
592	337 2177 731 861
593	2842 2551 439 57
594	2485 2839 1407 2342
595	1815 29 172 1212
596	2431 838 2216 2369
597	2847 81 1723 1749
598	2810 2680 2037 1767
599	546 806 759 522
600	1354 433 721 336
601	553 1282 2821 2657
602	2073 1434 735 1444
603	2446 483 2002 1837
604	1824 2880 1463 2480
605	2984 490 2178 1997
606	2417 391 91 1122
607	149 1885 781 890
608	1385 2633 1959 475
609	2574 1883 120 2197
610	639 1259 78 2223
611	2725 1227 636 523
612	2414 833 242 1
613	1564 2955 2210 1838
614	183 1018 612 1203
615	337 2063 2683 2492
616	1595 2179 1072 443
617	1719 1619 2197 2083
618	2944 575 2826 841
619	1647 1200 1669 2001
620	2251 630 767 238
621	1913 2545 1849 1517
622	2663 2250 2047 332
623	926 2030 2836 784
624	2670 2871 1004 2618
625	1936 2047 2702 109
626	2405 1881 2194 806
627	2566 510 1017 1287
628	1310 1181 691 249
629	2569 639 1538 697
630	1397 59 1092 639
631	433 743 2123 2263
632	518 110 2773 1995
633	1771 78 1119 203
634	2228 779 1913 680
635	2275 885 2945 1839
636	155 1110 1566 829
637	2546 2491 470 2504
638	184 2536 1752 1275
639	1130 1827 1940 2857
640	260 38 990 1614
641	810 2926 1772 1636
642	1208 2640 2040 685
643	421 1886 411 1059
644	2637 2167 797 262
645	337 418 2629 1781
646	1780 274 2294 2212
647	1459 2265 410 2011
648	114 2642 1518 610
649	2410 279 201 2693
650	2583 2423 2718 791
651	352 243 1632 132
652	1838 1625 1357 140
653	1110 2025 1065 512
654	2810 581 2676 566
655	1260 313 749 1961
656	1615 1632 1744 1600
657	141 943 2855 219
658	2262 1287 2266 2944
659	598 1632 2205 1834
660	627 608 261 2817
661	2557 2637 1768 304
662	1633 1299 1 651
663	2670 247 855 1239
664	1583 590 2832 474
665	1074 612 323 1314
666	1962 2470 723 706
667	858 1455 1908 1580
668	1523 2126 551 1083
669	103 2542 2080 2629
670	2246 2566 2286 1974
671	2333 2484 1605 83
672	1693 431 2364 1552
673	929 471 1174 966
674	2503 2784 605 1015
675	2472 923 2211 2720
676	159 1381 92 1427
677	2116 758 87 1877
678	785 2430 2463 1679
679	1966 1058 620 2788
680	2561 1194 1039 1631
681	1991 2291 2851 2261
682	451 21 178 1624
683	1323 44 1628 534
684	145 429 192 2265
685	2784 1275 600 1636
686	2697 2753 1019 1742
687	1234 2567 2696 1960
688	2990 624 1758 814
689	1774 2628 176 1694
690	2141 2096 977 1156
691	2017 2424 2749 1692
692	1085 1708 2515 1815
693	525 789 201 2399
694	981 2982 276 1266
695	2111 2190 1323 556
696	2638 1026 255 1817
697	1056 1468 2815 636
698	1007 2817 2733 1021
699	2311 1880 125 1248
700	2790 1584 1283 1214
701	527 638 5 1180
702	2486 306 1841 2386
703	2247 2283 1799 1219
704	630 1880 1744 2259
705	2791 2821 209 2482
706	717 804 2205 683
707	282 385 1482 2689
708	157 409 2253 1355
709	2899 2433 2634 1557
710	1760 700 2689 1276
711	2825 42 429 402
712	599 717 2095 2429
713	388 2770 1467 2959
714	1627 36 406 2782
715	1751 1832 2785 1521
716	242 589 968 966
717	1956 890 910 2627
718	2970 359 413 1767
719	2415 2744 2316 795
720	2661 752 1040 41
721	1859 2461 1730 2103
722	28 2539 1740 2619
723	2447 1127 2632 2895
724	18 165 2789 405
725	1111 2359 1755 1380
726	1371 2012 119 2061
727	2326 65 1245 1533
728	1823 2788 903 461
729	1343 2549 2493 407
730	1716 710 535 2484
731	417 102 492 2783
732	1309 1404 2204 699
733	2896 1560 2818 992
734	838 1627 475 1063
735	954 2970 1149 706
736	328 872 1364 1919
737	1498 1587 398 1634
738	363 777 1484 1352
739	1183 758 1286 193
740	1415 2904 910 2306
741	2606 2007 1305 2534
742	2956 1004 2416 1807
743	2620 672 2674 2653
744	2428 1221 740 2200
745	1266 2871 2986 2799
746	199 895 483 428
747	2148 1321 805 2925
748	2914 708 180 2109
749	2059 639 530 2605
750	2167 2753 2991 1493
751	415 2175 1327 1563
752	2098 2902 2301 1317
753	1505 1229 917 2821
754	500 383 2372 2046
755	2744 2637 1463 1376
756	2155 2934 2002 2139
757	2978 1148 679 1373
758	478 1155 2879 2631
759	532 1881 1713 2853
760	1172 1780 112 1662
761	1 2264 158 1338
762	390 2588 2085 429
763	2829 2380 2901 1879
764	2928 2413 2493 1535
765	2496 506 2293 1545
766	1225 417 2037 1785
767	2598 2784 1374 2849
768	2428 1228 2901 1141
769	1336 537 1627 1193
770	1445 899 2693 1798
771	2827 2588 1920 1097
772	2819 1836 98 224
773	1282 1191 2956 2742
774	1398 1810 19 2430
775	500 2723 2699 256
776	95 1088 1457 1786
777	1147 2213 1812 1091
778	610 389 2856 344
779	1115 2025 260 1947
780	1754 2923 2062 842
781	1786 2613 711 1808
782	2023 190 2438 2403
783	2214 2219 440 1926
784	2294 2412 1049 2347
785	235 644 848 919
786	1923 1591 174 1547
787	2161 1863 717 580
788	1217 92 676 1376
789	1107 239 2679 522
790	2105 415 2076 2475
791	1114 2388 310 411
792	2922 2447 380 371
793	2064 2407 1561 235
794	548 1923 2940 1359
795	903 2192 2100 2889
796	1663 1146 1806 1045
797	982 2917 1399 1237
798	1624 1137 2160 1513
799	2299 418 1170 2814
800	457 2391 2563 2252
801	1117 290 975 425
802	618 1236 800 735
803	1870 2855 528 75
804	2602 1473 2198 2905
805	395 899 1385 933
806	95 1493 2279 759
807	397 2131 2314 1435
808	2207 2411 2630 769
809	2632 2728 2789 35
810	2382 1006 810 24
811	2563 1100 1566 745
812	879 253 1058 2689
813	2307 64 1388 192
814	1189 2172 2453 707
815	378 2112 1332 1703
816	487 420 1060 2601
817	202 1189 1315 2755
818	2166 1665 1398 1715
819	2564 2565 2702 1061
820	629 179 2412 1373
821	10 839 2886 1584
822	900 2376 2865 1092
823	1852 1919 2070 908
824	231 2115 2842 2323
825	2754 3 1377 590
826	642 2561 1727 2036
827	910 2084 1665 2423
828	416 1191 741 976
829	1597 1321 1278 1978
830	2788 164 733 2477
831	2375 1857 1184 223
832	539 1777 560 384
833	1393 2152 686 2682
834	2898 60 2960 2911
835	1195 1814 2076 206
836	1063 1719 2396 91
837	1058 2095 299 1268
838	1765 683 843 1951
839	242 837 2773 517
840	653 1339 12 562
841	617 496 2166 314
842	2829 284 2933 773
843	1931 2189 2951 2028
844	2657 2941 287 2643
845	2494 2256 147 2018
846	950 789 2229 2432
847	1280 2803 2609 1465
848	1872 205 2846 401
849	1410 2958 756 1571
850	1326 2988 720 1727
851	653 204 533 2072
852	1242 2549 2353 2380
853	2955 127 2826 1521
854	77 2549 1507 1073
855	1135 1236 456 2447
856	900 2340 1735 134
857	696 153 174 2177
858	2779 65 611 1577
859	1261 2508 966 2941
860	1695 531 1308 1592
861	1393 175 205 1781
862	1966 136 2365 274
863	1558 227 2978 745
864	122 114 1572 1576
865	2673 2969 1138 1993
866	388 2200 1984 1204
867	2122 838 316 2568
868	285 459 1160 2565
869	2247 631 286 2912
870	2546 1605 2701 803
871	2186 1634 737 528
872	322 2419 2190 1505
873	1513 1597 1567 2689
874	2780 2150 584 1793
875	2407 1267 2422 1654
876	1416 1796 16 262
877	135 2302 198 2452
878	1945 62 2910 2518
879	2317 1804 1780 1129
880	1326 530 1122 2023
881	2933 506 1231 84
882	1439 2168 2704 2432
883	1178 778 1092 161
884	1054 2707 2658 1734
885	1179 1091 392 2099
886	2131 711 834 2194
887	2181 2372 320 2123
888	85 2248 2869 393
889	2141 1874 376 2643
890	439 2061 2766 1548
891	2724 2668 139 2345
892	1333 2889 1397 1765
893	1448 1711 1564 2361
894	1616 296 1857 1962
895	2215 637 1997 2693
896	2692 790 217 1861
897	650 1963 2812 2661
898	1992 381 807 710
899	2637 265 757 1828
900	858 1905 1705 240
901	2017 94 783 1627
902	720 1427 648 2847
903	1820 8 2243 2781
904	822 2943 1063 2960
905	463 1948 963 595
906	297 1262 1366 285
907	1141 2478 2733 2218
908	1172 539 1126 2757
909	2151 2010 339 1154
910	885 292 2069 2912
911	2128 30 223 1550
912	1123 990 277 783
913	1131 1685 1383 81
914	207 1384 1273 450
915	161 674 5 2765
916	922 655 965 2953
917	2112 1378 805 2476
918	2559 253 1724 1513
919	2257 476 1878 620
920	1025 884 93 2754
921	1180 1945 2239 2107
922	2196 579 840 53
923	639 1366 2052 1574
924	205 2069 1246 2072
925	2085 776 812 1723
926	132 1836 2667 2151
927	2562 20 1544 1613
928	2491 189 2523 2365
929	2409 1580 2258 2857
930	136 1571 959 842
931	1603 238 1632 2841
932	1591 936 1461 1261
933	1724 650 2040 365
934	2431 600 757 438
935	1389 2981 677 2478
936	2199 1290 2299 400
937	564 150 635 2730
938	2393 359 2592 535
939	2472 990 1358 2650
940	339 148 2582 1094
941	1820 730 2928 874
942	2273 398 171 661
943	1815 2646 2155 117
944	1656 1351 2843 1137
945	2874 1495 1411 1015
946	2711 1728 1178 260
947	1113 2504 1606 2804
948	1290 238 2864 827
949	590 135 589 798
950	1581 1523 563 2460
951	2894 2656 2675 802
952	2753 2546 2766 36
953	1969 1752 2814 1745
954	1430 1399 1427 836
955	1144 841 2273 197
956	947 2306 914 1889
957	1090 679 2449 1759
958	556 1239 2385 1098
959	891 2981 2741 884
960	2241 2046 2393 396
961	656 2332 65 2212
962	487 2322 28 1422
963	2983 1553 1869 1238
964	2237 446 1544 2090
965	1242 2887 1098 1866
966	401 2202 1848 2855
967	2017 2958 2738 2295
968	1653 2270 1813 507
969	2083 1335 146 1650
970	748 600 754 2013
971	1138 1828 1455 2809
972	455 1195 1899 80
973	992 2193 853 45
974	120 264 1044 8
975	161 1907 1597 1345
976	1152 897 961 771
977	2756 922 2038 1594
978	132 2547 467 2298
979	1252 956 2908 1271
980	1899 2483 1363 2517
981	1079 1850 1540 1794
982	854 1168 1720 2933
983	2111 1823 2558 308
984	2816 1140 224 2308
985	1941 2130 920 2394
986	54 2394 1534 1366
987	1387 1617 42 1008
988	1677 2601 742 2480
989	932 2036 990 843
990	1297 1626 2197 1803
991	2780 1639 504 1306
992	855 1780 73 1541
993	1928 642 2833 411
994	670 115 1138 2774
995	2055 497 58 25
996	206 1685 1224 2606
997	183 2659 2747 1245
998	654 2285 1954 389
999	1922 2567 408 1983
1000	2261 1466 1231 266
1001	676 3 312 2367
1002	1435 906 990 2465
1003	1502 2724 1836 2073
1004	2897 201 1616 463
1005	2311 356 493 378
1006	1666 81 349 480
1007	847 2006 2351 469
1008	1394 772 853 2696
1009	2314 1786 481 1377
1010	2469 793 2951 52
1011	1724 1631 1570 2830
1012	1510 1948 1361 642
1013	892 2203 689 366
1014	194 479 8 1393
1015	1630 1534 2638 2147
1016	3000 515 1250 990
1017	2029 1206 2108 137
1018	2228 1873 1050 1939
1019	2747 346 239 2620
1020	1710 2074 1831 1096
1021	981 610 928 1420
1022	1856 95 1353 1097
1023	1318 470 509 2699
1024	2164 845 2628 1759
1025	818 1686 1136 1787
1026	1987 1703 1408 2818
1027	1637 1698 2419 2174
1028	2292 603 1392 196
1029	2115 928 504 2591
1030	1228 1215 1789 441
1031	634 505 2924 2957
1032	693 2582 2361 2055
1033	607 1869 2166 2938
1034	632 311 2557 1007
1035	766 958 1939 936
1036	2600 967 759 2020
1037	1429 1249 2699 2453
1038	100 2693 1046 2989
1039	1672 1913 1958 41
1040	1436 323 2289 343
1041	2249 1582 1415 2371
1042	2258 2358 677 1148
1043	2820 891 867 2410
1044	624 1061 2111 379
1045	405 902 1278 1188
1046	295 1733 2163 2953
1047	2095 1838 1267 1291
1048	40 1813 1544 1944
1049	1886 1246 2635 2903
1050	2077 928 216 2764
1051	55 2648 349 1056
1052	1281 2300 502 68
1053	1729 154 706 2604
1054	2539 2069 640 1743
1055	2321 2151 158 2491
1056	2629 71 401 2473
1057	2191 2240 1495 1916
1058	137 1457 1426 166
1059	1298 965 775 216
1060	381 2194 2033 1848
1061	778 1612 2576 2561
1062	900 19 2224 614
1063	217 1381 2742 892
1064	1931 1781 1660 1741
1065	970 709 2928 2059
1066	2342 297 2298 1217
1067	2193 205 792 2599
1068	2777 1929 1314 656
1069	229 2814 1750 1316
1070	1275 937 1863 920
1071	1774 2222 2676 2516
1072	328 2448 2056 1652
1073	644 324 949 1619
1074	1290 425 1394 454
1075	2195 1704 2660 1796
1076	1197 469 693 1553
1077	1281 2532 2722 2296
1078	2443 1541 304 1476
1079	1292 116 1999 1266
1080	344 2807 2188 1568
1081	1098 494 430 2057
1082	1415 2771 92 1064
1083	810 2960 1437 345
1084	1260 657 771 898
1085	4 1262 687 1772
1086	1175 2638 2846 524
1087	1551 2405 2555 318
1088	64 2005 488 1669
1089	1402 518 1345 1208
1090	2935 1706 2720 212
1091	1583 1132 1514 1838
1092	1178 1840 2689 247
1093	2310 423 830 967
1094	1899 2726 1744 803
1095	484 1562 1508 2317
1096	989 2034 2705 776
1097	2901 198 976 662
1098	115 1147 1107 2232
