Students	5000
277	209 33 23 149
278	172 195 58 170
279	103 109 114 126
280	194 61 57 95
281	11 201 63 139
282	54 148 89 248
283	82 125 205 221
284	65 36 40 219
285	181 126 60 9
286	149 11 208 41
287	224 186 245 88
288	109 65 48 79
289	141 236 121 12
290	52 2 138 25
291	178 30 134 132
292	98 66 227 212
293	9 60 53 164
294	71 101 102 104
295	32 6 186 82
296	227 244 79 50
297	88 153 186 168
298	4 86 96 224
299	178 166 200 170
300	45 30 191 135
301	235 118 145 228
302	40 107 104 81
303	217 210 88 11
304	128 122 45 124
305	210 196 193 223
306	7 116 167 114
307	29 167 227 80
308	230 77 80 146
309	142 217 74 40
310	5 2 3 31
311	190 16 244 238
312	236 223 244 184
313	78 4 129 168
314	41 117 184 163
315	228 229 24 67
316	70 236 78 200
317	150 147 223 227
318	51 181 221 45
319	24 76 36 86
320	222 11 199 18
321	173 117 128 163
322	74 119 175 125
323	221 60 130 244
324	186 50 102 60
325	101 4 43 142
326	90 188 19 137
327	83 173 29 129
328	104 128 15 97
329	35 234 1 24
330	129 75 250 152
331	30 234 40 167
332	16 71 105 222
333	59 172 225 54
334	88 211 96 227
335	182 129 95 133
336	156 49 153 72
337	249 85 69 30
338	197 87 190 48
339	241 65 6 101
340	52 81 102 152
341	250 223 203 207
342	191 82 185 61
343	182 50 5 30
344	243 146 128 58
345	181 167 120 88
346	95 50 231 145
347	56 128 80 172
348	50 198 28 42
349	230 192 50 75
350	80 142 103 108
351	155 46 227 62
352	181 227 193 28
353	199 72 105 244
354	243 250 150 97
355	240 46 63 205
356	48 219 158 126
357	182 239 54 42
358	195 100 209 9
359	235 38 105 55
360	170 62 172 150
361	168 9 214 12
362	10 245 61 230
363	15 172 11 87
364	123 242 125 247
365	177 61 22 44
366	57 212 183 51
367	176 22 25 16
368	204 159 190 243
369	223 204 71 240
370	116 38 151 154
371	29 201 216 162
372	17 119 161 16
373	145 166 172 79
374	222 25 46 54
375	97 170 113 62
376	38 54 61 142
377	139 20 149 179
378	64 244 134 30
379	116 133 76 137
380	112 246 212 128
381	197 151 80 213
382	26 55 115 133
383	137 202 54 21
384	168 125 205 115
385	146 7 47 127
386	104 46 90 185
387	90 103 172 225
388	250 66 93 229
389	104 150 13 116
390	145 43 178 237
391	33 241 185 116
392	250 126 125 90
393	209 237 245 130
394	7 206 40 20
395	81 247 117 20
396	78 1 201 34
397	24 72 23 223
398	240 5 132 221
399	107 228 245 50
400	27 52 15 184
401	122 224 192 148
402	231 192 55 15
403	84 197 125 88
404	196 25 168 49
405	121 240 171 160
406	58 210 214 53
407	40 33 181 148
408	105 206 108 158
409	46 62 87 20
410	114 27 15 192
411	112 83 199 176
412	232 8 59 44
413	176 62 31 55
414	120 197 195 65
415	56 119 113 150
416	234 99 147 190
417	108 165 241 143
418	212 17 144 157
419	68 149 42 134
420	217 202 26 148
421	89 116 64 101
422	110 222 168 83
423	144 153 102 52
424	183 47 103 64
425	206 223 135 214
426	152 194 204 122
427	221 136 75 198
428	139 236 2 179
429	128 10 12 104
430	1 47 96 190
431	179 77 113 128
432	107 21 180 111
433	249 56 167 136
434	137 215 244 153
435	24 190 249 49
436	13 91 96 63
437	153 186 226 4
438	128 163 69 143
439	225 67 143 134
440	206 105 230 36
441	103 180 187 213
442	19 74 189 51
443	40 109 172 89
444	117 14 196 50
445	55 4 5 56
446	32 72 29 97
447	228 93 217 136
448	109 176 190 248
449	109 235 167 198
450	15 211 26 231
451	30 221 196 80
452	110 237 174 150
453	40 177 34 70
454	120 204 52 157
455	146 106 170 34
456	83 136 237 143
457	133 109 234 196
458	137 93 4 90
459	28 86 29 104
460	166 181 98 235
461	150 157 237 207
462	229 29 211 132
463	101 15 27 147
464	41 226 122 18
465	37 227 2 33
466	181 16 69 73
467	57 191 214 20
468	1 208 219 190
469	124 136 125 11
470	71 249 153 12
471	144 54 24 182
472	94 173 233 235
473	243 77 155 234
474	204 191 73 223
475	50 59 39 13
476	212 25 206 226
477	215 91 127 35
478	198 81 160 37
479	200 240 165 31
480	72 9 117 115
481	125 173 159 240
482	183 142 99 182
483	227 153 22 229
484	114 131 87 135
485	221 214 164 173
486	101 209 3 233
487	187 242 186 75
488	156 89 190 33
489	46 238 138 210
490	186 166 117 75
491	239 87 36 79
492	100 23 242 28
493	89 14 122 112
494	207 139 149 25
495	20 202 195 150
496	106 212 67 196
497	30 107 46 238
498	78 70 6 231
499	95 164 224 48
500	90 29 187 11
501	41 74 61 241
502	7 191 205 208
503	41 112 107 161
504	217 128 1 225
505	187 213 86 96
506	147 100 168 210
507	228 157 74 96
508	229 92 86 142
509	215 98 181 190
510	186 137 38 117
511	149 189 197 95
512	131 45 14 78
513	150 145 31 102
514	157 113 99 30
515	234 136 250 94
516	99 81 65 68
517	42 191 129 177
518	150 190 218 194
519	110 62 233 11
520	112 241 84 238
521	194 137 115 193
522	166 18 240 129
523	65 69 83 82
524	12 31 124 72
525	18 227 64 189
526	242 94 130 42
527	81 50 3 14
528	146 177 134 53
529	179 85 33 90
530	65 78 51 192
531	125 69 107 21
532	146 5 117 168
533	198 213 109 100
534	129 75 111 114
535	127 217 128 70
536	194 91 32 87
537	8 193 235 109
538	77 230 73 160
539	194 117 2 31
540	171 202 30 144
541	24 166 153 196
542	170 20 142 148
543	132 39 212 196
544	202 57 150 38
545	99 217 121 119
546	147 201 250 191
547	180 159 68 218
548	96 35 185 31
549	27 107 138 229
550	41 196 77 132
551	170 81 183 79
552	70 250 247 168
553	113 110 188 92
554	86 230 101 35
555	134 5 206 248
556	147 234 82 164
557	92 16 112 122
558	171 138 40 9
559	198 41 185 19
560	217 35 56 137
561	31 193 18 127
562	81 25 115 223
563	157 178 7 64
564	52 81 248 184
565	137 128 181 218
566	117 76 105 243
567	205 40 151 65
568	118 4 177 102
569	216 232 234 77
570	214 72 7 173
571	74 54 87 95
572	111 151 226 141
573	90 193 237 189
574	6 34 150 125
575	195 36 180 216
576	186 87 182 212
577	89 40 31 142
578	106 178 194 101
579	2 204 44 106
580	169 206 63 47
581	44 80 92 226
582	159 222 243 201
583	118 237 100 61
584	119 121 30 128
585	40 237 182 69
586	61 118 127 113
587	178 30 150 42
588	124 86 187 7
589	207 96 123 148
590	36 100 201 177
591	133 127 83 248
592	100 233 183 184
593	199 35 117 67
594	83 19 102 91
595	188 100 172 13
596	92 250 48 69
597	19 145 75 37
598	111 227 180 195
599	75 4 189 131
600	210 181 47 65
601	191 177 229 83
602	148 92 169 12
603	204 31 175 25
604	101 70 128 150
605	82 103 141 47
606	69 43 189 103
607	1 125 218 245
608	185 20 97 144
609	2 153 1 34
610	103 104 23 65
611	117 62 200 93
612	199 20 230 167
613	244 34 184 235
614	187 182 136 75
615	187 111 244 218
616	150 215 90 73
617	80 74 110 156
618	59 199 245 197
619	187 116 89 123
620	129 12 246 121
621	237 67 25 209
622	47 235 211 202
623	3 190 78 208
624	31 51 67 107
625	64 169 207 22
626	213 81 221 6
627	118 170 38 1
628	225 34 191 155
629	197 67 155 66
630	141 235 77 156
631	48 146 162 37
632	239 160 82 66
633	166 151 55 218
634	42 184 175 245
635	8 113 162 224
636	1 120 201 35
637	170 159 213 129
638	249 114 147 127
639	43 250 223 230
640	117 85 218 63
641	47 186 160 171
642	73 41 68 104
643	212 100 110 191
644	164 120 67 41
645	148 153 234 174
646	4 217 39 90
647	97 238 135 248
648	219 226 212 122
649	210 76 181 101
650	147 79 43 40
651	61 78 223 7
652	210 83 212 3
653	59 99 140 11
654	168 67 54 45
655	241 51 133 47
656	56 107 196 250
657	27 15 250 233
658	118 210 179 24
659	59 193 197 196
660	70 247 199 160
661	25 136 128 243
662	1 197 188 250
663	121 6 250 83
664	195 22 117 174
665	53 119 60 34
666	82 205 97 50
667	159 237 241 41
668	200 96 85 188
669	203 195 50 94
670	196 71 7 23
671	9 68 85 18
672	250 25 179 54
673	83 185 168 158
674	209 14 1 164
675	9 107 181 131
676	81 111 160 131
677	80 27 170 224
678	20 216 3 81
679	18 243 146 172
680	191 144 134 86
681	4 61 200 22
682	102 19 134 217
683	147 91 100 113
684	6 166 184 54
685	33 97 218 184
686	2 50 107 1
687	98 24 110 194
688	174 96 69 113
689	190 54 25 233
690	179 21 246 80
691	144 178 18 91
692	15 114 99 202
693	51 61 140 85
694	155 221 50 166
695	173 162 234 193
696	134 22 85 225
697	2 115 48 240
698	246 120 24 158
699	18 245 64 99
700	11 161 192 216
701	145 200 86 225
702	163 164 60 12
703	107 13 178 119
704	17 139 215 148
705	246 41 69 195
706	47 241 178 173
707	81 21 100 42
708	243 184 247 131
709	32 223 138 182
710	234 202 73 241
711	151 140 169 3
712	109 228 128 225
713	75 250 220 152
714	232 165 78 81
715	7 244 112 5
716	10 120 135 66
717	138 133 64 226
718	125 93 119 3
719	192 95 115 12
720	117 249 102 209
721	88 124 144 18
722	202 155 8 216
723	212 113 82 90
724	50 130 242 196
725	22 84 75 179
726	15 10 76 179
727	28 84 112 186
728	97 18 135 82
729	241 90 2 165
730	168 169 206 104
731	214 71 133 162
732	53 193 147 216
733	190 159 132 120
734	91 202 133 40
735	69 222 95 225
736	15 26 110 4
737	21 184 183 84
738	224 65 137 52
739	137 132 67 126
740	59 127 188 180
741	43 218 162 48
742	136 121 91 100
743	196 79 68 67
744	10 70 184 73
745	137 16 68 122
746	60 157 109 177
747	131 201 63 30
748	108 134 86 1
749	53 7 22 245
750	244 45 152 160
751	209 208 29 121
752	137 155 221 202
753	76 162 23 218
754	188 154 45 110
755	179 68 75 135
756	96 243 6 203
757	1 126 65 178
758	99 208 163 85
759	197 176 148 103
760	44 206 102 105
761	209 7 192 171
762	237 61 135 81
763	132 73 148 143
764	71 70 63 46
765	166 55 109 67
766	131 208 179 46
767	112 92 146 8
768	138 165 170 197
769	6 13 40 100
770	199 123 46 208
771	5 132 134 19
772	132 21 179 188
773	154 246 83 148
774	135 132 87 25
775	71 47 128 170
776	248 199 24 176
777	15 43 131 164
778	213 26 3 132
779	78 242 182 201
780	147 154 99 92
781	63 87 225 249
782	247 246 191 223
783	33 80 6 50
784	172 131 32 154
785	236 114 34 154
786	249 236 136 103
787	165 67 123 117
788	152 87 191 42
789	95 110 217 64
790	124 141 101 235
791	198 46 131 120
792	221 233 213 217
793	13 219 215 98
794	82 106 215 145
795	183 241 133 99
796	67 85 174 147
797	1 71 121 238
798	234 200 83 117
799	26 12 17 223
800	136 247 77 36
801	55 76 47 243
802	169 112 135 187
803	145 18 44 90
804	106 174 123 215
805	232 31 249 151
806	107 16 221 229
807	232 59 24 33
808	14 17 87 153
809	246 192 71 38
810	55 112 39 23
811	199 130 183 13
812	240 187 146 115
813	160 55 84 13
814	179 139 31 222
815	151 111 124 232
816	99 97 82 71
817	73 106 113 2
818	194 229 203 231
819	91 241 101 167
820	110 100 103 245
821	16 161 139 158
822	116 18 141 44
823	80 166 137 41
824	87 218 66 22
825	87 196 158 94
826	47 15 45 174
827	174 112 87 48
828	240 36 233 2
829	147 139 112 146
830	219 24 173 93
831	238 58 47 229
832	43 241 212 29
833	248 171 79 219
834	85 234 157 207
835	92 116 78 194
836	200 63 78 106
837	232 118 231 73
838	61 163 193 140
839	204 117 36 206
840	81 205 228 158
841	42 116 117 225
842	83 171 206 227
843	12 208 90 197
844	81 161 65 171
845	76 2 149 178
846	210 129 105 145
847	222 116 98 109
848	164 119 199 57
849	230 231 229 46
850	61 72 105 164
851	26 242 50 3
852	151 236 137 132
853	104 162 22 160
854	180 44 121 100
855	233 113 119 217
856	153 102 27 186
857	125 177 90 15
858	99 63 72 105
859	250 156 116 79
860	49 41 170 196
861	240 140 53 215
862	29 179 12 31
863	77 46 107 239
864	8 101 86 3
865	38 232 9 50
866	172 143 167 219
867	71 134 93 104
868	189 156 243 209
869	203 246 47 55
870	228 169 156 137
871	161 13 146 120
872	158 74 82 35
873	136 132 227 52
874	77 205 202 17
875	180 14 205 5
876	220 248 114 94
877	24 146 122 42
878	148 126 228 47
879	13 56 213 55
880	51 109 40 105
881	233 142 89 3
882	202 110 52 164
883	125 69 118 18
884	114 248 237 207
885	103 17 132 189
886	209 226 14 210
887	230 42 18 172
888	181 234 41 152
889	67 124 29 101
890	51 53 127 241
891	165 12 9 63
892	111 204 136 203
893	64 12 200 108
894	115 236 210 118
895	98 181 145 147
896	91 173 117 148
897	25 213 106 12
898	130 161 244 56
899	12 105 193 166
900	116 29 147 134
901	50 41 54 143
902	174 39 3 126
903	229 5 194 141
904	27 29 159 96
905	162 242 48 173
906	105 216 89 11
907	26 35 179 180
908	20 147 148 124
909	136 116 192 106
910	194 97 59 143
911	234 175 143 103
912	74 193 125 163
913	167 34 179 246
914	99 148 129 138
915	11 196 7 212
916	64 199 156 2
917	245 126 221 236
918	83 239 25 45
919	41 13 64 86
920	155 110 182 92
921	131 184 96 99
922	242 152 106 182
923	223 238 242 101
924	117 148 163 11
925	177 162 32 239
926	15 151 176 211
927	247 110 62 178
928	6 16 136 243
929	3 216 233 204
930	119 69 250 109
931	218 19 8 89
932	7 182 80 219
933	148 26 152 63
934	60 174 82 37
935	121 148 55 192
936	3 35 60 157
937	102 225 171 59
938	228 148 61 164
939	164 85 186 56
940	14 32 182 19
941	185 47 178 11
942	123 64 179 60
943	139 63 41 224
944	233 248 198 11
945	70 146 84 22
946	69 71 59 95
947	2 42 140 191
948	156 77 66 37
949	77 136 71 99
950	58 99 73 163
951	168 200 223 159
952	117 70 90 130
953	7 189 176 4
954	107 114 181 63
955	209 112 230 152
956	116 143 64 187
957	37 177 93 89
958	152 151 93 160
959	111 229 177 26
960	134 112 146 25
961	58 73 98 3
962	27 232 181 30
963	166 149 130 168
964	177 148 237 131
965	157 197 192 78
966	184 74 70 66
967	46 21 53 113
968	78 250 31 26
969	136 30 167 151
970	152 175 82 119
971	78 190 56 243
972	250 180 145 15
973	5 38 235 182
974	128 182 206 183
975	141 70 114 229
976	241 23 217 119
977	156 22 25 38
978	162 45 12 95
979	171 196 58 250
980	47 17 195 27
981	209 125 53 94
982	196 31 4 226
983	50 222 240 56
984	17 138 82 246
985	90 149 66 174
986	36 189 218 7
987	227 182 60 33
988	184 200 232 153
989	231 170 1 108
990	151 233 186 150
991	219 155 116 226
992	209 69 89 245
993	63 247 93 31
994	4 71 195 16
995	232 41 42 80
996	160 149 88 192
997	68 72 233 96
998	177 39 85 132
999	154 198 181 4
1000	194 89 234 86
1001	195 242 247 100
1002	126 227 133 180
1003	49 28 27 123
1004	234 14 207 132
1005	17 129 69 54
1006	201 65 161 76
1007	27 137 197 208
1008	66 98 131 46
1009	66 135 98 89
1010	139 175 23 94
1011	238 31 14 27
1012	108 144 226 28
1013	109 202 93 99
1014	43 46 240 29
1015	246 104 68 225
1016	125 136 116 200
1017	159 236 20 130
1018	183 156 67 231
1019	152 247 221 100
1020	18 40 131 3
1021	112 182 82 50
1022	1 223 122 118
1023	106 205 43 17
1024	103 190 245 81
1025	191 37 216 128
1026	34 87 10 134
1027	183 155 20 196
1028	113 176 124 243
1029	204 164 194 13
1030	18 168 142 160
1031	236 159 233 181
1032	50 172 170 80
1033	34 115 223 99
1034	17 71 30 140
1035	179 238 6 61
1036	62 114 204 180
1037	70 143 15 87
1038	2 201 168 124
1039	67 45 57 2
1040	202 58 79 216
1041	185 1 167 25
1042	232 28 116 160
1043	47 31 107 158
1044	105 32 239 122
1045	99 129 123 152
1046	196 211 15 225
1047	111 99 73 235
1048	172 158 55 106
1049	245 82 176 230
1050	119 171 37 69
1051	54 2 127 52
1052	191 198 213 244
1053	186 132 1 233
1054	67 216 214 83
1055	24 191 120 166
1056	46 128 176 115
1057	61 186 226 139
1058	243 149 231 147
1059	225 121 222 217
1060	82 203 93 185
1061	203 68 137 206
1062	91 118 49 132
1063	59 110 229 108
1064	82 5 200 196
1065	85 113 84 110
1066	187 41 34 124
1067	191 61 43 31
1068	165 17 247 115
1069	129 110 123 24
1070	223 112 186 141
1071	242 3 54 243
1072	240 184 22 38
1073	114 12 37 62
1074	34 232 133 207
1075	240 8 210 123
1076	73 109 171 217
1077	99 242 121 161
1078	178 95 186 206
1079	63 132 229 152
1080	112 35 105 108
1081	36 116 201 193
1082	7 102 62 235
1083	126 163 230 144
1084	109 224 95 103
1085	159 30 34 18
1086	140 55 89 203
1087	13 51 11 72
1088	154 20 242 102
1089	21 227 90 43
1090	52 10 87 172
1091	120 25 80 58
1092	32 182 159 245
1093	236 205 203 53
1094	83 48 15 227
1095	65 134 198 184
1096	211 119 27 39
1097	233 131 153 126
1098	204 51 123 61
1099	21 216 30 104
1100	110 45 14 189
1101	185 210 52 12
1102	195 109 79 207
1103	100 152 51 237
1104	61 67 82 240
1105	58 244 201 162
1106	207 8 176 192
1107	63 64 169 141
1108	228 83 49 209
1109	37 193 166 183
1110	242 81 224 209
1111	127 145 93 240
1112	45 150 63 197
1113	185 110 144 6
1114	147 214 98 185
1115	240 186 18 106
1116	50 55 214 34
1117	193 145 210 175
1118	16 175 181 215
1119	242 108 56 104
1120	49 133 81 67
1121	199 93 149 181
1122	243 202 34 127
1123	162 177 87 231
1124	115 189 60 24
1125	190 67 101 102
1126	239 115 178 11
1127	174 98 91 79
1128	238 191 145 184
1129	51 160 87 122
1130	160 23 175 114
1131	91 37 18 124
1132	240 220 128 170
1133	170 23 26 44
1134	67 23 26 52
1135	71 141 120 159
1136	218 23 208 45
1137	122 168 9 217
1138	85 206 103 1
1139	222 183 97 95
1140	134 54 50 158
1141	218 208 160 42
1142	136 210 191 134
1143	71 208 171 79
1144	150 127 36 202
1145	203 109 71 129
1146	169 69 167 64
1147	173 107 126 97
1148	212 18 103 45
1149	221 23 85 143
1150	14 94 134 230
1151	169 73 86 202
1152	154 58 104 139
1153	71 232 226 135
1154	223 155 55 172
1155	217 94 42 222
1156	32 171 111 141
1157	207 102 224 37
1158	80 145 2 102
1159	223 112 18 119
1160	82 186 197 74
1161	200 111 187 167
1162	63 68 168 124
1163	204 190 108 132
1164	29 143 244 171
1165	99 57 77 179
1166	143 13 125 64
1167	149 72 181 136
1168	53 134 146 100
1169	192 142 164 152
1170	123 77 76 104
1171	7 93 87 226
1172	2 36 73 98
1173	222 169 219 115
1174	23 131 196 49
1175	33 235 48 84
1176	39 45 48 83
1177	181 152 24 100
1178	102 125 209 73
1179	16 140 181 2
1180	186 246 138 137
1181	115 212 55 124
1182	136 177 148 122
1183	226 247 213 9
1184	78 4 109 73
1185	194 52 84 161
1186	35 85 202 242
1187	8 220 94 16
1188	21 236 89 98
1189	241 228 75 194
1190	40 146 113 116
1191	210 61 95 249
1192	247 8 101 96
1193	131 165 2 13
1194	24 218 221 161
1195	236 224 122 212
1196	97 16 132 250
1197	4 61 119 115
1198	172 56 214 199
1199	169 124 213 18
1200	26 152 230 245
1201	145 229 232 73
1202	155 54 172 201
1203	205 215 52 70
1204	39 167 147 84
1205	146 90 41 173
1206	21 188 85 114
1207	245 207 96 2
1208	184 246 224 46
1209	83 61 244 105
1210	95 123 50 180
1211	102 93 213 99
1212	154 126 247 149
1213	216 248 74 20
1214	21 44 124 178
1215	51 175 47 137
1216	98 38 249 158
1217	20 10 125 49
1218	192 1 108 203
1219	84 60 89 76
1220	91 53 197 163
1221	232 113 34 35
1222	80 239 26 248
1223	1 166 86 97
1224	234 142 55 66
1225	238 176 51 159
1226	123 220 170 195
1227	188 243 212 46
1228	113 158 145 98
1229	97 166 229 188
1230	139 6 199 194
1231	114 71 81 2
1232	185 170 100 16
1233	195 154 20 79
1234	175 53 94 209
1235	78 247 149 177
1236	103 77 173 45
1237	66 6 163 1
1238	229 59 142 69
1239	3 107 63 209
1240	42 12 104 212
1241	3 149 236 156
1242	216 153 29 237
1243	155 248 182 141
1244	166 209 161 185
1245	121 55 159 128
1246	108 1 186 86
1247	225 210 60 197
1248	182 81 42 83
1249	85 145 182 18
1250	226 1 117 47
1251	33 169 246 46
1252	10 78 123 234
1253	49 118 34 196
1254	238 11 215 7
1255	149 49 62 25
1256	136 179 115 227
1257	127 41 141 78
1258	218 163 157 220
1259	80 55 88 140
1260	51 221 246 112
1261	83 81 199 123
1262	199 79 42 229
1263	195 158 145 191
1264	215 58 141 206
1265	180 77 160 190
1266	163 210 182 141
1267	133 132 219 85
1268	91 163 9 247
1269	221 14 48 218
1270	172 39 174 73
1271	88 121 244 11
1272	75 244 41 38
1273	172 74 52 3
1274	97 42 112 63
1275	194 200 107 162
1276	106 94 234 47
1277	231 12 244 174
1278	200 167 118 132
1279	177 100 33 171
1280	49 217 67 12
1281	46 220 97 43
1282	105 19 92 156
1283	168 199 82 27
1284	224 212 211 114
1285	93 134 126 196
1286	158 16 72 207
1287	83 87 231 40
1288	199 186 234 236
1289	9 213 35 48
1290	92 79 133 206
1291	15 149 141 11
1292	157 128 10 190
1293	182 82 7 2
1294	74 242 105 80
1295	187 226 227 77
1296	47 190 16 110
1297	24 163 150 227
1298	55 159 200 167
1299	56 186 196 237
1300	111 106 28 76
1301	210 175 195 80
1302	124 18 226 190
1303	13 88 51 141
1304	145 63 25 30
1305	194 202 71 44
1306	152 206 99 165
1307	128 157 113 31
1308	167 140 196 149
1309	83 103 63 127
1310	193 204 20 110
1311	171 47 21 240
1312	219 9 29 204
1313	208 39 137 131
1314	126 177 174 188
1315	190 150 186 18
1316	95 193 4 61
1317	87 194 67 73
1318	142 89 150 63
1319	63 2 199 106
1320	77 76 123 63
1321	112 68 32 104
1322	72 14 153 87
1323	214 199 104 245
1324	97 54 52 56
1325	72 165 144 78
1326	142 45 7 186
1327	161 43 179 25
1328	114 74 123 166
1329	116 81 163 47
1330	242 246 147 234
1331	218 137 7 200
1332	156 114 187 72
1333	130 120 201 107
1334	65 187 41 97
1335	77 122 3 159
1336	109 233 100 173
1337	157 66 187 204
1338	79 168 28 47
1339	65 209 93 153
1340	137 85 236 151
1341	90 18 186 20
1342	137 89 111 109
1343	202 190 27 217
1344	181 140 215 240
1345	135 31 233 174
1346	49 205 71 179
1347	225 216 157 26
1348	36 114 125 141
1349	107 136 3 53
1350	80 55 84 74
1351	163 25 246 72
1352	235 42 52 193
1353	153 32 11 139
1354	124 137 60 139
1355	220 223 247 239
1356	219 14 175 172
1357	71 41 135 22
1358	146 134 190 161
1359	1 98 29 208
1360	176 49 44 217
1361	159 39 108 170
1362	41 151 23 75
