Students	1000
143	690 466 898 339
144	647 691 604 123
145	823 811 937 139
146	782 631 949 843
147	126 14 415 892
148	548 472 333 557
149	81 709 818 678
150	317 612 713 817
151	449 586 662 255
152	235 699 271 723
153	259 691 430 245
154	387 377 559 114
155	962 585 778 3
156	301 477 997 915
157	132 500 318 679
158	921 690 450 798
159	88 844 907 684
160	547 100 74 55
161	63 279 909 232
162	195 431 637 61
163	509 901 717 97
164	579 31 173 255
165	531 846 832 379
166	566 292 626 751
167	604 548 983 660
168	601 536 944 292
169	52 823 467 781
170	854 194 825 636
171	260 928 902 628
172	809 512 944 603
173	206 767 75 719
174	566 880 8 979
175	719 438 397 100
176	396 346 456 175
177	804 391 791 54
178	7 821 952 27
179	476 587 470 351
180	493 964 68 444
181	835 147 172 381
182	207 783 739 639
183	495 182 915 272
184	633 537 117 530
185	87 667 199 264
186	878 590 438 539
187	274 458 919 956
188	577 524 377 414
189	593 811 935 742
190	868 927 188 882
191	516 51 373 712
192	562 992 580 914
193	283 345 248 489
194	805 232 893 149
195	435 931 929 48
196	333 409 662 535
197	505 471 285 307
198	893 997 29 560
199	954 676 119 397
200	511 351 820 569
201	295 750 611 854
202	77 52 301 492
203	332 713 67 635
204	156 808 765 16
205	542 140 206 768
206	12 637 142 626
207	976 417 614 666
208	586 44 767 195
209	453 176 724 600
210	571 333 277 788
211	464 175 895 614
212	795 185 374 124
213	949 525 713 206
214	820 180 861 716
215	37 821 669 404
216	53 988 895 38
217	898 448 702 528
218	691 521 914 216
219	109 47 966 767
220	506 487 34 618
221	318 886 340 904
222	799 421 44 436
223	518 681 828 967
224	887 439 268 800
225	959 211 21 325
226	105 700 708 228
227	588 963 221 755
228	629 777 853 249
229	894 870 647 305
230	396 917 477 826
231	235 188 398 374
232	6 510 544 852
233	22 436 481 264
234	781 854 68 301
235	645 356 274 619
236	95 755 425 827
237	625 822 247 589
238	652 330 111 528
239	314 693 618 248
240	674 847 432 284
241	378 651 920 788
242	836 406 905 631
243	433 194 96 287
244	358 714 456 360
245	443 59 855 382
246	876 295 633 134
247	924 547 483 3
248	582 966 117 250
249	566 396 216 468
250	665 549 802 277
251	621 71 589 581
252	247 382 597 748
253	289 628 851 92
254	875 335 863 239
255	376 560 697 800
256	108 744 125 143
257	705 397 50 848
258	895 865 274 229
259	112 139 564 230
260	255 195 985 555
261	373 28 869 378
262	236 303 489 668
263	83 540 289 745
264	245 583 162 84
265	309 967 933 658
266	615 714 599 937
267	872 392 600 384
268	740 464 989 339
269	178 409 900 247
270	153 861 633 414
271	886 442 355 844
272	712 719 399 224
273	97 127 15 913
274	429 931 739 769
275	376 797 310 139
276	565 963 665 53
277	690 742 420 273
278	310 496 745 749
279	244 606 459 216
280	741 204 717 364
281	282 952 156 390
282	795 284 838 910
283	164 771 493 557
284	655 423 420 10
285	384 462 29 455
286	311 568 335 39
287	781 599 173 54
288	32 40 412 393
289	860 633 764 985
290	171 240 808 213
291	11 507 685 696
292	982 434 376 920
293	429 83 121 196
294	163 897 30 747
295	705 153 257 843
296	393 976 852 43
297	377 771 911 444
298	459 494 491 479
299	212 647 604 140
300	477 261 951 481
301	648 289 65 919
302	313 382 471 125
303	584 693 993 333
304	549 468 595 453
305	689 390 210 978
306	254 804 906 684
307	478 806 986 541
308	368 68 135 50
309	704 993 405 800
310	726 158 537 97
311	987 979 154 762
312	631 290 464 61
313	211 168 970 252
314	388 596 78 651
315	949 436 321 649
316	440 56 987 876
317	35 869 589 143
318	525 782 399 839
319	488 330 128 837
320	838 319 73 303
321	153 396 109 261
322	281 860 948 657
323	813 544 980 365
324	728 2 826 393
325	15 862 705 874
326	673 964 914 547
327	538 950 673 968
328	778 967 321 632
329	244 159 349 577
330	586 831 865 483
331	49 760 239 283
332	127 719 638 87
333	865 168 746 672
334	213 326 842 893
335	689 860 832 251
336	982 780 332 356
337	443 239 173 476
338	642 957 162 412
339	771 242 690 243
340	436 920 184 427
341	794 178 891 218
342	552 695 402 678
343	696 916 478 714
344	92 697 358 785
345	141 241 54 447
346	221 648 313 653
347	697 939 561 389
348	320 991 321 365
349	884 911 303 87
350	302 437 653 173
351	970 429 15 309
352	232 468 140 204
353	352 438 451 581
354	80 310 168 726
355	222 699 415 224
356	706 180 24 893
357	209 408 954 756
358	165 325 217 655
359	897 888 715 162
360	45 730 219 155
361	387 846 80 334
362	815 172 779 275
363	609 720 755 175
364	97 693 619 180
365	696 599 960 248
366	377 436 824 626
367	531 270 208 574
368	917 248 713 535
369	521 13 946 169
370	511 387 299 823
371	794 857 15 163
372	317 195 723 765
373	219 149 943 905
374	196 590 237 130
375	460 605 280 864
376	811 48 21 148
377	42 655 584 693
378	926 467 977 301
379	268 453 669 180
380	231 387 322 438
381	770 908 784 942
382	821 755 391 75
383	256 778 459 607
384	294 139 924 320
385	486 12 87 757
386	179 565 772 911
387	433 812 585 51
388	952 485 870 512
389	144 194 94 385
390	677 41 643 483
391	279 996 314 372
392	539 598 392 489
393	740 100 668 801
394	629 221 612 395
395	607 930 536 345
396	108 251 705 520
397	640 842 925 801
398	760 185 142 696
399	399 502 523 404
400	40 101 609 125
401	851 873 519 186
402	548 904 244 667
403	482 158 590 390
404	659 435 851 770
405	522 132 201 429
406	642 44 910 985
407	878 589 737 967
408	226 578 247 645
409	774 269 988 273
410	12 870 476 54
411	893 517 226 107
412	500 704 728 271
413	10 74 426 79
414	834 937 686 381
415	759 891 198 561
416	497 914 689 939
417	140 560 641 979
418	337 572 490 152
419	863 5 646 531
420	297 667 292 246
421	398 329 132 166
422	102 345 829 348
423	883 347 335 964
424	29 915 616 217
425	675 147 525 875
426	560 14 936 64
427	361 192 498 179
428	373 542 802 781
429	543 885 731 883
430	665 669 916 887
431	533 237 389 751
432	216 946 577 591
433	397 234 226 577
434	992 35 637 479
435	452 815 26 849
436	308 879 821 453
437	389 858 406 928
438	737 175 187 727
439	716 463 710 478
440	45 872 47 866
441	80 886 223 917
442	365 42 420 105
443	343 886 143 307
444	734 858 961 419
445	994 923 562 249
446	895 633 372 118
447	597 600 237 20
448	948 830 480 62
449	482 960 57 401
450	50 683 546 951
451	823 793 936 400
452	852 645 861 491
453	590 877 322 338
454	780 151 363 722
455	573 183 646 567
456	595 305 840 160
457	849 418 784 453
458	867 958 262 947
459	600 913 89 74
460	143 325 907 675
461	156 824 581 551
462	633 693 262 104
463	493 764 679 793
464	157 32 133 563
465	189 516 242 943
466	966 278 963 426
467	28 225 739 797
468	792 890 185 684
469	10 497 96 968
470	158 793 289 308
471	520 208 147 665
472	516 206 415 784
473	808 380 613 503
474	301 956 469 938
475	732 429 251 903
476	321 802 182 929
477	925 204 148 287
478	221 960 46 52
479	144 758 110 435
480	940 517 794 860
481	624 449 783 120
482	183 651 912 926
483	627 65 426 336
484	923 619 714 474
485	256 902 233 250
486	878 274 658 1000
487	831 341 726 271
488	706 493 925 983
489	747 303 12 524
490	404 242 743 739
491	828 143 630 309
492	8 185 601 470
493	602 904 324 109
494	242 673 264 643
495	823 635 291 66
496	194 665 480 859
497	826 376 392 857
498	464 650 341 498
499	963 769 345 372
500	454 894 573 560
501	466 712 163 626
502	667 433 381 278
503	579 388 936 891
504	919 49 121 279
505	670 36 619 126
506	358 101 751 308
507	369 282 660 393
508	66 509 924 757
509	458 480 126 105
510	786 337 624 577
511	364 492 514 622
512	38 437 454 431
513	635 549 557 941
514	462 331 18 320
515	694 387 169 944
516	739 61 391 292
517	497 606 118 962
518	856 36 296 263
519	478 308 157 220
520	805 13 468 415
521	285 427 104 44
522	993 226 649 138
523	382 801 809 601
524	835 302 785 941
525	544 950 33 331
526	961 103 333 374
527	634 748 10 171
528	480 784 971 495
529	818 649 864 113
530	549 411 676 70
531	566 896 121 653
532	258 230 851 314
533	355 187 261 202
534	521 279 123 636
535	975 610 638 589
536	208 321 506 564
537	760 259 110 360
538	239 279 846 739
539	843 847 427 720
540	745 185 869 629
541	746 783 740 596
542	657 405 679 421
543	243 666 613 476
544	336 322 260 342
545	439 852 560 410
546	888 957 408 527
547	450 788 786 852
548	1000 494 450 885
549	103 69 276 868
550	552 677 814 586
551	5 774 646 708
552	492 463 782 713
553	426 443 966 825
554	721 30 377 332
555	467 843 132 165
556	729 336 900 98
557	147 162 491 557
558	840 865 269 513
559	130 667 806 399
560	236 769 217 482
561	127 373 761 758
562	341 314 438 609
563	907 154 694 199
564	436 772 851 700
565	413 960 257 873
566	445 322 369 491
567	305 651 298 417
568	672 127 712 461
569	362 518 291 226
570	880 437 57 932
571	572 714 313 517
572	552 502 576 341
573	396 689 672 401
574	306 94 181 693
575	664 192 2 858
576	455 649 150 725
577	797 576 836 133
578	427 396 624 237
579	536 951 415 550
580	299 344 385 371
581	205 174 767 169
582	9 681 706 376
583	569 825 899 19
584	923 951 537 521
585	729 48 267 868
586	272 371 758 390
587	152 626 583 677
588	762 730 732 820
589	695 393 499 382
590	898 931 425 715
591	292 791 967 59
592	498 30 857 342
593	310 134 503 24
594	702 345 231 734
595	504 554 707 522
596	635 278 857 467
597	904 638 183 262
598	592 979 519 507
599	362 688 68 764
600	424 187 351 339
601	991 548 577 172
602	974 921 510 732
603	940 112 330 129
604	768 463 103 633
605	287 493 966 725
606	852 460 169 817
607	347 966 951 348
608	940 856 454 146
609	333 954 580 723
610	906 220 922 898
611	405 258 938 634
612	6 191 202 674
613	813 524 949 319
614	273 133 127 124
615	479 529 956 680
616	791 350 341 737
617	982 276 436 248
618	181 817 89 893
619	163 335 793 858
620	911 174 220 312
621	402 368 153 768
622	131 623 275 108
623	244 765 905 732
624	605 346 905 882
625	486 128 39 518
626	845 722 358 329
627	54 259 943 435
628	417 796 970 512
629	621 551 7 16
630	960 637 304 597
631	574 551 367 382
632	107 651 554 332
633	940 573 323 354
634	451 210 942 601
635	323 513 728 521
636	107 625 614 476
637	719 376 52 360
638	29 945 989 834
639	766 38 35 856
640	769 304 725 846
641	596 482 213 412
642	289 41 226 382
643	946 298 87 217
644	771 640 119 630
645	611 545 393 663
646	107 589 213 69
647	625 173 758 848
648	894 626 279 239
649	792 66 981 673
650	328 507 370 640
651	307 445 364 558
652	322 300 537 478
653	259 781 764 332
654	551 474 516 925
655	736 619 509 441
656	916 494 378 1
657	98 685 937 194
658	49 410 185 184
659	761 455 55 425
660	118 995 419 399
661	475 911 762 608
662	138 283 315 60
663	649 563 117 141
664	415 5 262 451
665	756 941 424 273
666	538 278 128 843
667	236 661 215 878
668	549 94 680 382
669	585 871 838 91
670	533 619 300 986
671	518 339 989 626
672	888 20 838 181
673	199 704 428 461
674	971 572 730 55
675	537 438 113 453
676	634 109 521 297
677	429 891 153 367
678	418 416 513 563
679	699 369 314 729
680	805 82 556 284
681	155 591 296 924
682	1000 417 937 375
683	858 999 622 944
684	145 498 900 205
685	190 380 787 228
686	755 96 588 634
687	804 922 266 133
688	422 224 98 867
689	828 375 74 655
690	525 316 893 382
691	3 242 846 149
692	745 589 55 200
693	557 997 822 993
694	700 981 687 337
695	711 185 684 298
696	873 140 359 348
697	665 846 951 22
698	366 380 635 504
699	816 169 491 91
700	650 139 573 287
701	723 414 784 427
702	653 460 590 566
703	34 153 751 102
704	25 248 236 39
705	205 603 327 179
706	332 563 220 250
707	311 377 466 212
708	307 18 515 794
709	704 274 947 753
710	967 413 480 98
711	547 839 150 710
712	603 128 711 514
713	508 296 978 817
714	175 392 777 351
715	15 103 227 41
716	595 521 91 823
717	506 832 1 268
718	783 381 889 874
719	67 291 217 167
720	93 836 737 264
721	670 805 851 756
722	947 709 987 316
723	16 348 360 831
724	42 818 383 230
725	609 802 586 51
726	525 996 332 951
727	290 937 578 205
728	900 599 430 134
729	912 860 965 903
730	252 913 483 891
731	221 558 902 674
732	565 19 622 646
733	294 878 186 271
734	533 164 104 603
735	94 736 780 785
736	288 391 54 47
737	760 607 919 36
738	884 207 682 936
739	311 378 896 581
740	225 378 513 31
741	295 461 886 596
742	340 503 767 87
743	785 652 400 852
744	583 883 311 512
745	802 608 526 954
746	368 347 538 205
747	920 969 690 42
748	507 122 113 259
749	288 68 497 194
750	95 530 799 570
751	812 941 150 817
752	152 279 431 419
753	530 791 52 460
754	893 402 723 541
755	504 389 470 557
756	615 413 760 249
757	708 937 539 832
758	632 105 930 714
759	434 760 470 261
760	640 522 562 620
761	757 833 568 706
762	138 6 736 980
763	427 550 537 635
764	288 928 548 117
765	400 323 589 582
766	678 633 646 424
767	843 582 107 358
768	988 387 965 788
769	128 491 921 370
770	493 625 432 262
771	752 228 811 773
772	640 586 859 874
773	601 981 493 607
774	713 511 373 250
775	245 937 184 528
776	716 948 501 72
777	204 371 813 195
778	176 321 484 259
779	238 650 90 899
780	509 884 446 158
781	759 350 942 565
782	971 340 835 960
783	399 966 253 809
784	975 926 929 30
785	627 640 492 367
786	745 524 263 807
787	43 143 531 799
788	836 378 557 492
789	675 916 908 94
790	82 376 90 760
791	116 292 843 448
792	869 416 497 344
793	874 175 566 242
794	499 304 651 446
795	638 351 878 3
796	559 782 624 589
797	484 280 447 905
798	864 753 737 685
799	206 704 992 217
800	545 490 336 833
801	90 663 416 923
802	283 652 272 584
803	425 516 928 655
804	526 203 990 187
805	965 401 364 968
806	760 944 804 644
807	389 162 266 960
808	559 185 160 238
809	500 132 738 186
810	179 259 659 552
811	560 326 732 851
812	929 1000 196 915
813	687 549 238 295
814	412 985 811 627
815	667 619 773 845
816	2 360 757 297
817	905 429 682 244
818	595 305 838 84
819	489 833 37 951
820	757 777 313 703
821	479 433 319 825
822	887 951 505 576
823	638 152 655 858
824	902 944 789 608
825	765 138 117 872
826	248 746 841 699
827	687 935 466 358
828	768 997 830 220
829	742 33 777 904
830	47 183 771 404
831	286 917 580 5
832	395 56 388 772
833	354 442 506 373
834	545 609 644 498
835	102 919 933 280
836	484 736 584 851
837	84 612 820 860
838	558 774 230 692
839	713 419 710 744
840	161 501 57 327
841	506 419 887 850
842	791 33 870 812
843	583 802 956 698
844	54 254 705 794
845	431 181 180 50
846	802 992 532 337
847	597 669 138 639
848	151 368 958 439
849	290 480 558 157
850	858 895 601 385
851	410 279 858 7
852	506 890 164 645
853	645 456 784 917
854	827 106 32 39
855	221 991 229 499
856	704 961 506 161
857	99 396 41 645
858	350 428 909 444
859	320 547 368 865
860	271 8 463 525
861	899 814 892 264
862	130 173 991 777
863	118 560 139 891
864	319 347 246 960
865	340 967 859 639
866	95 792 872 946
867	482 134 419 651
868	420 726 805 411
869	108 568 999 495
870	216 635 222 152
871	700 535 389 969
872	629 8 966 471
873	25 184 108 460
874	17 669 777 662
875	694 23 621 259
876	805 453 516 163
877	934 112 432 56
878	64 248 40 424
879	316 271 942 168
880	643 302 315 836
881	687 748 9 667
882	958 259 873 364
883	830 999 350 705
884	84 629 727 657
885	453 711 23 804
886	635 224 416 500
887	924 719 470 769
888	8 662 955 431
889	836 244 807 198
890	992 201 44 224
891	854 737 314 263
892	367 21 97 748
893	509 670 361 540
894	132 549 279 367
895	567 816 343 220
896	173 604 977 686
897	346 913 522 906
898	758 913 875 915
899	896 122 90 604
900	999 56 73 565
901	268 355 160 175
902	514 980 488 485
903	179 373 841 733
904	909 32 120 486
905	287 551 39 985
906	286 869 648 923
907	902 315 135 472
908	964 723 180 641
909	454 576 208 40
910	768 215 961 641
911	201 935 85 651
912	728 339 268 648
913	701 11 57 795
914	825 290 732 559
915	342 48 768 364
916	426 511 844 369
917	784 847 425 849
918	424 740 463 754
919	508 147 198 80
920	667 819 727 986
921	816 827 374 577
922	187 768 893 191
923	495 672 626 745
924	892 905 262 293
925	91 991 516 801
926	838 852 556 143
927	168 90 181 296
928	956 871 798 457
929	201 443 27 569
930	85 316 10 168
931	784 423 93 267
932	507 930 795 735
933	637 621 715 322
934	719 357 210 747
935	500 123 18 414
936	66 507 128 885
937	369 564 781 11
938	974 339 700 960
939	698 445 201 520
940	978 249 401 120
941	981 141 962 413
942	447 569 803 957
943	699 498 836 634
944	661 344 771 308
945	110 457 544 905
946	35 360 7 763
947	41 501 796 629
948	307 601 407 872
949	650 234 929 442
950	243 382 487 329
951	680 265 964 768
952	801 482 688 470
953	293 620 511 873
954	719 108 766 89
955	666 412 372 78
956	31 489 419 749
957	607 802 769 794
958	528 596 1 753
959	631 585 677 230
960	335 691 747 688
961	304 100 641 175
962	577 145 470 979
963	153 539 817 48
964	575 259 87 208
965	161 692 470 144
966	601 628 47 610
967	341 89 996 326
968	727 656 542 107
969	874 640 272 339
970	23 102 107 689
971	464 818 812 624
972	791 585 81 249
973	874 39 785 574
974	644 237 859 940
975	749 66 703 1
976	731 860 663 858
977	789 165 650 387
978	318 56 763 13
979	513 19 753 738
980	748 578 539 587
981	582 403 917 189
982	897 746 125 478
983	293 20 461 565
984	796 254 479 428
985	633 702 187 776
986	223 30 658 369
987	987 386 565 255
988	726 167 745 195
989	441 879 218 679
990	689 49 358 858
991	389 467 561 816
992	808 987 904 541
993	56 833 529 695
994	544 604 806 682
995	378 592 582 245
996	933 169 701 778
997	652 973 778 163
998	398 885 237 239
999	265 858 546 54
1000	89 848 467 30
