Students	1000
142	1358 3378 7456 2323
143	36 3928 3714 157
144	7774 6136 4961 2866
145	5257 6875 2446 4189
146	7067 6682 3282 511
147	6590 3362 5543 7104
148	4951 376 4409 1224
149	3392 5047 5166 2184
150	176 7282 4651 7685
151	7107 3169 1201 5850
152	3051 7987 5752 1174
153	3381 2860 6374 2968
154	978 6128 4943 3664
155	5712 2883 1006 3818
156	3298 2813 2150 6832
157	2702 3152 1801 4941
158	315 4293 4492 7976
159	6649 3191 3070 4894
160	6195 3643 295 3252
161	5187 2720 5044 2067
162	2499 3886 5271 4420
163	7859 6849 6446 7049
164	6436 7895 125 6221
165	5953 4901 3251 655
166	7481 1596 1715 1767
167	6642 1657 6548 4556
168	3837 5371 7081 6776
169	1408 901 5721 4563
170	2288 267 970 2244
171	7903 5363 2622 978
172	5295 6500 7171 3073
173	7885 4768 203 4005
174	1779 1913 3843 3463
175	3535 6435 1067 1082
176	2841 5479 5126 2286
177	2406 4931 1665 5102
178	4740 3578 7744 1450
179	5464 4587 356 7816
180	2784 708 3933 5182
181	5128 1189 4328 3341
182	5341 3452 6879 4430
183	878 4973 1367 4533
184	7001 4931 6033 4030
185	5002 2085 1734 6089
186	2011 2643 7008 5026
187	4187 5952 894 594
188	1389 3496 6440 2504
189	162 3547 1642 3331
190	3733 6016 2019 4526
191	6236 6336 115 4523
192	523 5120 6098 4228
193	2588 3711 4517 3777
194	3816 3498 5615 874
195	7296 4019 5804 6857
196	7539 3590 3723 6627
197	2574 6834 4411 7501
198	5153 3269 1399 6043
199	2385 7898 4068 863
200	6286 6793 6438 6737
201	2518 3205 1003 4264
202	7014 6229 4620 446
203	5427 6996 391 7261
204	762 3473 5464 3632
205	7587 1951 5585 684
206	1397 5158 6881 6045
207	791 2683 5760 7118
208	6886 4145 1156 120
209	6774 3652 1779 1398
210	4968 5973 1078 5799
211	750 3914 2662 1076
212	7616 6545 3670 371
213	3874 1674 7756 7381
214	2620 6487 5856 7129
215	5365 7376 6727 7057
216	4460 2050 1529 2126
217	7929 7116 4753 583
218	692 6074 2867 5042
219	7364 2462 5806 2604
220	4404 5445 4385 148
221	6650 6280 2654 6020
222	5864 1654 6093 2573
223	2504 2976 255 4027
224	7291 4468 4240 3573
225	4372 1587 3423 4502
226	3776 7394 4548 203
227	7981 5468 2214 4490
228	4676 7527 5430 7806
229	47 815 1176 7128
230	5383 1540 1605 3908
231	5409 115 5664 7216
232	3199 1993 3629 7639
233	6831 5591 7660 4731
234	7097 1781 255 7494
235	6883 2047 5030 7948
236	7498 5489 4174 4221
237	774 4032 5938 3403
238	733 553 1562 2880
239	4691 1029 6127 6834
240	3701 2564 3982 560
241	166 6443 1036 7276
242	3300 5693 5611 1980
243	7167 1402 7226 3892
244	2517 1167 7338 6198
245	7051 4978 2366 3701
246	6656 1835 6218 7834
247	5251 6188 2010 6198
248	2970 5333 3850 1727
249	451 4172 6674 7999
250	5075 1979 4683 2664
251	4266 1275 2220 4973
252	3800 6474 6829 7783
253	4831 7244 4317 2918
254	4739 615 5884 6490
255	1446 5575 7754 2714
256	7560 1689 4398 5203
257	3330 5090 1637 1967
258	1204 1818 1965 5971
259	7758 7067 6014 4519
260	4452 1503 5602 6970
261	3297 858 6224 3787
262	856 1728 6927 3134
263	6534 6635 4278 1781
264	4917 7432 5788 631
265	3659 1022 3839 6696
266	4396 6806 7388 3636
267	7450 1601 4871 2386
268	23 5786 1564 1821
269	7647 1852 5784 6582
270	389 3285 793 6217
271	4397 6864 2926 3589
272	2676 2115 3588 5562
273	2428 2194 7499 7301
274	2898 3213 6368 1008
275	7744 5547 518 5713
276	4690 2705 5495 7992
277	5153 3468 5168 2717
278	1237 6501 76 2348
279	3558 3065 933 6829
280	6736 3528 5220 1178
281	4966 7775 3114 3564
282	3889 380 6884 7751
283	6288 509 4884 581
284	222 1059 1013 5663
285	508 3037 2764 266
286	595 7675 1602 709
287	5461 1262 425 1303
288	6110 1352 6428 7426
289	6426 6072 5970 2891
290	4662 5290 7582 4955
291	905 6755 4368 2585
292	5725 5798 2557 3874
293	450 4497 3457 5376
294	3525 336 559 7866
295	3047 7257 6961 1452
296	567 1960 3794 5563
297	545 388 1189 3192
298	7574 1278 2916 4652
299	4803 7618 1637 6304
300	173 5896 7418 2271
301	7670 581 3432 3600
302	5302 7534 3648 987
303	5604 1860 3588 4777
304	3050 4376 7266 99
305	7699 535 1293 1655
306	2787 6910 5318 5741
307	2071 4539 2959 5682
308	5714 7395 5783 6251
309	3997 2656 1514 1120
310	7546 4295 5271 7470
311	5899 761 443 7175
312	4871 7396 731 147
313	6226 7994 4313 1432
314	2792 3012 400 2317
315	7448 6780 3059 1317
316	7760 3598 4828 3524
317	6869 2215 1037 1893
318	127 6230 2743 6978
319	5597 3070 3880 7178
320	3699 3854 6616 4190
321	3038 6748 424 4230
322	4702 3856 7185 404
323	2382 7783 3518 6648
324	3861 6419 6825 2072
325	3081 4033 6244 4689
326	864 297 6549 3872
327	6951 501 5123 3098
328	2314 6059 2517 237
329	7513 3752 7108 809
330	4342 4506 7370 7101
331	7364 186 4693 1061
332	1354 6891 1295 5516
333	3821 6971 1220 45
334	4989 1724 1614 2061
335	6779 3227 464 3081
336	6157 2372 5859 1404
337	661 3078 855 3385
338	2108 313 3628 4127
339	6544 1505 7175 1889
340	7800 4830 7182 1893
341	979 444 3353 3121
342	410 1089 7620 6250
343	4729 6375 6977 4062
344	7651 955 2596 882
345	7587 5699 5391 3939
346	4613 2573 2924 5777
347	635 6461 2774 3323
348	2196 7652 1065 1835
349	4740 4537 3334 6462
350	4740 5548 2347 5601
351	5808 5192 5774 7633
352	1305 4662 3929 2329
353	5217 6945 4435 6434
354	2114 6339 881 5281
355	86 5966 7035 2236
356	2977 2352 7397 2160
357	6464 5784 3673 667
358	117 2228 46 7793
359	5212 6857 786 4812
360	1606 1097 3069 1657
361	5317 3602 2995 938
362	5716 2390 3165 5572
363	2549 4771 1293 2898
364	4785 635 2778 6861
365	6838 603 7766 2967
366	1800 7777 840 7494
367	7422 2955 5080 5720
368	3684 3825 4018 4227
369	4793 6676 1187 3652
370	4364 5350 7908 2459
371	6619 1764 4247 4613
372	4035 1203 6256 5506
373	1315 6380 3477 1704
374	552 57 7167 5235
375	3589 2601 6703 6164
376	2760 4735 6391 1456
377	7265 7809 4590 6844
378	5613 5975 1154 4206
379	1857 924 5073 251
380	5253 1199 7661 1048
381	6836 4219 1258 4719
382	6792 12 7241 697
383	7198 2231 6063 7127
384	4380 1565 6264 6820
385	7928 7353 3131 2690
386	4177 3587 1349 3519
387	3095 938 2072 5696
388	4196 4813 1976 3032
389	5824 1340 2803 3649
390	548 3678 1551 4396
391	14 38 829 3163
392	5427 579 1058 3278
393	1694 4099 2501 5023
394	2259 2666 4848 1934
395	5025 7467 6835 4187
396	7754 1033 5725 6218
397	3471 1140 224 2123
398	7170 355 4395 7778
399	308 3069 2382 7703
400	5911 6406 2450 6082
401	2614 6667 103 985
402	5672 1601 4466 2620
403	5063 72 1957 1580
404	6640 2562 3407 6601
405	2300 4905 1772 7874
406	6839 933 434 3721
407	1365 6981 7777 7256
408	7544 3028 5313 5018
409	6579 6540 5530 4589
410	7726 1594 5049 7581
411	2498 1795 268 4508
412	845 5885 3956 2847
413	2006 1182 73 746
414	1853 380 4291 5444
415	276 448 3248 528
416	3100 1927 4697 6027
417	5307 4770 5576 179
418	4908 7723 87 7265
419	1924 7395 1604 5444
420	1894 4496 3225 3126
421	4584 2804 6910 619
422	5691 6378 3168 3819
423	1004 6227 3245 6445
424	548 1394 832 256
425	7610 330 5775 3812
426	340 2161 1349 6585
427	952 6244 3105 2682
428	7867 3283 516 1356
429	4734 7573 6527 7230
430	5862 2118 2507 3090
431	3740 2880 991 5075
432	5969 4983 4164 497
433	7936 126 479 6529
434	7013 5546 5554 3337
435	6198 7879 3042 3211
436	3211 6061 1125 6857
437	1551 6602 7468 7908
438	535 7258 2668 3002
439	532 3153 2586 7463
440	1261 7132 4426 5045
441	2204 6660 3454 3540
442	6812 6517 6074 3033
443	1559 2202 2185 4505
444	3330 4270 934 3400
445	3489 4304 4945 1208
446	948 1026 6654 3331
447	5204 5012 4630 2371
448	613 5934 3737 4953
449	6909 3360 7021 1322
450	5316 3397 5665 2137
451	771 2347 6692 7215
452	3954 2824 5020 1675
453	6619 6051 1741 460
454	3601 7489 6853 2824
455	1547 3327 7382 7927
456	5773 7065 5732 6700
457	5512 5556 1719 6606
458	2375 2038 2232 7703
459	4239 6200 4531 6767
460	7294 7122 4305 5155
461	6153 1478 3640 5216
462	226 2970 2822 4544
463	5799 2228 3448 168
464	88 6871 4727 2262
465	2118 5115 4505 1291
466	2481 5817 7622 1428
467	159 571 7442 7866
468	977 7206 2234 5374
469	5260 3446 1390 606
470	5548 1629 6095 7620
471	7403 100 2006 2510
472	1327 6609 2911 2589
473	2424 4736 3482 3246
474	4910 1797 7454 4100
475	5917 4025 2417 1912
476	5755 3082 7482 2608
477	1161 2666 7200 4606
478	2810 3195 4026 5408
479	44 7250 4556 4101
480	1291 5843 3569 2490
481	5955 1897 7156 1029
482	1644 3035 1974 4468
483	1766 372 719 7313
484	4010 3200 4698 7958
485	503 1972 5761 7202
486	3100 6857 6663 2047
487	2969 4215 201 7101
488	4196 3002 342 921
489	5580 6460 2233 6510
490	3084 7049 3945 4497
491	789 6811 4435 709
492	1025 81 3273 6849
493	4014 6256 7809 5466
494	6442 7309 4650 3440
495	4595 4740 467 6854
496	7844 7084 6510 685
497	6310 7932 7935 5398
498	7536 2447 5565 1053
499	3139 726 6552 7105
500	7043 7107 145 7924
501	4444 4057 2207 2540
502	4679 951 2167 2619
503	384 3403 5645 4972
504	3571 529 317 7532
505	3375 383 6859 1679
506	6481 3700 6422 3974
507	6568 5148 4572 906
508	113 467 4634 5355
509	1783 806 2568 6525
510	6130 6251 894 3536
511	1013 3900 2668 3326
512	6977 1238 6312 670
513	3586 5016 4361 7952
514	5627 6089 2475 6557
515	5227 862 7651 5860
516	1704 2255 1306 2551
517	7757 3726 406 1270
518	6034 6259 3007 7249
519	6817 3988 6523 6939
520	3442 3750 4738 6680
521	5972 6403 4469 1680
522	1737 787 4067 455
523	4753 5179 1276 5905
524	5113 4731 6870 5282
525	3617 2393 4814 5076
526	2774 1277 5215 4513
527	515 5077 5186 7791
528	4412 3584 940 834
529	1704 6364 2334 3342
530	7249 6117 6972 6967
531	1639 1363 1470 6926
532	646 3730 1106 4196
533	7196 4948 4683 5303
534	7877 7685 3814 2787
535	2221 2487 4097 1526
536	2480 4724 2810 7829
537	5302 7516 5207 494
538	6667 6954 468 750
539	2880 2706 2527 5418
540	5584 1234 7824 6756
541	5255 5968 1440 4883
542	5805 6928 6781 3640
543	6732 358 6160 1066
544	5241 6270 6263 5915
545	1112 2465 5951 1735
546	738 6285 450 1924
547	1903 7271 6281 4048
548	6929 5099 1856 2574
549	3107 1992 4329 737
550	3516 655 898 6561
551	7098 7213 3277 3133
552	7924 4239 740 6441
553	1079 4667 577 6406
554	929 7564 4593 2780
555	7286 907 6134 4933
556	5934 6075 2156 3525
557	2704 215 2101 5815
558	12 5906 3185 4472
559	181 7413 7674 4815
560	4530 6747 795 1790
561	4933 1330 5228 557
562	5414 6380 1764 720
563	1188 5246 1026 1402
564	7142 6451 1052 6932
565	1775 5924 4761 485
566	1101 3692 5914 249
567	5875 5190 6196 3456
568	3036 5426 2763 4804
569	1600 6771 2271 3534
570	1 1592 6680 2842
571	4337 6671 386 795
572	112 1133 1411 4863
573	7351 7109 5185 5191
574	6579 2503 2951 6473
575	5927 19 7005 5623
576	917 4150 6284 261
577	4354 6430 2260 2438
578	6877 7252 2554 5228
579	6373 4481 1386 4086
580	572 3566 6940 2723
581	215 3654 2574 4180
582	1434 198 3741 6538
583	7180 1753 5353 7091
584	3034 2159 6619 5773
585	7711 6467 3216 6214
586	2494 1032 710 2264
587	7238 2820 807 7422
588	6097 3637 3281 3812
589	7585 5605 807 2746
590	6897 2525 2814 6161
591	530 7879 6486 4175
592	3528 4219 915 4597
593	2147 2867 4029 4509
594	6071 7521 3132 252
595	7849 5135 42 1555
596	6767 2851 7775 6643
597	584 7633 6300 3490
598	524 4433 2035 2644
599	4435 4239 1608 3056
600	2564 6316 4194 3086
601	2898 6672 7769 2323
602	4247 2551 1421 7315
603	7431 6164 5005 60
604	4994 7544 652 3533
605	3360 2027 1769 4353
606	2428 2414 7264 4411
607	5071 5283 4739 3887
608	2229 5382 4727 3428
609	4405 5740 2902 6429
610	3894 2554 149 3570
611	3502 1451 955 4325
612	493 121 5612 478
613	1859 2223 3898 6431
614	3672 1874 3419 826
615	5149 1851 2493 3676
616	1586 5051 6830 7656
617	416 3034 6413 7584
618	1087 6951 4632 7594
619	6521 2399 2216 5336
620	413 4330 3823 6313
621	261 857 917 3577
622	4808 7541 7944 6301
623	1385 4488 4749 5961
624	2884 5447 5058 949
625	1753 7448 4833 2519
626	6224 5573 1102 3164
627	1184 4846 4806 2230
628	2631 562 5316 3145
629	5070 2355 6080 5776
630	588 900 6688 6673
631	6632 2291 237 1253
632	923 4999 5809 6211
633	7724 5159 5175 3703
634	1310 7111 5282 2283
635	2381 3177 5976 1639
636	4191 7185 1794 6074
637	4855 6053 7056 4309
638	2818 4658 186 3873
639	660 1285 5026 2270
640	7578 2296 4332 5929
641	7199 3512 7775 898
642	1392 4601 7378 482
643	1811 5971 6652 1807
644	6907 3914 4846 196
645	5656 7848 7223 2692
646	1372 6243 4348 2868
647	5601 2331 7923 1950
648	3481 1963 1144 7311
649	5339 7436 1039 6493
650	153 1935 1467 4409
651	1248 1171 782 5500
652	121 5204 5558 6878
653	6040 376 2864 5400
654	3366 336 1554 890
655	2041 2567 771 2241
656	4849 4579 5850 6715
657	7984 4392 6095 4614
658	3661 1409 7294 7694
659	469 2791 3595 1680
660	4615 7678 3548 3329
661	3815 7730 4282 370
662	2484 2429 6156 6943
663	1777 380 1660 5676
664	1483 614 370 1347
665	7689 1853 7356 19
666	4273 4296 480 7100
667	7832 7151 2757 7980
668	5679 7587 5387 3436
669	6401 6703 805 3289
670	2461 5418 382 7592
671	1226 7905 3038 5734
672	1909 4411 1576 4246
673	7433 1313 4986 2775
674	2701 4458 3130 6951
675	5515 6647 4443 1943
676	3343 4301 4442 7896
677	855 2560 1709 7658
678	2724 3226 656 3035
679	3490 3061 738 3967
680	5689 4185 3331 2553
681	5962 825 1267 718
682	2224 2982 2851 7843
683	1410 1051 2311 7750
684	1830 2120 3617 7558
685	7351 5043 4642 6188
686	5457 2311 5455 1076
687	1114 3899 1930 2874
688	66 1931 7055 4809
689	6079 4884 3685 3068
690	7849 174 7640 3673
691	2335 1378 7539 7703
692	4379 2514 410 5548
693	4744 2361 4696 5208
694	7085 6721 3650 3277
695	1774 5801 3869 4627
696	6165 4968 5015 956
697	6004 1106 3542 932
698	6639 4385 2742 1932
699	5041 4811 5977 4353
700	1926 459 4954 5519
701	1397 7357 979 5688
702	5167 6831 1950 207
703	7823 7608 2210 4990
704	4675 3577 4281 1162
705	4899 3880 5976 1678
706	4262 5759 1645 7145
707	6167 7616 1649 2055
708	5847 6999 51 2476
709	859 416 6544 5346
710	2593 7093 1413 3489
711	7272 3006 5819 5816
712	7999 111 4677 5938
713	3107 1824 2085 172
714	1721 201 6776 2122
715	6596 1238 7698 370
716	2555 4250 5153 4033
717	8000 1055 1310 2134
718	2866 1816 7299 7602
719	3050 7765 3042 4857
720	916 7208 4674 7184
721	2203 2135 3738 7284
722	7908 6299 606 6703
723	6049 1071 1069 7234
724	5180 1677 6178 2389
725	3974 290 820 4816
726	7910 3916 2832 3886
727	6226 2188 7533 6998
728	6776 6268 7347 3486
729	6733 396 2719 1045
730	431 6772 4056 5581
731	3569 4858 3214 5272
732	7281 5776 6601 5938
733	7716 4888 2770 1703
734	6919 70 5234 3201
735	4765 6482 6857 6660
736	1717 5340 5605 5056
737	2465 294 1656 5955
738	7469 2335 3171 6797
739	7545 6023 1596 3277
740	2582 3158 3832 6553
741	3966 5547 7332 3541
742	220 4283 52 7243
743	7802 5024 1882 1355
744	930 410 6709 347
745	3186 7240 725 455
746	2667 5964 4084 2882
747	3256 1881 3964 843
748	2749 1046 6872 6515
749	5824 963 3247 4559
750	6187 5858 5755 4514
751	1467 3542 4940 393
752	942 4099 4070 304
753	2022 7899 141 549
754	1047 5568 4259 6655
755	1954 779 5411 6150
756	1186 1172 3248 5103
757	7843 1817 3707 1668
758	7173 7770 617 2952
759	4224 7196 781 748
760	5935 1764 4327 4287
761	7291 3627 6425 3585
762	7970 3072 4011 5681
763	7473 126 215 6912
764	6877 7084 7236 4839
765	1644 2659 15 3825
766	6473 7450 3884 7214
767	1752 3569 2304 6084
768	6096 7010 1705 3646
769	6893 5806 6460 4191
770	1107 5899 6316 7383
771	375 3338 2460 2474
772	246 4858 1360 1392
773	2067 5705 5027 3543
774	332 3975 3221 620
775	5351 2559 5068 4932
776	7997 4601 7656 2943
777	1219 5098 1318 6372
778	5466 6865 893 2811
779	7621 7687 7439 5073
780	7055 1216 7170 1131
781	7856 4538 6373 2563
782	4963 3659 4431 7743
783	5882 1188 4583 26
784	1012 787 3785 6847
785	4604 6595 7875 3752
786	1424 4472 573 5067
787	5778 7055 1838 6249
788	6334 3052 1310 6346
789	4869 3711 1463 7685
790	6618 4060 7472 1672
791	3240 5301 388 4791
792	7753 1026 6047 671
793	3303 6877 209 3987
794	5813 3619 5949 6387
795	5757 5596 2699 416
796	4338 6362 858 4110
797	7824 6264 6272 747
798	6674 381 742 3912
799	3356 190 6904 2998
800	6551 7121 4239 572
801	2002 4985 2771 5322
802	2025 707 6303 1877
803	3078 6304 1170 5587
804	6538 6581 1955 2814
805	573 5139 1905 6768
806	5756 2289 1650 4955
807	2726 2109 3075 3560
808	1961 5763 4757 1404
809	2861 3285 3345 1309
810	3148 5160 4821 3909
811	5670 2486 7031 5254
812	3642 2324 7707 342
813	2911 6511 6947 241
814	2898 1132 3465 5502
815	4482 2699 780 2497
816	7297 470 4653 2232
817	1082 2253 1789 1686
818	4140 5344 81 3166
819	7201 144 5999 7431
820	7651 4543 5377 7918
821	3913 1014 7593 5592
822	5720 3565 457 6337
823	5983 2330 4037 51
824	7203 2949 4955 1497
825	1017 1154 6547 1401
826	3027 2902 7831 358
827	5942 3257 1825 845
828	5939 7074 851 5595
829	5804 6883 5556 3778
830	7650 7586 7303 6867
831	1945 331 6984 4960
832	251 3847 3282 5840
833	801 640 6960 5806
834	7141 7481 7040 572
835	1156 5981 3161 4288
836	5372 2606 2388 1409
837	6359 4995 3758 1064
838	174 4971 4786 309
839	7098 2141 2637 5884
840	5574 6922 1731 582
841	5519 3241 5341 3990
842	4377 3885 6236 6303
843	3025 3740 7213 5123
844	2452 44 5656 6188
845	3834 1823 5806 7933
846	112 6120 7773 1536
847	6378 7361 6437 1994
848	5527 2610 2053 5861
849	903 7772 840 6291
850	7493 7612 2127 5120
851	4106 3235 175 6950
852	3498 7289 39 13
853	4431 289 1244 4171
854	7927 3309 3470 7586
855	4644 6709 2574 710
856	4381 5007 103 6421
857	3561 1642 1092 5940
858	7436 4815 2491 4002
859	4312 3357 2445 6423
860	2851 7415 235 6343
861	4291 2530 4590 6099
862	5074 4347 3965 6813
863	3933 7887 1091 2601
864	7047 4251 7578 7065
865	7736 3070 1639 4880
866	7696 4664 5366 2323
867	5437 7000 2621 7227
868	3121 4257 3129 5787
869	6022 565 151 7961
870	2368 4639 1044 710
871	245 6353 1772 1439
872	1834 6310 1027 1754
873	600 5208 1139 3729
874	7700 105 2502 3499
875	3201 3790 277 3208
876	1450 5406 1950 5539
877	1753 6873 4620 1470
878	7388 5657 3298 2378
879	3852 994 4809 3405
880	7235 4183 2157 4375
881	2075 2166 354 7911
882	3230 1042 3111 5285
883	4831 7711 1525 6666
884	1823 2606 5710 4467
885	6721 870 3459 5514
886	2917 3816 7501 7652
887	7150 2713 255 5464
888	2746 4500 5401 1153
889	5184 4955 4923 5929
890	7871 7909 1886 4731
891	4171 1645 3352 5794
892	1398 1563 3921 1859
893	3397 3304 5056 6010
894	4405 1757 4278 6890
895	34 7918 4250 877
896	3716 1533 4789 4725
897	4940 3317 3906 3806
898	3501 1662 7307 5800
899	6331 809 2743 7284
900	2871 1155 597 5823
901	129 2540 668 1923
902	471 6034 6050 1411
903	4804 4913 2036 7891
904	4227 6608 4077 5871
905	7762 5482 124 7677
906	7798 2166 6228 1628
907	1851 7111 2582 79
908	877 6049 1535 5346
909	327 771 2143 1433
910	4426 7210 5259 4590
911	6609 1208 1749 5564
912	9 928 6179 2902
913	1420 7816 268 6540
914	6788 6996 4744 7457
915	6416 2400 2339 4290
916	2412 4731 6877 6008
917	6179 116 1426 4268
918	4844 2359 2878 7617
919	7415 3721 2995 4765
920	7378 7804 1865 698
921	1514 2383 794 7157
922	4424 6637 5341 4212
923	2088 630 1532 1266
924	5298 4930 4954 5353
925	4891 4636 7842 6180
926	3144 7973 7197 1899
927	7507 3895 4205 2314
928	2220 285 1746 7409
929	2486 2411 5600 5122
930	1187 103 4321 4739
931	72 2926 3974 4816
932	2669 2463 3412 7912
933	5463 2256 7164 5594
934	6219 3273 6899 6133
935	6525 3718 4768 6294
936	6987 199 3543 808
937	5163 1663 7485 74
938	1732 6943 5521 6701
939	5020 3557 2802 5595
940	1495 7469 5620 3892
941	1999 2586 6462 395
942	2090 7935 2407 6021
943	4027 6650 5957 503
944	1742 4600 2630 4306
945	4822 7716 1383 3072
946	7555 7676 6297 4125
947	4858 2822 6284 640
948	3135 4068 353 3510
949	3543 6654 728 2887
950	2589 2209 3521 2656
951	3585 1458 6623 4078
952	7224 7622 1865 4614
953	7802 1148 1387 128
954	6692 608 7805 5610
955	6146 6827 4411 65
956	5921 7410 767 2990
957	6448 546 1294 4899
958	5079 5459 5327 5547
959	410 6953 5675 6262
960	7948 1737 699 3069
961	634 625 1548 3893
962	4457 3077 5553 7191
963	6977 2186 265 6913
964	1772 6141 643 6216
965	1279 947 2013 1050
966	5202 5094 2398 6319
967	4516 5637 7346 4336
968	7337 2419 7567 4615
969	3710 5903 4458 5497
970	3201 1091 4233 3854
971	7395 5616 6178 6161
972	2843 2271 3925 2038
973	2241 4596 7244 2171
974	656 3920 5268 1053
975	7406 2254 1233 4703
976	2884 4217 7560 4437
977	5479 6728 1613 6552
978	7111 3377 4848 3714
979	5353 441 658 6886
980	6201 445 3527 5237
981	7145 5636 5594 2882
982	6009 5885 7191 1293
983	291 3251 1125 7129
984	5347 234 1378 254
985	5176 5646 5559 7307
986	34 3834 100 846
987	6197 4007 2108 5583
988	4536 6630 1431 5143
989	3903 4884 5465 3324
990	2539 243 1178 5703
991	7847 1139 2602 144
992	1970 5008 7565 2267
993	81 2722 1815 2957
994	4334 395 6078 6771
995	1690 5997 7324 2639
996	6901 197 2059 1917
997	3551 6994 360 1051
998	3109 4110 3322 385
999	5495 7766 7430 3591
1000	3743 4804 24 4765
