Students	1000
114	458 119 99 418
115	393 734 615 80
116	593 495 43 165
117	470 9 465 681
118	60 433 159 585
119	245 346 146 554
120	400 691 408 783
121	517 208 756 42
122	383 195 67 455
123	415 471 195 130
124	488 427 120 637
125	162 666 117 227
126	4 25 230 309
127	236 114 681 232
128	197 262 742 590
129	262 479 775 278
130	607 140 657 403
131	778 735 536 176
132	161 472 629 728
133	660 103 224 285
134	39 232 553 191
135	35 18 753 433
136	694 537 278 217
137	647 206 459 226
138	748 592 570 246
139	290 497 360 454
140	605 656 436 449
141	506 280 302 691
142	552 298 380 311
143	712 298 513 342
144	330 10 181 614
145	456 791 480 87
146	134 480 512 739
147	393 682 25 671
148	631 289 778 653
149	738 20 108 693
150	236 86 726 335
151	461 438 309 543
152	375 793 502 317
153	366 177 222 179
154	131 549 237 667
155	496 194 277 560
156	246 429 241 80
157	267 732 634 568
158	345 795 502 673
159	679 723 349 20
160	278 520 686 253
161	744 350 538 430
162	25 177 258 8
163	499 289 528 211
164	88 132 100 419
165	182 180 735 305
166	301 779 718 166
167	246 325 95 310
168	482 649 269 760
169	540 674 737 342
170	457 686 644 629
171	526 82 268 561
172	513 499 454 586
173	536 293 176 546
174	255 446 367 274
175	9 334 190 432
176	280 351 131 25
177	78 672 605 619
178	412 338 495 81
179	660 398 795 449
180	727 106 327 617
181	446 610 716 599
182	602 655 386 188
183	265 129 99 574
184	736 384 753 733
185	165 642 646 463
186	156 627 93 521
187	282 367 483 244
188	784 632 550 382
189	298 172 16 317
190	448 598 100 57
191	456 292 697 548
192	248 569 230 534
193	285 518 156 531
194	134 259 528 344
195	611 755 774 429
196	427 675 228 702
197	49 249 375 637
198	231 378 136 728
199	659 457 167 615
200	772 49 475 326
201	312 569 723 761
202	213 419 407 131
203	448 33 98 357
204	789 552 773 97
205	433 314 697 791
206	94 676 224 404
207	481 506 440 271
208	299 738 399 358
209	513 341 356 666
210	488 139 444 117
211	726 394 119 772
212	540 105 324 337
213	275 451 80 578
214	13 704 268 614
215	560 702 554 196
216	775 767 463 534
217	267 239 243 84
218	28 545 315 769
219	657 107 717 92
220	494 279 546 417
221	703 208 641 104
222	474 456 298 304
223	666 361 547 579
224	689 711 620 554
225	675 546 536 8
226	391 800 208 482
227	289 611 86 63
228	267 105 597 143
229	665 690 364 586
230	110 444 507 42
231	407 272 275 195
232	704 618 21 251
233	281 689 764 669
234	675 540 239 392
235	262 749 373 372
236	185 670 288 134
237	150 689 376 225
238	285 127 153 731
239	538 446 757 659
240	343 219 508 554
241	294 740 473 489
242	536 398 550 702
243	765 146 35 234
244	46 470 6 245
245	312 62 656 740
246	232 231 550 453
247	469 18 454 239
248	531 334 685 668
249	510 761 498 303
250	353 213 87 125
251	104 124 530 134
252	744 165 228 795
253	92 341 563 172
254	749 558 532 213
255	385 482 470 38
256	387 267 165 661
257	746 789 460 443
258	547 144 51 443
259	465 161 532 148
260	330 317 201 623
261	155 592 602 348
262	41 86 796 606
263	360 667 680 539
264	671 390 794 274
265	163 258 91 685
266	450 257 435 582
267	483 686 480 16
268	139 523 213 347
269	114 104 215 619
270	519 564 725 204
271	79 655 797 121
272	683 722 454 746
273	507 469 788 269
274	337 618 431 599
275	619 247 589 567
276	334 632 53 675
277	333 795 652 557
278	387 88 47 363
279	644 351 730 215
280	693 647 450 43
281	94 596 780 668
282	721 792 129 452
283	746 640 500 768
284	528 586 666 74
285	734 704 388 776
286	414 260 493 742
287	412 328 557 505
288	254 749 195 123
289	616 293 67 688
290	41 314 447 63
291	258 641 791 414
292	269 63 588 277
293	497 541 170 633
294	53 383 545 508
295	229 499 157 477
296	672 67 494 251
297	47 787 321 162
298	30 518 166 484
299	287 302 203 126
300	504 404 254 510
301	526 644 192 502
302	105 610 320 237
303	404 25 533 384
304	329 574 618 710
305	249 425 301 622
306	348 604 424 394
307	550 679 193 703
308	310 274 540 252
309	367 462 442 9
310	36 357 82 376
311	191 425 435 790
312	582 687 347 332
313	640 695 111 591
314	483 385 289 567
315	289 49 553 370
316	533 440 37 637
317	233 542 721 399
318	167 128 296 287
319	524 663 265 364
320	186 188 214 65
321	416 21 762 609
322	625 178 153 650
323	715 748 710 437
324	695 350 603 630
325	587 125 116 557
326	242 717 773 753
327	376 615 352 792
328	346 756 61 316
329	104 641 267 358
330	427 597 726 688
331	176 174 666 359
332	283 722 622 49
333	158 199 223 533
334	75 106 414 216
335	439 111 670 478
336	744 717 698 549
337	142 343 93 272
338	38 267 433 587
339	56 756 405 184
340	21 548 366 228
341	785 423 523 138
342	274 493 363 364
343	140 334 19 637
344	547 406 268 709
345	81 676 761 36
346	619 661 414 316
347	203 92 547 383
348	310 120 657 315
349	287 720 714 252
350	244 228 552 653
351	381 790 657 178
352	792 148 108 103
353	427 19 608 786
354	734 39 729 455
355	283 49 651 287
356	455 62 33 16
357	164 730 791 1
358	268 666 462 577
359	405 244 380 575
360	548 50 520 502
361	298 720 492 183
362	219 113 165 279
363	262 31 378 299
364	668 788 424 379
365	522 730 84 647
366	66 339 482 465
367	398 413 463 331
368	57 418 445 304
369	120 300 456 796
370	731 225 43 181
371	419 408 708 306
372	46 370 117 616
373	229 422 448 548
374	633 40 265 437
375	610 39 246 234
376	54 778 633 120
377	143 724 745 158
378	175 237 435 43
379	482 516 798 277
380	530 19 39 169
381	299 781 402 24
382	154 23 98 284
383	608 514 381 603
384	63 322 324 216
385	794 129 373 529
386	607 543 379 341
387	697 423 510 255
388	440 788 533 11
389	505 579 630 502
390	393 120 68 695
391	660 280 727 520
392	74 161 629 582
393	445 231 47 336
394	415 389 96 792
395	425 453 180 138
396	393 686 241 397
397	18 761 425 763
398	774 772 631 632
399	44 788 497 257
400	396 603 613 49
401	625 189 241 514
402	783 518 17 146
403	261 486 445 448
404	391 610 692 244
405	73 301 692 270
406	520 578 192 32
407	681 428 263 98
408	89 241 82 448
409	645 535 424 529
410	429 121 205 709
411	92 214 122 498
412	496 293 188 164
413	269 708 305 392
414	488 359 472 259
415	508 22 614 741
416	770 454 678 205
417	464 774 643 499
418	620 508 583 418
419	670 771 539 740
420	675 661 599 726
421	89 414 611 715
422	273 532 100 292
423	166 282 260 96
424	209 533 65 179
425	173 642 258 199
426	66 699 771 49
427	324 123 722 110
428	232 221 254 366
429	457 215 95 448
430	591 211 787 261
431	225 435 396 478
432	86 613 432 540
433	515 642 625 163
434	97 522 714 368
435	795 224 634 764
436	407 242 544 537
437	112 184 393 517
438	140 12 119 712
439	530 13 516 184
440	342 24 489 288
441	27 630 144 473
442	512 432 128 23
443	199 742 63 602
444	164 777 219 94
445	25 446 58 347
446	146 182 141 419
447	486 210 263 497
448	262 174 612 412
449	80 447 38 108
450	46 332 176 721
451	545 772 379 749
452	679 198 130 229
453	623 483 142 173
454	39 155 344 657
455	399 459 475 353
456	167 54 492 543
457	407 148 764 688
458	591 101 276 235
459	155 294 219 232
460	443 70 441 686
461	740 372 247 27
462	727 514 521 506
463	628 651 48 471
464	524 638 138 290
465	160 543 220 546
466	467 309 570 250
467	771 181 306 24
468	268 309 39 181
469	2 769 407 126
470	493 218 694 653
471	61 572 412 430
472	79 389 672 176
473	275 463 384 231
474	331 181 563 190
475	252 312 570 572
476	120 188 504 43
477	227 237 116 756
478	471 723 293 606
479	505 738 57 163
480	35 448 466 601
481	679 90 191 490
482	743 205 798 68
483	449 571 233 627
484	593 577 291 760
485	591 451 597 589
486	337 543 197 95
487	35 258 45 742
488	796 419 74 87
489	666 361 288 615
490	686 232 265 417
491	646 762 127 377
492	147 790 616 435
493	384 602 538 386
494	440 328 789 232
495	444 581 742 276
496	97 536 512 231
497	108 629 1 567
498	221 440 298 709
499	114 749 166 440
500	232 144 185 616
501	547 693 361 347
502	683 579 291 112
503	146 392 321 597
504	400 395 52 208
505	774 655 500 339
506	541 301 102 212
507	537 544 262 501
508	111 419 672 98
509	180 92 705 158
510	413 16 744 498
511	381 556 723 398
512	324 518 131 45
513	328 531 199 316
514	92 721 301 64
515	641 402 714 608
516	165 130 123 676
517	500 407 312 666
518	284 225 411 70
519	761 796 189 144
520	487 682 371 278
521	106 776 191 648
522	37 136 385 659
523	19 451 574 141
524	20 124 445 573
525	536 784 148 366
526	484 472 541 36
527	272 372 761 394
528	427 482 235 64
529	38 524 758 143
530	135 554 477 383
531	605 520 785 791
532	787 416 122 145
533	186 283 401 396
534	751 268 655 710
535	123 749 760 340
536	652 139 510 566
537	332 600 559 667
538	610 732 643 131
539	604 543 507 359
540	595 664 564 242
541	615 553 361 52
542	209 463 363 55
543	54 252 651 160
544	572 346 216 397
545	698 686 496 669
546	32 92 513 381
547	475 367 613 163
548	639 685 81 38
549	20 394 774 13
550	592 90 102 191
551	494 317 279 392
552	745 754 546 336
553	738 583 661 617
554	2 188 448 33
555	563 144 367 75
556	524 618 682 328
557	336 214 276 91
558	479 541 416 673
559	573 528 684 317
560	225 706 228 103
561	281 358 357 749
562	232 104 618 623
563	393 117 478 755
564	107 317 109 688
565	503 766 707 687
566	134 693 152 526
567	387 447 496 561
568	611 199 326 406
569	77 581 3 341
570	437 593 20 289
571	7 190 134 717
572	260 795 695 504
573	684 592 100 368
574	538 168 386 655
575	718 632 107 713
576	399 698 458 247
577	36 662 506 493
578	625 562 620 312
579	560 500 413 601
580	513 100 249 259
581	232 540 149 359
582	241 733 84 615
583	600 53 423 356
584	39 583 446 304
585	230 465 528 425
586	189 696 222 624
587	568 165 73 666
588	417 37 573 300
589	216 587 558 348
590	1 647 684 547
591	350 687 589 718
592	494 44 601 763
593	240 21 12 494
594	209 217 68 671
595	212 239 120 692
596	208 129 405 653
597	500 541 660 412
598	436 742 6 682
599	43 515 702 133
600	502 607 224 433
601	460 135 5 323
602	548 793 364 454
603	487 43 751 307
604	363 20 387 718
605	568 240 727 650
606	277 250 699 410
607	241 99 287 522
608	144 511 344 712
609	157 270 740 447
610	161 378 135 529
611	10 95 683 119
612	474 314 468 22
613	511 443 145 543
614	419 365 3 511
615	578 762 167 490
616	707 716 678 430
617	673 539 14 676
618	195 600 206 569
619	287 31 49 73
620	214 662 529 438
621	162 1 77 19
622	586 749 451 157
623	598 346 101 234
624	462 362 29 346
625	596 175 235 372
626	706 88 115 105
627	615 708 81 219
628	411 281 639 677
629	783 135 597 238
630	187 581 290 277
631	43 571 605 271
632	335 457 499 125
633	69 92 541 239
634	167 536 553 216
635	662 511 772 295
636	627 524 541 231
637	112 192 706 497
638	581 541 37 88
639	599 775 547 778
640	685 213 741 164
641	266 348 15 437
642	586 310 528 198
643	674 636 103 128
644	34 278 360 400
645	355 493 30 442
646	350 538 761 788
647	689 54 523 354
648	788 26 231 701
649	7 85 358 201
650	228 799 62 788
651	557 577 68 449
652	399 615 544 368
653	735 677 184 800
654	764 780 88 23
655	526 186 413 190
656	616 284 576 173
657	336 367 457 182
658	732 299 16 764
659	599 197 658 525
660	369 676 633 754
661	594 336 625 631
662	258 180 743 712
663	211 150 309 459
664	531 430 243 455
665	653 708 17 706
666	241 646 239 105
667	249 784 638 204
668	660 397 457 628
669	651 729 583 286
670	709 506 14 241
671	93 230 427 519
672	70 254 720 151
673	389 88 685 340
674	129 584 448 511
675	152 713 691 381
676	547 76 153 389
677	405 2 261 89
678	314 674 544 420
679	577 117 394 137
680	240 634 505 360
681	245 464 238 781
682	133 274 239 503
683	631 482 549 670
684	463 384 227 513
685	98 690 123 730
686	678 772 456 211
687	184 195 716 521
688	118 114 523 104
689	178 365 260 58
690	689 546 219 674
691	227 750 95 305
692	695 11 428 560
693	432 310 256 176
694	495 240 3 415
695	267 23 419 774
696	145 520 568 221
697	145 585 492 52
698	69 493 671 317
699	291 161 48 244
700	585 154 256 454
701	433 646 207 297
702	244 174 342 730
703	779 3 73 559
704	534 423 777 127
705	790 762 265 725
706	321 199 549 208
707	29 558 225 496
708	236 250 706 428
709	272 126 507 405
710	675 583 444 770
711	296 240 195 584
712	773 37 533 638
713	498 50 198 673
714	17 213 394 767
715	798 791 576 259
716	318 546 424 24
717	641 87 660 514
718	310 180 528 656
719	689 196 220 499
720	636 361 790 464
721	393 676 596 388
722	597 564 787 771
723	60 313 610 483
724	380 705 305 577
725	678 532 425 310
726	339 716 424 765
727	54 330 67 211
728	694 159 633 365
729	91 398 104 643
730	321 515 722 243
731	181 166 781 432
732	63 466 114 346
733	445 176 764 642
734	526 258 461 247
735	690 531 668 210
736	332 782 462 171
737	603 645 651 382
738	225 255 311 704
739	496 160 669 680
740	420 330 333 323
741	365 389 76 722
742	107 595 486 316
743	534 541 680 522
744	66 33 206 273
745	403 350 676 135
746	71 137 220 789
747	211 642 728 109
748	129 293 42 303
749	407 617 502 249
750	109 406 617 691
751	449 370 182 260
752	566 268 163 772
753	233 673 216 145
754	717 252 627 427
755	574 454 20 131
756	625 226 18 20
757	222 108 718 441
758	252 143 108 18
759	563 297 539 608
760	379 740 71 304
761	272 220 692 12
762	470 747 112 390
763	286 282 719 518
764	520 681 278 150
765	640 717 393 385
766	468 680 362 645
767	462 70 48 411
768	759 184 4 520
769	454 341 554 247
770	259 82 472 12
771	573 599 56 537
772	550 431 376 512
773	11 738 306 218
774	82 454 574 437
775	89 171 782 398
776	443 302 638 342
777	133 23 553 403
778	426 272 657 309
779	193 300 10 137
780	761 75 524 512
781	657 728 149 14
782	126 798 168 184
783	180 331 724 458
784	332 118 60 552
785	723 93 8 581
786	598 713 176 792
787	491 167 402 662
788	12 412 359 686
789	503 596 274 741
790	560 126 33 154
791	367 95 172 310
792	144 608 650 530
793	45 226 376 210
794	144 235 310 574
795	71 677 712 168
796	549 295 52 157
797	553 215 670 387
798	702 613 57 360
799	25 338 448 376
800	402 333 285 107
801	715 124 424 558
802	649 266 738 562
803	429 587 369 382
804	700 108 185 31
805	753 685 571 781
806	713 24 239 630
807	577 126 469 38
808	105 468 74 752
809	532 360 53 41
810	390 64 244 341
811	129 172 484 347
812	431 363 577 530
813	409 470 76 215
814	135 584 759 500
815	87 325 441 30
816	47 401 38 306
817	646 688 412 603
818	109 439 104 417
819	141 451 781 797
820	251 45 250 460
821	621 539 586 434
822	543 194 386 321
823	799 603 336 65
824	494 337 195 315
825	430 569 86 705
826	184 517 37 500
827	22 8 233 348
828	638 99 752 182
829	759 644 230 643
830	782 426 503 667
831	366 282 437 651
832	707 183 381 379
833	338 212 122 239
834	160 53 752 76
835	431 601 670 257
836	773 183 328 632
837	92 769 117 522
838	634 38 681 713
839	621 774 28 665
840	635 179 553 270
841	62 570 25 651
842	523 233 305 55
843	621 354 236 441
844	754 322 547 640
845	237 632 288 670
846	708 607 202 137
847	597 533 50 349
848	482 37 229 145
849	567 453 152 609
850	798 247 94 621
851	706 561 552 338
852	242 437 278 534
853	481 512 663 390
854	445 138 639 606
855	142 619 462 533
856	124 149 704 47
857	5 762 517 401
858	773 424 118 468
859	304 109 780 211
860	329 528 619 439
861	785 586 192 410
862	263 627 286 67
863	98 475 711 116
864	338 459 795 698
865	711 232 390 281
866	456 331 678 229
867	367 316 585 89
868	238 334 380 66
869	63 782 213 554
870	224 399 37 214
871	266 324 497 171
872	669 599 158 385
873	464 694 709 359
874	758 241 544 94
875	575 584 412 748
876	450 453 122 386
877	546 749 409 739
878	434 402 333 353
879	349 182 445 703
880	718 97 148 328
881	445 656 86 20
882	503 767 765 20
883	723 465 255 739
884	661 525 741 406
885	213 343 567 130
886	363 79 742 459
887	266 681 42 465
888	639 234 551 657
889	790 20 496 565
890	256 135 527 77
891	550 536 247 165
892	487 216 624 109
893	226 548 421 703
894	794 208 216 254
895	511 109 475 14
896	410 771 233 29
897	146 518 570 342
898	757 314 494 707
899	165 681 201 264
900	490 101 779 540
901	582 452 64 145
902	431 745 60 342
903	481 794 525 771
904	91 518 554 4
905	271 108 224 542
906	547 202 336 6
907	287 606 214 311
908	681 574 298 142
909	753 585 639 293
910	353 587 598 403
911	190 243 664 444
912	128 517 36 793
913	54 666 630 714
914	27 764 577 781
915	77 700 574 576
916	454 442 219 631
917	181 42 161 698
918	332 393 30 390
919	517 795 471 682
920	58 321 364 318
921	77 639 76 698
922	584 706 211 124
923	227 718 669 341
924	762 90 623 31
925	274 676 126 423
926	244 497 351 339
927	325 509 425 528
928	312 570 705 227
929	88 277 638 800
930	13 213 57 659
931	720 369 651 427
932	296 594 339 383
933	388 82 310 142
934	122 22 358 564
935	580 361 750 111
936	476 333 122 190
937	390 60 388 306
938	113 331 301 573
939	609 411 350 145
940	335 181 152 722
941	314 380 90 356
942	589 641 629 17
943	289 139 86 563
944	16 793 465 70
945	337 738 346 315
946	443 6 631 414
947	212 654 617 275
948	254 443 296 547
949	94 401 319 145
950	39 188 109 437
951	652 241 13 560
952	279 486 566 777
953	758 565 172 104
954	244 774 159 685
955	519 56 317 479
956	102 302 638 556
957	746 478 542 48
958	200 534 679 669
959	227 179 607 299
960	146 96 517 196
961	288 544 598 218
962	128 309 740 194
963	221 129 557 333
964	242 536 756 264
965	703 238 740 667
966	451 499 113 765
967	712 588 241 496
968	159 404 441 595
969	417 467 201 693
970	732 20 478 401
971	344 50 556 393
972	65 46 303 106
973	371 195 31 604
974	512 634 234 267
975	547 332 28 16
976	317 185 553 707
977	454 566 514 404
978	340 700 218 133
979	112 668 759 490
980	158 289 65 402
981	3 355 697 519
982	694 246 253 654
983	726 317 499 529
984	724 64 515 100
985	411 364 684 341
986	666 231 239 279
987	414 217 784 450
988	343 653 106 19
989	85 213 366 126
990	121 676 503 388
991	24 5 528 198
992	719 721 74 214
993	194 725 463 13
994	405 143 327 466
995	95 537 619 443
996	389 395 210 696
997	642 561 719 506
998	508 38 161 517
999	49 637 493 789
1000	58 652 599 83
