Students	1112
0832718	002935 006042 006044 
0832928	001763 003465 
0833031	001893 006042 
0833188	004017 007043 007068 007124 
0833266	003433 007364 
0833368	002182 003441 
0833438	001193 001864 001893 006846 
0833511	001551 004011 007125 007127 
0833657	002571 
0833695	001213 001248 004046 
0833941	001551 003518 003556 008779 
0834138	005123 006044 006863 006865 
0834343	001444 001845 001862 001890 
0834443	006036 006042 006054 
0834472	001566 001568 003026 003433 
0834495	002935 003027 006029 
0834544	001566 001568 001573 
0834603	002935 004739 
0835804	001547 006054 
0836379	003026 004274 007125 
0836471	006024 007068 007125 007127 
0836898	001162 003026 003433 007007 
0836904	002992 008492 008500 008821 
0843307	006865 
0845664	002394 004857 
0846811	002949 007043 007127 
0847248	006044 006054 006059 
0847254	002939 002945 
0847790	002992 004355 006026 008420 
0847932	002162 002164 007372 008496 
0848150	001856 002160 002992 
0848355	001838 
0848492	001847 006029 006846 
0848562	002472 008496 
0848680	007372 007374 007375 007381 
0848750	002562 007008 007127 
0848789	002571 003027 
0848994	004374 
0849022	002992 003433 
0849243	004046 007068 007127 
0849245	004666 007374 007375 007377 
0849713	002367 002562 004838 004857 
0849809	001566 001568 004808 
0850337	001551 003505 
0850382	001766 003454 003556 008439 
0850564	001468 001893 
0850607	007010 007043 007125 
0850613	002571 006042 
0850690	001193 001838 007043 007076 
0850854	002164 002173 006042 006502 
0851024	003026 003034 006500 
0851033	004009 005734 
0851187	002671 004885 
0851209	002164 002182 006508 
0851297	003026 007125 007127 
0851302	002562 007043 007127 007372 
0851310	002412 003007 006036 006042 
0851403	001764 002162 002164 005734 
0851545	006518 006544 
0851684	001424 004733 005863 
0852088	002464 002472 
0852109	006029 006500 006518 007905 
0852176	001856 001890 
0852192	006023 
0852358	003433 005141 006863 
0852409	004065 
0852456	003442 003465 004011 008496 
0852608	004274 007374 
0852940	001836 002164 002182 
0852945	002412 002469 005248 007124 
0852994	001767 003441 003556 
0853072	002571 006054 006059 
0853174	003003 003454 004011 006029 
0853970	003027 006029 006500 
0853988	004013 006026 007364 
0854032	001836 002951 
0854138	001767 002562 003433 
0854235	001213 003433 003441 003505 
0854345	001838 004835 
0854724	003003 
0855085	003026 003441 006044 006054 
0855155	002951 
0855859	002420 007043 008420 
0856128	002856 
0856959	004013 004853 
0857016	007398 
0857087	001248 001862 006846 008821 
0857382	004857 006036 006054 
0858034	001193 001213 002412 002464 
0858092	004359 004853 004885 004888 
0858114	001151 004017 007375 
0858181	005248 006500 006508 
0858527	001442 001467 
0858850	003007 006042 
0858864	006846 008420 008479 
0858872	001843 001845 005121 006846 
0858924	002564 003454 003505 006038 
0859066	002367 002412 002464 
0859186	002464 003007 006042 006054 
0859231	007034 007043 007076 
0859319	002564 003433 
0859409	004014 007364 008784 
0859564	003275 003433 003525 008779 
0859719	001836 003454 008439 008496 
0860204	003007 003027 007076 
0860257	001763 002571 007881 
0860298	004051 008439 008763 
0860497	002412 002637 002945 
0860532	006846 008479 008492 
0860659	006042 006863 006865 
0860663	002939 002945 
0861180	007372 007374 
0861391	001847 001852 001864 008767 
0861504	004009 
0861648	004733 008479 
0861690	002162 002164 008765 
0861730	003026 006042 006044 
0861815	001836 001845 001847 001864 
0861816	003433 007043 
0862049	002160 006042 008767 
0862152	006846 008420 008479 
0862176	001185 001862 002671 
0865276	002162 002164 006846 
0865346	007372 007374 
0865618	001566 001568 005206 005248 
0865645	001424 004027 004046 004733 005847 
0865667	002992 003518 005221 
0865750	006038 007377 
0865894	001845 001862 002935 006848 
0867125	002856 004013 007010 007364 
0867165	001838 007034 008492 
0867494	002992 004036 004065 007053 
0867801	003433 003525 004857 005724 
0868309	003027 005741 
0869484	001185 001213 001467 002412 
0870197	001763 007374 007375 007381 
0871255	001194 004274 
0871309	002562 004379 004830 004857 
0871681	001193 001465 002856 008765 
0871788	001547 001560 008479 008485 008488 
0873190	002671 003433 003556 007034 
0873557	001185 001847 001862 006026 
0875055	002151 002992 006042 006044 
0876307	001444 001467 003275 007364 
0879882	001764 003433 003441 003562 
0880639	006042 006044 007008 
0881793	001193 003003 
0882323	001845 001847 006846 
0882728	004297 
0883015	001843 005221 
0883488	004274 006518 006539 007008 
0884876	002162 002164 006846 
0885444	002872 006846 
0886011	006860 006865 007902 
0886158	003026 007006 008821 
0886763	002162 002164 007887 
0887130	007034 007076 
0887308	001151 001843 001845 003441 003445 
0887398	003433 003445 007043 
0887467	002394 002464 004808 
0887478	004274 006042 
0887586	007375 
0888075	002162 002164 004835 007372 
0888222	002949 004036 005863 007364 
0888735	002992 003275 007007 
0889384	001764 002709 003433 004014 
0889700	001566 001568 004733 004838 
0889858	001151 004297 006863 
0890043	003454 006502 
0890199	001845 002162 002164 
0890945	003003 005227 005248 007372 
0892206	006846 007374 007377 007381 
0892236	001847 001862 002367 
0892333	003007 003026 006042 006044 
0892458	001845 006042 006044 006846 
0894845	002367 002412 003007 
0896036	001424 001444 008765 
0896217	003277 005282 007372 
0896224	004011 007381 007393 008439 
0896287	002562 006042 006044 007008 
0896476	007374 007375 
0896929	006036 006038 
0896979	001767 003562 007008 
0897034	002420 002562 008439 008773 
0897101	003007 003026 
0897310	001573 002562 006054 
0897911	001189 003441 003442 
0897931	002464 002562 
0898872	003454 006029 
0899135	004830 004853 007377 
0899241	002160 002562 003001 003026 
0899292	004830 004857 005847 
0899316	002571 006044 006054 006555 
0899419	003001 006036 006042 
0899440	003465 003556 004036 
0899481	004017 006042 006044 
0899636	001843 004807 006846 
0900240	002635 002856 003003 007364 
0900371	007374 007375 007381 
0900429	006544 
0900525	004355 
0900541	007374 007375 007381 
0901262	001424 002855 004733 008767 
0901409	003275 007372 007374 007375 
0901481	004830 004838 004857 004866 
0901539	004274 004278 004282 004288 
0901570	003445 003454 007364 
0901688	001843 002160 002872 004288 
0901703	001178 004394 
0901868	001766 003433 003441 
0901946	002162 002164 006042 007053 
0901961	006038 006042 006044 
0902118	008779 008784 
0902217	003442 003454 003525 007377 
0902371	006846 
0902541	003441 
0903064	003433 003562 005741 006518 
0903191	002367 002412 
0903222	007007 008470 008479 008492 
0903229	003003 007007 007008 007043 
0903338	003433 007374 007375 007381 
0903436	007043 
0903449	002856 004013 004835 007364 
0903600	001847 001862 004815 004838 
0903917	001151 001836 002160 
0904003	006023 007010 008784 
0904301	002412 003003 003026 004013 
0904347	006023 008773 
0904506	002160 006029 006860 
0904516	001836 002151 006023 008763 
0904540	004051 004297 
0904680	002151 002855 006024 008765 
0904706	001189 007381 007395 008821 
0904719	003433 006525 007043 
0904752	001747 001752 001765 003525 
0904918	003454 004274 005724 
0905351	007008 007043 007068 007076 
0905453	007372 007377 
0905540	001551 001845 001847 006846 
0905954	001766 007043 
0906035	001151 003442 006038 
0906085	001838 002367 002856 008439 
0906362	007375 007377 007381 
0906447	002855 002992 004009 007364 
0906618	002855 006023 007006 008784 
0906635	007374 007375 007377 
0906738	001573 
0906896	001179 002160 006023 008784 
0906963	002151 002855 004013 006024 
0907063	001836 006024 
0907150	002412 002420 
0907151	006029 006036 006038 
0907155	003001 003007 006023 
0907172	001573 003275 
0907217	002367 002394 002464 002856 
0907248	008441 008492 008496 
0907462	001573 004885 
0907493	002992 007008 007010 008784 
0907596	002856 003275 007381 008439 
0907665	007043 007076 
0907897	001845 001864 008439 
0907914	004017 004027 006038 006044 
0908002	001573 001576 004885 
0908164	001847 001852 006846 
0908461	003433 005734 005847 007364 
0908862	001547 001551 006042 006044 
0908998	001151 001566 001568 001836 004815 
0909091	001444 004278 004282 004288 
0909216	001151 004011 007008 
0909240	002151 004011 004835 008765 
0909560	002367 002412 008420 008439 
0909585	006865 007010 
0909662	002149 004278 004282 004297 
0909692	001551 001845 001847 006846 
0909693	002637 002945 007006 007076 
0909837	001856 003433 004027 006846 
0909942	002160 002855 005847 008439 
0910056	001845 002992 004036 004046 
0910403	003454 004835 006026 007364 
0910421	003026 006029 006036 
0910884	005286 006042 006044 008765 
0911218	001836 003433 007881 
0911361	003433 007364 
0911366	001151 001193 006026 
0911598	003433 005221 006042 
0911706	001151 001178 002635 
0911775	002855 002992 006023 008765 
0911802	001836 002856 007053 
0911807	004011 007374 
0911936	001836 006518 008439 008763 
0911941	001193 001194 002162 002164 
0912081	003007 003027 006042 007125 
0912235	005852 
0912439	001151 001424 
0912695	007374 007375 007381 
0912699	001151 001836 002856 003454 
0912781	001836 002160 006029 008773 
0913115	005724 006501 007010 007034 
0913466	003003 003027 004017 004027 006029 
0913880	001444 002856 006026 008773 
0913946	002856 005121 007007 007043 007364 
0913989	001547 002856 006029 008420 008773 
0914076	003433 005724 006026 007364 
0914256	004885 
0914260	001151 001194 006846 
0914290	001838 002469 002856 
0914299	001838 002469 002856 
0914509	001838 005258 007068 007124 
0914599	001551 004830 004838 004885 
0915006	003441 007364 
0915226	001194 002637 007375 
0915467	003026 
0915543	003001 006042 006044 
0915579	001185 001213 001248 
0915589	002635 006023 008821 
0915622	002856 006029 006036 
0915648	002856 005724 006029 006038 006848 
0915652	001194 001843 001845 002160 
0915740	004274 004666 008420 
0915885	001836 001843 004013 006846 
0916398	003277 006044 006054 006059 
0916427	001766 003454 008784 
0917040	002855 004838 007008 
0917334	001836 002160 004013 006029 
0917702	001193 001424 001444 002872 
0917732	004274 008767 
0917883	002856 005121 005129 
0918009	002160 006029 006848 008784 
0918064	001151 004014 005206 006029 
0918074	003003 006848 007008 007043 
0918118	001576 001845 001847 006846 
0918153	001576 002394 002464 004885 
0918195	001755 003433 003454 
0918277	003003 005248 
0918519	002856 007364 
0919158	002856 007364 008773 
0919283	001836 002160 006029 008765 
0919772	004014 007007 
0919776	003433 004808 006026 007043 
0919825	002394 002412 002464 
0920095	001836 002160 006501 008773 
0920237	004013 006026 007364 
0920248	003433 003442 004274 005741 
0920251	002856 007007 007043 007364 
0920261	001194 005727 
0920400	002855 004009 006500 007007 
0944831	001179 007364 008765 
0945034	002856 003454 007007 008773 
0945264	002992 006525 007010 007364 
0945449	001836 006029 006036 007372 
0945584	002408 002412 006029 
0945635	001838 008439 008784 
0945809	001836 002151 004014 004835 
0945959	002564 006029 006038 006848 
0945969	002160 004014 006848 
0946010	002160 004014 006029 006848 
0947693	003270 003433 004013 
0948095	001151 006036 006865 
0948390	002992 006029 
0948568	002856 004359 005159 006023 
0949279	002408 002412 004361 007364 
0950504	001444 001465 004359 
0950811	001573 004808 005724 007377 
0950942	004838 004885 008765 
0951991	002160 005159 
0952008	001764 006029 007007 008784 
0952211	001151 002872 005734 
0952443	002635 002935 
0952594	001763 006044 006865 
0952783	002160 006029 006848 
0953178	001763 003454 003525 004835 
0954240	001836 002160 003433 
0954641	002160 002367 006042 006848 
0954830	001151 001213 001836 002856 
0954831	001151 
0954917	002408 007010 
0956475	003454 006026 007043 008765 
0957333	003441 006029 006860 
0958186	001151 006029 006860 
0958492	002856 006026 006029 008420 
0958879	002564 006029 006038 007372 
0958897	002367 003433 007374 007381 
0958984	001836 002160 002856 008765 
0959092	002635 002945 003003 
0959189	002160 006029 006846 008765 
0959200	001836 002992 004815 
0959304	002162 002856 004014 006029 006848 
0959337	001749 002992 006042 008773 
0959919	001151 001765 
0960037	001836 002160 006029 008773 
0960068	001843 002151 004013 007008 
0960084	002160 004830 005845 006848 
0960497	003270 003442 007372 
0963413	007006 007364 
0963528	005286 006026 008765 
0964596	002856 004011 006029 007043 
0965861	001151 001838 003454 
0965925	003433 003445 004355 006026 
0965927	003433 003441 004017 004027 007043 
0966077	001151 001836 008765 
0966094	001836 002160 002856 006029 
0966125	004014 005734 007364 
0966268	001151 004288 
0966299	001185 001836 001843 002160 008763 
0966303	004027 004835 006026 
0966414	003433 004359 007010 007364 
0967042	007372 008470 008479 008779 
0967411	003433 004013 005724 006026 
0967532	001151 001566 001568 004808 004815 
0967793	004009 007007 007374 
0967988	002151 003003 004808 006029 
0968216	002856 007372 007374 
0970193	001836 002856 006029 
0970262	001836 002151 004359 004835 
0971073	002856 008420 008439 
0971315	002635 002856 003003 006029 
0972633	003270 008420 008470 008765 
0972660	002160 004036 004807 006029 
0972861	001836 002160 004359 006024 
0973811	001424 002856 002872 005724 
0976244	001162 005221 006023 
0976318	002856 003003 005119 006029 
0976421	003003 008779 
0980544	001767 002856 
0980693	002420 002856 003454 008765 
0981989	001764 007053 007364 008767 
0982172	002992 004013 007007 007043 
0984724	007034 007043 008763 
0985094	001843 006500 007124 
0985440	006500 006518 007364 008439 
0986094	001836 003433 004013 006848 
0986262	003003 005724 006029 006848 
0986367	007372 007374 
0986688	002562 002856 006026 007043 008773 
0986807	002562 002856 004359 
0987243	007372 008779 
0987276	001838 002856 005724 007887 007902 
0987600	002855 004274 006023 007006 
0987613	002856 006038 006042 
0987861	001573 003441 
0987937	001151 001836 002855 008420 
0988100	007372 007374 008765 
0988245	003275 004011 007364 
0988271	001836 002160 002856 
0988355	001179 004036 004835 
0988544	001763 002562 007364 008439 
0988603	002855 005845 006024 006848 
0988620	001838 007007 
0988625	001836 002160 004009 006029 
0988631	001566 001568 003445 006023 
0988657	002856 003454 006026 
0988990	002149 002635 002855 006023 
0989395	003433 004011 007374 
0989401	003433 005258 007364 008439 
0989432	002992 006029 006860 
0989520	002856 005724 
0989590	002151 003433 006846 008439 
0990668	002562 003433 
0991120	002635 002855 007364 008420 
0991213	002855 003442 004274 006023 
0991229	004808 007364 
0991668	001836 005159 005724 
0991672	002367 002412 002856 005724 
0991756	001573 002935 003445 
0991763	001151 001764 004009 006848 
0991769	002856 006029 006860 008765 
0992186	002855 004009 005141 006023 
0992189	001179 001838 006023 008773 
0992223	002992 007053 
0992577	006024 006038 
0992616	001151 001194 001843 002151 006846 
0992744	001836 002160 008765 
0992796	002149 002855 004009 006023 
0992801	001151 006544 006848 
0993169	002367 002412 002856 006029 
0993268	003003 006023 008784 
0993506	001836 002160 003433 004835 008796 
0993517	002856 
0993532	001442 004013 005159 007381 
0993551	001162 002160 004014 006846 
0993566	001764 003442 004278 008767 
0993790	002151 002855 006023 008767 
0993929	001852 006024 006525 006848 
0995269	003270 003433 005121 006023 
0998323	003433 003562 008765 
0998351	001424 002855 004009 006024 
0998784	002856 007887 
0998799	006026 006500 007007 
0998815	002935 007372 008439 
0998885	003442 004014 006023 
0998972	002992 
0999195	001444 002856 004011 005227 
0999689	002562 004014 006026 
0999712	002367 005121 007076 007364 
0999715	001836 002151 002564 006038 
0999733	002939 007372 
0999826	001747 002856 006029 
0999833	005248 005847 007364 
0999896	002367 007010 008784 
1000122	002367 004014 006023 
1000355	002562 002855 006029 007008 
1000750	001151 002562 002855 008767 
1000895	002562 006042 006044 006518 008784 
1000939	004017 006026 
1000990	007006 008765 
1001039	001838 003270 006029 008765 
1001196	001838 002992 007010 008784 
1001351	002855 006501 008767 
1001394	002367 002855 
1001613	001836 002856 006846 008763 
1001806	001838 002855 004011 006023 
1001887	002856 005847 
1001894	002855 006023 008420 008763 
1001905	001162 002855 004017 007877 
1002036	001845 006500 007364 
1002045	001178 002160 002856 006029 006848 
1002047	001836 007364 007374 008763 
1002241	002855 002992 006029 007877 
1002248	002151 005724 006029 006848 
1002364	001151 002151 002856 008765 
1002405	001838 006029 
1002606	002856 007372 
1002706	002856 002992 007007 
1002729	003001 003003 006038 
1002767	002160 004013 
1003020	001836 002160 004013 
1003100	001766 003433 006023 008765 
1003128	002992 007364 008763 
1003389	001764 002855 003441 005141 
1003476	004009 004835 004838 
1003539	003441 006023 008420 008479 
1003644	001843 002855 006023 
1004206	002856 004808 004885 
1004225	002151 002855 004013 006024 
1004324	002855 002992 007364 008767 
1004733	001836 002160 008773 
1004968	006500 006501 007006 007010 
1004997	002992 003454 006023 007881 
1005059	002855 002992 003407 006029 006860 
1005068	004361 007007 007008 
1005082	002855 006023 006026 
1005102	002160 
1005112	004807 006029 006036 007372 
1005149	001442 001444 002151 004359 
1005199	001749 002562 
1005315	002855 004355 006026 007010 
1005346	006500 006508 
1005412	002855 004011 006024 
1005427	002855 005141 007006 007364 
1005451	006518 008439 
1005548	002856 004014 004280 
1005633	005282 
1005720	003433 003525 004011 006026 
1005971	001838 006029 006038 008796 
1006105	001444 002562 002855 008767 
1006438	001836 002855 006024 
1006444	001836 002635 002855 007364 
1006744	001151 002151 002855 003407 006023 
1006799	004274 004355 
1006899	001838 006026 007007 008773 
1007134	006029 006036 006848 008763 
1007196	001442 001444 006029 
1007348	001836 003433 
1007394	002939 006029 006036 
1007458	008779 008784 
1007554	001151 002855 
1007779	001765 003433 003454 
1007799	003003 007010 007364 
1007842	001151 001843 003433 
1007882	006026 007006 007010 008773 
1008282	002855 002992 
1008387	002151 006029 006860 007007 
1008925	002160 004013 006501 006848 
1009103	007010 
1009104	003433 007364 008439 
1009559	001151 002151 002855 008765 
1009729	001151 002855 006029 008765 
1010175	002855 008767 
1010643	001424 001836 002855 004013 
1010750	001151 002855 002872 007007 
1011104	001424 002855 005847 008763 
1013071	001836 002855 006023 008765 
1013197	001749 002855 006029 006848 
1015256	003445 003454 007006 008773 
1015275	001766 006026 007364 008765 
1015706	002162 007374 
1016434	002160 004666 006029 006848 
1016462	001193 001862 002412 006846 
1016793	001162 001843 002160 008439 
1016996	001843 002856 005724 
1017339	002855 006024 007364 008765 
1017412	002562 002855 002935 004011 
1017444	002151 002855 006023 008773 
1017760	001763 003454 007034 008420 
1017832	001424 002855 004013 006023 
1017840	001424 002855 004013 006023 
1018174	002855 004009 007010 007364 
1018252	001838 002855 006501 008765 
1018271	001156 002855 007364 008763 
1018301	002151 002855 005129 006023 
1018817	001424 002855 005847 006023 
1018857	002855 005159 006023 008767 
1018936	002855 002992 004009 006029 
1019006	002855 004013 007010 007364 
1019025	001767 002367 002855 
1019212	002855 005221 007364 008763 
1019674	001156 002855 007008 008765 
1019827	001836 002367 002855 007007 
1019940	002855 005141 006023 008767 
1020083	002562 002855 002992 
1020150	002855 002992 006029 
1020370	002855 005119 
1020478	001151 002855 006023 008763 
1020520	002562 002855 006024 008765 
1020695	002855 003445 007043 007364 
1020727	002855 004274 006024 008763 
1021017	002855 004011 006500 007364 
1021751	002855 003441 004274 006024 
1021867	002151 002635 002855 006023 
1023494	002635 002855 004808 006023 
1023923	002855 004011 
1024213	001151 002855 
1024283	002855 002992 006023 006848 
1024315	002855 005141 006500 008767 
1025035	002855 004274 005847 006500 
1025379	002855 003445 005845 006024 
1025460	001151 002855 006029 
1025508	001424 002855 004013 
1025522	002855 002992 004359 006500 
1025533	002855 004013 006024 007364 
1025569	001151 002855 004359 
1025623	002562 002855 002992 006024 
1025629	002151 002855 006024 008773 
1025644	002367 002855 002992 008767 
1025845	001424 002855 006023 008765 
1027597	002855 006023 008763 
1028249	001424 002855 006023 
1029210	002855 004011 004807 006026 
1029566	002855 004013 006023 
1029737	001836 002855 006024 
1029787	001836 002855 004011 006024 
1030369	002855 003441 007364 008763 
1030683	002855 004011 006023 006500 
1030693	001424 002855 005845 007010 
1032432	002855 006023 006500 007877 
1032769	002855 006023 006500 008763 
1032929	002855 006023 006500 008765 
1034405	002151 002855 006029 
1034578	002367 002412 002855 
1035148	002151 002855 003407 003433 006036 
1036027	002855 002992 004355 006023 
1036225	002151 002855 004359 006023 
1036442	002151 002855 006024 008765 
1037291	002562 002855 003433 005845 
1037338	002855 004013 006023 
1037541	001151 002855 006024 008763 
1037745	002855 004013 005141 006026 
1038303	002855 006023 006500 008767 
1038671	002855 006029 006848 008763 
1039679	001151 001424 002855 008765 
1039831	002855 004014 
1039868	002855 004274 005845 
1039943	002562 002855 003441 007877 
1040045	002855 005141 006023 007877 
1040618	002855 003445 006026 007877 
1040818	002855 004014 006024 007010 
1040868	001838 002855 003445 004359 
1040874	002151 002855 003445 007905 
1041140	001151 002855 007364 008765 
1041559	002367 002855 005119 
1041981	002855 003441 004009 007364 
1042335	001151 002855 005845 006501 
1044157	001424 002562 002855 005845 
1044561	002855 007010 007381 008765 
1044791	002855 003442 008441 
1045379	001836 002855 006023 008763 
1046086	002635 002855 002935 
1046439	002855 006024 007877 007902 
1047318	002855 006029 007877 008779 
1047339	001424 002151 002855 004355 
1049050	002855 006023 
1049299	001836 002855 002992 008765 
1049929	001424 002855 006024 008763 
1050781	001749 002855 006026 008763 
1053105	002855 006023 007364 008763 
1053370	002855 003445 006024 
1054176	001749 002855 004355 006023 
1055078	002855 006023 006848 008773 
1055290	002151 002855 004009 006023 
1055441	002149 002855 004011 006023 
1055590	002855 006029 008763 
1055640	002855 003433 006023 008765 
1056012	002855 004011 006024 
1056096	002855 004274 007007 008767 
